ENSG00000213741	ENSG00000177600	ENSG00000143546	ENSG00000109475	ENSG00000137642	ENSG00000051523	ENSG00000166598	ENSG00000198692	ENSG00000121316	ENSG00000115523	ENSG00000110719	ENSG00000119535	ENSG00000147168	ENSG00000106066	ENSG00000163131	ENSG00000129824	ENSG00000160255	ENSG00000244734	ENSG00000090382	ENSG00000085265	ENSG00000081237	ENSG00000240356	ENSG00000177359	ENSG00000198336	ENSG00000257207
5.103175	6.338046	7.410658	6.0751715	5.9997263	6.611847	7.0402265	3.4858937	7.5286183	6.5129886	6.0825543	8.16503	6.596083	7.057781	9.080142	3.4812467	7.0758753	7.170656	8.0309925	8.774302	8.25367	5.9068556	6.3229456	5.829812	6.648733
6.0749016	6.5153704	4.9597917	6.964091	4.335257	5.3018847	5.013404	4.912022	3.6538825	5.741576	4.2904034	3.7784042	5.5942564	3.6484911	4.7720923	4.475645	5.753318	9.7774315	4.527793	4.002646	6.903519	5.349552	4.831317	3.0987775	8.6528845
6.539423	7.8152223	5.442879	7.778109	4.1430483	5.992822	5.9181285	3.617527	3.4591305	8.435553	5.211817	3.7760828	6.2690544	3.8970797	4.834049	3.9962282	6.037857	6.8499174	4.4031405	4.7433677	7.6521835	9.701455	3.704341	3.375114	4.9385185
6.615735	6.3872185	6.1508694	6.5237994	4.678292	5.579619	5.0421844	5.2731915	4.0026317	6.3093204	4.750005	4.4599123	5.0007	4.521153	5.3024383	4.2812934	5.715308	10.21702	6.11382	4.699147	6.5581827	6.987363	6.906302	3.2367828	9.074899
6.411669	7.214855	6.0133457	7.129166	3.9469914	5.510343	5.608534	4.734495	3.3861747	6.958997	3.9450421	3.525243	5.6999454	3.8392992	5.4095592	4.7773395	5.7134514	7.7862334	4.8115916	4.591887	6.2176895	9.720762	6.137465	3.2530222	8.557962
6.06397	7.0362997	6.019404	7.5485315	3.3429554	4.543019	4.2697916	4.720315	3.4232864	5.346735	3.4035063	3.3133075	4.182214	3.384253	4.1046457	4.631238	4.351059	9.864194	4.1594567	4.080712	5.023028	10.644237	4.6116533	3.127947	7.8727527
6.2293596	8.482197	7.6611204	8.900572	7.393626	7.5404434	8.030067	3.113905	7.0995474	7.3433037	7.1157107	8.131351	8.42337	6.8813305	10.406681	3.1281993	9.361561	12.722246	9.94702	10.225386	11.103751	3.2430966	3.683456	6.241205	3.6320677
6.586438	7.1496735	5.704714	7.9521646	4.96629	5.856818	5.726512	4.115943	4.669957	6.1515007	5.1110783	4.888585	6.0975027	4.139121	5.9046006	4.647043	6.3715544	9.760948	5.3956823	5.7124066	7.3055315	8.318642	5.795578	3.1531782	5.032314
13.08349	13.446598	9.4817505	13.58345	10.362255	10.484231	10.773808	3.0921907	4.5813046	12.911989	10.294323	7.309039	10.622398	7.033263	7.7314816	3.1059484	10.286272	11.780813	7.040579	8.250421	12.619411	3.6684866	4.5264163	5.5990047	4.060938
7.551034	8.6129	9.22288	8.427325	6.4185486	8.162099	7.7374415	4.5436707	8.49852	8.531068	6.85451	7.80356	7.141675	8.058929	9.234228	6.480014	8.569908	10.33932	8.370436	8.59533	9.668829	6.1990824	7.346082	3.8248198	6.6579895
7.04209	7.504716	6.1098337	8.185234	4.5356197	6.082896	5.5409184	5.1571293	3.723307	6.7618847	4.9836173	4.122404	5.95041	4.135664	5.511387	4.765939	5.742328	8.614502	5.487173	4.853674	7.4119782	9.270447	6.6530094	5.971691	7.240187
9.100519	8.882147	7.873011	9.539133	4.913125	6.4602838	5.73525	3.2535357	3.8435419	6.9583035	5.1642637	4.827403	5.386923	4.441326	4.492699	3.18019	5.343725	9.121519	5.7507324	4.9371705	6.4379067	4.9180617	6.989372	3.540954	7.6587605
6.89371	7.7106514	6.752139	7.8342333	6.778668	7.24758	7.2498045	6.034499	5.715599	7.843464	6.568846	6.0364456	8.084692	6.900009	8.1629505	6.329178	8.921238	9.287876	7.614213	7.4933844	10.393953	6.033596	6.3238626	3.2609863	6.364848
6.6495295	6.6247272	4.682124	6.7316556	4.001608	4.597837	4.091644	3.3654034	3.3319619	4.93439	4.912506	3.6315308	4.527536	3.685058	3.9534895	3.2084918	4.423278	8.79418	4.286205	3.835063	5.230214	5.537685	9.463357	3.153453	4.8982635
5.429587	6.0280323	5.6383266	6.189227	3.885817	4.921247	5.373147	3.6742811	3.574473	5.6966887	4.307205	3.8000543	4.8530526	4.2266426	5.7327976	3.4640195	5.608473	7.700311	5.5214605	5.421567	5.8586087	8.57205	5.661377	3.6607623	6.885733
7.2629666	7.1735163	5.377425	7.354444	4.7132745	5.448829	5.392316	7.2276363	4.338817	6.2674346	4.5914917	4.074274	5.697171	4.2404704	5.534793	6.827269	5.982201	10.954802	5.4387407	5.100933	7.5072203	7.8846498	5.934003	3.1338727	4.9590335
9.513292	10.154458	10.542233	9.985178	8.437395	10.024591	9.38074	3.6701527	9.711761	9.738697	8.897017	9.251429	9.691051	9.387808	11.142606	4.1621246	10.963339	10.1061535	11.090972	11.471031	11.905767	6.43225	5.49397	3.6520908	6.9025764
4.8130064	5.1856155	5.1696997	5.15672	3.2501907	3.957961	3.5334158	3.3104684	3.0961044	4.077678	3.1713567	3.125871	3.8316052	3.1226025	3.7871199	3.1182888	3.6219704	6.388896	4.121591	3.32003	4.765914	5.041094	7.4312363	3.2616796	14.188025
7.081846	7.9041395	5.9886417	8.451481	5.96844	6.97657	6.369939	7.922619	4.89703	6.9281683	6.811508	5.2431784	7.4292817	5.1401253	6.919568	8.842804	7.3688097	10.484978	6.335001	5.9378195	8.590717	6.158327	5.566798	3.847589	6.709345
6.613656	7.5173283	6.9818244	7.869283	3.5789838	5.1116514	4.85479	4.753288	3.6300466	6.4385586	3.8823977	3.757771	4.5074263	4.170683	5.4218006	4.742445	5.482423	8.522125	5.6057835	5.867156	5.810699	12.479817	5.384141	3.369575	6.2101173
7.4935384	8.988533	5.389544	9.149294	3.6018128	4.6546984	5.2035847	3.1976202	3.106873	6.998351	3.9695535	3.2954936	5.9452996	3.3220603	4.2877045	3.1437297	4.3100514	6.9292045	3.7132149	3.5875597	6.843442	4.905821	3.1435416	11.702391	5.2602024
4.9393086	5.598637	6.3515005	6.4393654	4.982612	5.300418	5.4938507	4.3974023	4.914195	5.467087	4.9833193	5.6623325	5.268318	4.777956	6.3906026	3.7824183	5.855718	9.614142	7.2088947	6.008114	7.2226577	5.351426	7.8960357	7.1426353	8.5710125
6.9840627	7.6837926	7.7235465	7.8343964	5.0362096	7.193572	6.1189556	4.978281	4.548201	7.057212	5.098921	4.968378	6.4688063	4.5196614	5.6200705	4.978278	6.5731173	11.052607	6.331978	5.9218197	7.066331	5.5840673	3.7278774	3.3932533	9.9000225
6.6735573	7.5993247	6.340282	7.460548	5.7513676	6.8165536	6.781749	4.804398	5.7084904	6.9381027	6.33611	5.7980795	7.8204074	6.3324046	8.261011	4.824154	8.089361	9.544121	6.685133	7.7158365	9.840149	5.1043887	3.646754	3.119002	4.8528056
9.062698	9.558936	6.8804913	9.615181	5.9967017	6.511079	5.96478	3.5278814	3.9066224	7.914091	5.73168	4.7900963	6.2730665	4.479206	5.0461855	3.8477907	6.242715	10.190975	5.2735577	5.006433	7.616328	9.30381	10.65642	4.3328137	4.618144
4.7467537	5.465588	5.4022646	6.5091143	3.4243677	4.380413	5.085519	3.4391088	3.2330256	5.0073614	3.681644	3.4207695	4.191576	3.5890055	5.504748	3.213256	4.7658486	7.492746	4.8472443	4.750739	5.3176556	8.971745	4.1432548	4.9110394	4.250598
6.061223	6.7113614	4.929654	6.848133	3.8686361	5.266188	4.815386	4.825464	3.4118767	5.7413187	3.6381955	3.3611774	5.247141	3.3606777	4.1676507	4.761839	5.538657	9.718036	4.3675375	3.9159899	6.688956	7.2341776	4.0427213	3.1041827	8.36397
5.7325726	6.3469486	5.3252945	6.319966	4.330098	5.7572317	5.461619	3.7263932	3.5314791	6.312381	4.971796	3.8450637	5.5021143	3.8414545	5.6844206	3.627801	5.6692953	7.1803718	4.949731	4.588429	6.35503	6.775996	7.083783	3.9628284	7.397921
7.1750216	8.587196	5.51833	7.911499	7.8383245	7.954982	8.080409	6.1242714	4.985646	8.6796	7.5026436	6.0840063	9.153564	5.146222	6.858032	7.9990773	8.342987	8.493608	5.798193	5.9722786	10.552316	4.4442596	4.9743695	3.164983	7.9893312
8.017695	9.0401325	6.69227	8.781765	6.6597643	7.376263	8.061778	6.102663	5.5311885	8.279884	6.4517217	5.086713	8.365589	6.0795774	7.896835	6.793564	9.023512	10.250819	7.2155075	7.7392755	11.022777	6.1712255	5.47081	3.2540882	6.1894865
5.628582	6.3076067	5.0135207	6.2420397	5.160722	5.9747763	5.271232	4.6548443	4.162082	5.9441757	5.528619	4.4063272	6.2133026	4.8389254	6.260585	4.7040095	6.5287056	8.64304	6.1515675	5.190206	8.2306385	5.376045	6.479168	3.1099875	4.612924
7.107236	8.571429	5.807756	9.232598	6.7786865	8.808777	7.3365397	4.8291955	3.8750806	8.137123	6.8488884	5.1403956	8.634201	4.33595	6.530658	5.507139	7.04019	13.403241	4.494782	4.8088565	9.192221	3.5734215	3.1851594	5.8754473	6.613783
7.7258554	9.093197	5.5349894	8.669703	7.84116	7.3763294	8.264202	5.580144	4.383872	7.9903326	6.2016478	5.0875845	9.698516	4.195665	6.038041	7.529045	7.99474	9.496948	4.885721	5.0499434	10.67367	4.539551	5.28094	3.1838822	9.313762
9.951699	11.055251	11.0861025	11.391901	7.8132195	10.409449	8.374109	4.7916822	8.355215	10.913229	9.397232	8.476699	10.091291	9.206911	9.398349	5.765429	10.212534	12.843501	10.669243	9.716816	11.165105	4.5349846	4.0077515	4.2585745	3.7074018
4.778537	6.7569723	7.47845	6.8233223	4.6718946	7.0151453	6.5134573	3.1501594	4.3913608	7.2558227	5.934099	6.067372	4.593279	5.9348364	8.287439	3.1407151	7.232875	10.419236	6.946542	8.21163	7.1863756	4.9917965	3.7767572	5.33068	3.3195806
8.007633	8.905184	6.333024	8.44791	7.5386157	7.671148	8.078779	6.7727995	4.3612356	8.653345	7.000926	5.4811206	8.528382	5.106347	7.1067104	6.870386	8.185671	9.329376	5.804044	5.8251095	10.223627	4.711005	5.7343087	3.29756	10.518436
7.1328254	8.401722	5.818663	7.1842504	5.1034136	6.448039	6.658722	3.1690705	3.6216147	7.440622	6.5804977	4.366119	6.951816	4.4860225	5.3582044	3.1597037	7.112878	6.1866426	4.983344	5.373749	7.264473	5.666665	4.275961	3.944234	6.774563
5.264636	5.2475348	5.1687984	5.8025746	3.8797793	4.6432276	3.9715514	4.149381	3.5900319	4.4218254	4.2397003	4.071776	4.2347546	4.389209	4.518729	3.5131266	4.7692475	8.567522	5.3506365	4.113829	5.0438795	6.1123514	8.88878	3.1945252	7.7147093
5.55805	6.6119385	7.3268147	7.322849	4.210272	6.2318215	5.9101715	4.4403887	4.354018	6.655243	5.1835346	5.071018	5.0273376	4.7725525	7.6436167	4.270571	6.056463	8.200895	6.865144	7.2558446	5.835849	11.732416	6.828967	4.716078	5.6579933
7.427825	7.5380263	8.248787	7.6679688	3.897883	5.7473884	4.095861	3.307296	3.387939	5.6219416	3.9306836	3.930915	3.9004998	3.7360413	4.128812	3.1615088	5.2365427	11.733806	5.867215	4.267415	5.523791	7.4797974	9.348351	3.8074727	9.387623
7.448019	8.588427	5.825767	8.634518	4.728227	6.743065	6.7060256	3.4940722	3.381906	8.562729	6.73818	4.348937	6.9037085	3.9334536	5.4449105	3.4193823	5.420079	7.6028047	4.11826	4.680219	7.612635	5.5255127	3.6973467	8.923027	6.781074
6.8355923	6.970315	4.8587837	7.162401	4.335244	5.050288	4.676456	4.9187164	3.7780962	5.367175	4.5495224	3.797051	5.1438904	3.853557	4.6883936	4.365367	5.515023	9.826423	4.834963	4.668441	6.607416	7.010788	6.494278	3.1176853	4.7765517
7.657223	9.264691	6.515065	9.562487	4.828651	6.1756315	6.3385115	3.4943328	3.6274807	8.931259	5.351014	4.7006454	6.408823	4.3947268	5.377489	3.5481575	5.223293	7.7117915	4.786172	4.827563	6.8490963	4.949297	4.147245	10.966768	4.909532
6.170223	7.081105	4.700754	7.2914886	5.0268455	5.396014	6.498081	3.5961337	3.507347	6.916691	5.666333	3.8999686	6.3396854	4.0452332	5.309304	3.4809527	6.1216354	8.894217	3.9396574	4.062881	7.6237855	3.8261614	3.7737799	3.1293986	6.68791
5.306981	5.581566	4.617011	5.580675	3.9388452	4.535464	4.314498	5.122401	4.248127	4.5944543	3.9378867	3.7113714	4.7838306	3.6948276	4.523553	4.798486	4.830713	10.764894	4.848109	4.260552	5.7068305	5.7466516	4.5391564	3.0893843	4.552602
7.6631885	9.054241	5.1766386	9.097784	5.701315	8.162159	7.540289	5.0262885	3.2628117	9.265614	5.968037	3.8194647	10.227816	3.3178368	5.0759015	5.6860237	7.323049	6.6000004	3.9150703	3.802836	10.667234	5.42841	3.3479753	3.130108	12.01227
7.8489943	8.448359	6.7137055	8.514473	5.8700743	6.2815967	6.747243	6.0062056	5.1830993	7.3941936	6.1467304	5.2280083	6.93528	6.0564985	6.037465	5.5550985	7.4279404	9.647293	6.072481	6.598339	8.105328	7.7655206	7.391318	4.0488195	6.225975
8.754527	8.459806	6.339718	9.192468	5.1504545	5.545984	5.3142796	3.6662455	3.9035168	6.423218	5.075432	4.865862	5.4684763	4.646806	5.382782	3.7507315	5.854331	10.82703	5.2589045	5.210864	7.5092726	9.0416565	8.829859	3.249683	4.7501802
6.4636726	6.7328353	5.5743713	6.8860197	3.6895661	4.930627	4.4052835	3.9539468	3.2775724	5.453849	3.5401516	3.3097267	4.698861	3.4113595	4.4549775	3.6942286	5.33984	8.182859	4.744241	4.142971	6.248313	8.812839	5.4140005	3.1808958	9.954462
7.1546283	7.7118254	6.8284597	7.74428	5.095915	5.8767514	5.5556602	5.359648	5.481701	6.4247174	5.083023	5.0877814	5.836756	4.8986063	5.4741855	5.2490234	5.682363	8.846376	6.07475	4.904545	6.9235973	6.844858	9.471202	4.4869795	8.290102
8.51878	8.996708	6.7633567	9.308687	7.4521165	7.2465363	7.872565	3.1102965	5.013067	8.14139	7.3009505	6.9153337	7.4554553	5.9799385	7.2853427	3.113867	7.968845	8.035654	5.4425936	6.6948204	9.133434	4.0112185	5.7408667	3.4503436	4.321985
7.5117593	8.440245	6.76256	7.9661455	6.020195	7.6413364	7.1824684	6.7739887	5.2092547	8.672758	6.344119	4.7184873	7.5399666	5.6775684	7.198835	6.545546	8.170285	9.445858	7.5530133	6.952442	10.358023	7.1850276	5.5712633	3.2459822	6.5144577
9.787794	10.343773	9.17179	10.456743	8.436377	9.056326	8.817584	3.6630664	6.7069507	10.187532	8.725683	8.21893	8.942277	7.892244	8.924067	4.0596275	10.225102	8.994816	8.474987	9.539206	11.15342	5.575119	8.358667	3.9149127	6.672667
6.0806313	6.2191772	4.4546576	6.0556526	4.7158613	4.9232216	4.5279455	4.989773	3.620132	4.9497976	4.75445	3.8723688	5.0465584	3.7939343	4.9872494	4.889375	5.189266	10.58329	4.951265	4.0838704	6.626649	5.1301847	8.234644	3.1307108	5.02348
6.099209	6.0805387	4.9725027	6.1974144	3.8668528	4.5157795	4.2688375	3.7631524	3.6113071	4.986211	4.115499	3.6785955	4.383226	3.9695055	4.716683	3.6316347	4.6861243	9.507173	5.0757723	4.3856707	5.3659973	7.512331	7.1083736	3.1254187	4.6372023
6.9832773	7.8314614	7.839513	7.437684	6.937461	6.87086	7.590331	6.2465115	7.306986	7.189029	7.0582047	7.3449492	7.7564306	7.173455	9.337632	5.1746273	7.576282	7.6958003	8.771088	8.020703	9.139074	5.1208076	9.665841	7.455706	9.611454
8.011384	8.647248	5.7591743	9.270879	5.3836527	7.3088713	6.916066	5.241933	3.8940492	7.968401	6.761538	4.8233604	8.069927	4.3446045	6.247204	6.3356853	7.005332	10.266113	4.911289	5.00325	7.962276	8.485071	3.2026274	4.0305567	4.297569
6.781126	6.8619757	6.8504276	7.23433	3.9283762	5.3733788	4.7435617	5.364194	3.6291502	5.855196	3.8141527	3.9381943	4.582225	4.040936	5.549425	5.023733	5.8447537	9.6539	6.3867025	5.1903667	6.7830253	8.149527	4.222878	4.110857	8.366959
6.628218	7.337035	6.5021224	7.568119	4.599128	6.1297226	6.0249157	4.8819356	4.5045547	6.573831	5.0040336	4.3038063	5.8961415	4.187814	6.2190046	5.0156927	6.7852793	10.227008	6.090493	5.9126105	7.2481203	7.69673	4.940592	3.3922207	8.125662
5.023366	5.9623394	5.102859	5.6095943	4.4330664	4.9903126	4.8014054	4.1993346	3.9499874	4.9329867	4.3105564	3.9074938	5.0065794	3.975066	4.473018	3.8955832	5.569356	8.698086	5.9319954	4.6028504	6.533456	4.53311	5.6234417	3.134087	9.254395
7.688297	7.9242687	8.511227	8.481541	4.6080866	6.482583	6.285107	4.9149737	4.8308372	7.233332	4.9416533	5.3374457	5.0555296	7.240635	7.042259	4.3880935	6.383007	10.362425	7.4358363	6.618265	6.355324	11.309648	9.409485	4.1202946	6.234098
6.620447	6.910183	5.6201296	6.8317165	4.684015	5.900415	5.417742	6.0204887	3.8545313	6.362818	5.1413	3.8991544	5.926407	4.0589066	5.3146744	5.046563	5.548664	8.805539	5.5711856	4.5714335	6.7633233	6.2425036	7.4774985	3.2786503	8.416769
6.2757363	7.2203827	6.126567	7.0957074	4.174415	6.1269646	5.9904485	4.6030955	3.4890757	7.5332427	4.143024	3.740146	5.9212976	3.7244406	5.4547324	5.3076506	6.457459	8.243155	4.889982	5.013351	7.1651077	9.360622	3.6725185	3.310411	8.643742
6.8722405	7.8090067	6.292076	7.9221334	4.3295665	5.646577	5.3165216	3.5196989	3.5661285	6.4088945	4.2972183	3.8628347	5.373106	3.7957351	5.4194126	3.6643662	5.347429	9.891766	5.460163	5.3263445	6.7691965	8.303703	6.128929	3.2907898	6.965662
7.3305244	7.6126847	6.826489	8.123596	4.3473287	6.009408	5.3308473	4.9413633	3.4656243	5.939954	4.3181105	3.6859386	6.109705	3.800444	5.1085186	4.0669246	5.202871	8.991608	5.263715	4.236763	7.067768	5.4675674	6.925913	3.8579826	12.374895
5.3833046	6.2405562	5.325771	5.7407284	4.0992455	4.9328146	5.0944886	3.7120032	4.092949	5.3627224	4.5671444	4.0109563	5.14745	4.3636546	5.711073	3.6203153	6.0911703	8.258439	5.617361	6.1465597	6.2117624	5.9235215	4.0130434	3.136045	4.731282
4.8267794	5.884226	5.0005045	7.0802684	5.2662535	4.9876113	6.08294	4.5236673	4.218611	5.4682503	5.2368994	4.808974	6.168285	5.155905	6.901561	3.8892884	5.96415	11.6454115	6.557066	6.5161386	8.550533	3.4966967	5.43901	10.447556	4.4214277
3.986423	5.1993484	4.455215	5.7522926	5.278163	4.6853857	5.983413	3.0840287	3.4619513	5.111885	4.8215604	6.6376257	5.559273	4.1204705	6.855673	3.0834346	4.8207054	9.209443	4.987807	6.066512	7.3437266	3.27328	3.1198971	9.635727	3.1417515
4.7028666	5.489255	4.658742	5.439071	3.616464	4.5930347	4.2742376	3.6050117	3.4264188	4.900995	3.656882	3.440853	4.294737	3.5335107	4.7619705	3.7517033	5.7537575	8.439259	5.0746355	4.4622025	5.6167545	7.648414	4.127654	3.1047125	7.05527
5.9011397	7.5835686	5.7488275	7.6425405	6.57786	6.2102795	6.8565235	3.1270678	4.1857586	7.246125	6.3015013	6.7593946	5.7465563	5.452341	7.220994	3.1177793	6.527802	9.829577	6.6778984	7.0439873	9.153304	3.2790866	5.2535915	7.841575	3.4013186
5.077376	6.4830885	5.628406	6.0819926	3.495279	4.624569	5.1479626	3.522201	3.3097484	5.192417	3.8131928	3.586472	5.018357	3.5271013	4.968329	3.3847437	4.4763107	6.6598682	4.2267776	4.9843354	5.629793	7.288716	3.9169118	3.6724944	5.854487
8.92408	9.792892	8.512436	10.29497	7.0660763	9.406623	7.985615	5.686304	6.5909534	10.505655	7.8515363	6.713523	9.453056	7.0142784	7.9668436	6.2574883	9.487222	10.518176	6.92214	7.277527	10.837094	4.876174	4.1411166	3.3599472	6.766678
6.414258	8.307703	5.871852	7.9421263	5.015852	7.6544247	6.1230936	4.111104	3.453251	8.375696	5.9775705	4.0505753	7.599071	4.037965	5.7277155	4.1900187	6.0216384	10.49519	3.9092503	4.5096607	8.009783	3.6471257	3.1856499	8.291527	8.339042
8.711077	9.0528555	8.779006	9.056154	6.0835395	7.7936077	7.8544283	6.739085	6.9310236	7.416931	6.6766205	6.2210937	7.0798445	6.904333	7.4973297	6.780119	7.4669704	10.305492	7.727343	8.129812	8.450508	5.1303463	6.493827	5.0598865	7.9372816
5.992797	6.404512	5.195225	6.6038356	4.260287	4.854223	4.3947096	4.1248884	3.718947	4.717469	5.0262575	4.172697	4.6456995	4.1511383	5.03411	3.6710486	5.462809	9.198412	5.2599573	5.0165224	5.9537606	5.475027	9.048054	3.211183	6.5365725
7.7527413	8.677317	6.676173	8.271194	7.5243	7.198791	7.203556	3.8994026	5.5983925	7.944632	7.5112085	6.731993	7.4227366	5.0678177	6.81563	3.759705	7.583413	8.36181	6.635065	6.481065	8.918299	5.4428253	6.3645363	8.904646	7.8834815
7.5735335	7.8232794	6.2111506	8.0508995	4.158828	5.744681	5.4047084	6.3252926	3.7500017	6.5569315	4.111594	3.6386862	5.266532	3.9750667	5.0538216	6.928268	5.678501	10.826945	5.4306555	4.697809	6.9052634	9.381884	5.621796	3.407752	7.2853665
5.840595	6.999857	6.1461453	6.6498475	7.0282288	6.5865493	7.370754	3.349701	5.3318195	7.06512	6.644371	6.8259087	6.7327766	5.942273	7.89178	3.3228486	7.858552	8.131214	7.801251	7.9468203	8.405098	5.718813	7.0228786	8.943182	6.9351664
