ENSG00000197249	ENSG00000136250	ENSG00000158578	ENSG00000169429	ENSG00000100906	ENSG00000044574	ENSG00000119535	ENSG00000151726	ENSG00000120129	ENSG00000240356	ENSG00000137642	ENSG00000177359	ENSG00000106066	ENSG00000038427	ENSG00000028137	ENSG00000121316	ENSG00000118503	ENSG00000163131	ENSG00000160255	ENSG00000198336	ENSG00000090382	ENSG00000085265	ENSG00000257207	ENSG00000206503	ENSG00000234745
2.6283596	2.637312	10.160781	0.99295557	4.2789736	2.816565	3.9075375	1.6772665	2.8913493	8.548959	3.5928624	1.6315387	1.8445613	1.9736314	2.726318	1.644315	2.1318638	3.8682203	4.1543603	3.888196	2.329689	3.7670453	5.458301	8.559882	11.413395
6.9904385	5.9569736	2.607282	11.234347	11.891536	11.309661	9.8671255	9.884831	9.832257	2.7752213	9.653588	3.5771878	6.9205647	2.5834203	9.484847	4.423949	10.959034	9.730556	11.130955	0.9042232	9.263562	10.235014	11.926029	0.89249015	1.6289179
9.425479	8.239117	5.344768	11.030573	10.863363	10.055567	10.335251	9.466609	9.937232	3.8234236	9.058312	2.9137788	10.520121	6.804556	9.518483	8.068521	9.422854	10.482838	10.94701	1.0046906	10.24302	11.43752	10.719922	1.7045597	0.8998947
6.7521763	5.447371	7.257294	5.5662184	10.5886135	9.600382	7.6548104	3.692131	7.3469152	2.52382	7.5532074	6.173472	7.080189	4.9719243	5.6506324	4.516028	8.749771	8.925498	9.761981	1.9027841	5.4425325	9.21128	10.792982	1.2654698	5.868024
6.5457163	6.7086935	9.539577	2.2997339	7.452928	6.111352	8.910202	8.15526	8.28648	3.2671568	5.5849237	8.65169	8.385344	5.0188146	7.0008683	5.75977	2.8194702	8.750672	8.758693	1.1881547	8.750009	8.750707	10.056339	1.1525412	1.0712777
2.9072134	3.1719606	2.9641373	2.106056	6.1125135	4.7748294	3.0266356	2.79727	4.1039147	5.1472244	4.153261	7.3441453	1.813831	1.8922968	4.6747155	1.6271986	2.990606	4.281506	6.6374464	1.8255684	3.9330997	3.4652107	5.6808224	6.535987	7.7394
1.3662728	1.3418366	3.6261127	0.9199605	2.4229543	1.6395259	1.7184591	0.9764441	1.2156981	8.563187	1.4970312	6.406977	1.1326451	1.0295842	1.1981485	1.0266631	0.92102224	1.6148508	2.4748802	0.99254453	1.7850848	1.5915216	10.375671	2.4069617	4.664927
2.112363	2.3227952	4.3078237	1.6654781	8.847964	6.1327405	3.3264263	1.7901952	3.5864751	2.7925658	3.2604146	3.531528	1.6972356	1.2358623	2.2166154	1.0943828	6.599831	2.2643569	3.7217581	3.7595396	2.2643766	2.4708803	11.0555105	1.7442074	7.8670607
3.2342618	2.0713074	9.287503	0.8832638	4.365116	3.2618575	3.3194206	1.3381736	2.2986066	5.987833	3.2708423	4.756715	1.5543877	1.8313042	1.8926516	1.2530273	1.9990454	3.2628272	4.51614	1.2636873	2.8515484	4.2209177	9.167882	6.650529	11.589938
2.6801395	2.8578184	4.3545322	7.8746195	8.402198	6.7014875	5.861806	2.1010363	4.514792	5.4441705	2.1035707	3.6279292	3.3435292	1.7735021	1.76426	1.7474197	8.364753	4.3536634	4.1094003	5.4066296	3.4754543	4.932533	2.863714	8.892905	1.6109817
1.2553384	1.1273583	1.6642292	0.91610956	1.9313645	1.5009024	1.376221	0.98525906	1.0480858	9.74173	1.3094939	6.11184	0.9557928	0.88920563	1.1003047	0.98574734	0.9096778	1.2108057	2.0731258	0.9167173	1.7646765	1.3251164	11.206544	5.0245986	5.121341
5.908928	6.5967574	7.9146	1.1105307	5.169816	4.589005	6.4957185	2.6937099	4.414973	6.5290966	4.8379707	7.072085	8.008852	7.605496	6.4102893	3.7042172	3.2530775	7.9891176	8.281081	1.5199752	9.148542	8.691017	2.3644216	1.1794903	0.9880822
3.8396428	3.2714133	6.2522264	2.03256	6.0312366	4.9572763	4.8193693	3.884429	4.4139833	6.45922	4.179113	7.7296367	3.0865617	1.5220547	2.530896	1.41945	3.1684654	5.097047	6.958833	5.703085	3.8022213	4.5135293	4.1069307	5.1010184	2.5567667
2.4357996	2.55172	4.4989343	1.5572243	7.519934	5.0446486	4.01028	3.5899115	3.3730648	7.7899547	3.0337324	9.611328	1.5919034	1.2734847	3.7144415	1.2081026	3.5058706	4.2350435	5.5514956	2.1373115	3.6082447	3.6100254	7.7683434	5.521517	10.173717
5.647872	6.260616	8.527781	1.4502331	5.855722	5.882582	4.03243	2.5522454	4.3573046	4.0591655	6.8748264	4.1918025	6.8591	6.0091887	6.7048903	4.09527	3.1128123	6.4165926	8.592569	1.1055416	6.02631	7.0459805	9.331544	3.0281994	6.825893
2.539628	3.3985703	2.5599241	1.3926113	5.010318	4.1671815	2.9734287	1.9764783	3.031594	4.9654007	4.7487645	6.3300962	1.934633	1.606242	4.208413	1.8630228	3.8315113	3.1412907	5.683252	1.4843516	3.6357763	2.611436	9.902353	2.392031	3.128444
6.773361	6.0615554	6.1113343	5.8872485	9.391397	8.130561	7.7338495	7.280629	8.107865	6.2957673	7.7389708	6.641455	6.891596	4.278621	6.5704236	6.825027	8.733181	7.449303	8.44695	1.4096637	8.219774	8.058203	8.877432	1.7210956	4.46064
4.9863377	5.783906	8.081002	0.954669	5.181341	4.3520565	4.7091227	1.8278663	3.3272123	7.0065665	5.950693	1.803854	3.9018087	4.976504	4.092501	2.9901485	1.9703903	6.2219877	9.237352	1.1755316	6.90035	5.994612	2.660104	3.2939734	11.156085
3.0182881	4.1732845	4.1185737	5.9731917	5.229705	4.347626	6.6244955	4.836012	3.3840733	8.213941	2.9725113	2.054092	2.7588844	2.3978336	3.9450476	2.1494596	2.9201274	5.3807006	3.9712284	9.409684	4.4614124	4.635449	2.5876534	1.8041933	0.9433101
4.4753222	4.4066052	9.618194	1.3041494	4.966218	3.7534997	6.1328826	2.9836864	4.520673	8.887545	4.0495677	3.6661727	4.201242	3.8955917	3.6595807	4.942253	1.9031858	6.6409187	6.5304737	2.7338243	5.2404385	7.319705	4.0262094	3.649327	10.164883
6.24237	6.5613465	3.1120398	2.4929457	7.489612	7.2242084	4.8735113	3.2574053	5.3400846	7.5539017	4.7188725	3.3992581	5.155339	5.0710983	2.9001393	3.3348496	5.6074452	4.656877	7.2455363	1.3579679	5.728452	5.4627967	2.7892241	7.366025	7.4337
4.615855	4.4426756	1.751785	1.516129	4.633649	4.0965242	3.5692644	2.2537215	3.1310356	6.248296	3.4928536	7.498611	2.4143548	3.5158267	3.00742	3.8624742	2.0433931	4.7073784	5.741001	2.8789704	6.908347	4.528591	3.5732458	4.5188966	1.5957239
4.040803	4.333572	4.892494	1.6975675	5.654289	5.5361075	4.496783	2.629105	3.9933865	5.9846954	4.1934643	9.308579	4.274767	3.0668256	2.9763784	1.9064448	2.0262432	5.033491	7.1626687	1.0387696	5.3926854	4.795598	4.877	2.0797658	2.6550708
4.2208886	3.902245	8.6092415	1.894985	6.5668893	4.814796	6.3403463	3.1764078	4.615649	6.3276267	4.645926	6.7458997	3.6126785	3.0825765	3.5534225	2.4717047	3.2214606	6.0379615	6.7345543	5.942637	4.4188805	6.2447557	4.4954863	4.63273	7.3847246
6.3199153	6.649128	4.5191116	4.4619627	8.766854	7.4082108	5.940605	2.0342002	4.9250484	2.9030478	6.670196	3.7816725	7.1995444	6.203869	5.30247	5.482132	6.806082	8.113256	8.915244	1.3561239	5.390186	8.134506	6.838513	2.826195	1.8338921
6.5862513	6.430739	5.3247957	7.4471993	7.9438715	7.808856	7.8177958	8.480458	6.7710276	6.21936	5.8887815	4.675591	6.996719	4.5616436	4.776962	4.3559957	3.6771843	7.405208	8.526611	3.8024218	8.109681	7.3492064	5.6603966	1.2744689	0.9790968
4.277068	4.6333494	4.1361475	1.5689881	5.634401	5.5273323	4.092219	3.5064158	4.9251533	7.416636	4.7139363	8.13121	2.7774267	3.1757975	3.6749313	2.775366	2.5023012	5.533425	7.1268563	1.9122665	5.9556756	4.893326	2.5520558	4.1909075	7.480047
7.042692	4.1702003	6.3674736	1.6145713	4.997879	3.990563	8.241085	5.212434	5.011677	6.1568694	5.2072635	3.7831006	5.769381	5.983706	5.032223	7.3247395	2.0535676	7.675988	7.2939577	3.0802412	8.096013	9.0332155	4.5470247	1.1147344	1.9323726
4.3971395	3.579733	5.282659	1.8627677	5.8356247	5.0393925	4.3012805	3.88702	4.283532	6.7400866	5.4212823	7.7670155	3.0960424	2.1140337	3.1223407	2.1544836	2.071956	4.1883087	6.129945	1.267459	4.9779525	5.1009235	6.7999496	2.5345252	4.2765875
3.936111	4.3596826	5.8394976	1.4367082	3.7196023	3.9788134	5.078418	3.0165858	2.9782825	3.0090597	6.0394716	5.5066686	3.3581142	3.9021282	4.9566693	3.9478831	2.2014294	5.512987	7.472875	6.6862855	4.9236364	4.761753	7.395958	2.3159726	1.6528971
6.4664083	6.4877214	7.4427495	1.350828	4.6288595	5.1196036	4.800557	2.7587852	5.276962	6.481679	5.461077	4.655073	4.619151	6.473673	4.3635335	4.52098	2.3265808	6.7608113	6.998068	1.2960813	7.6106462	7.1499505	3.7080848	4.843332	10.356192
5.002036	3.7048457	6.5851045	1.1558881	7.727721	5.6164274	4.076222	2.3496718	5.0601616	5.3979716	4.2323647	4.631756	2.0848227	1.998986	3.71845	1.9427309	2.6044314	5.494835	5.7375913	1.3868308	4.5733724	5.801859	5.836306	3.9692748	11.022798
4.1181097	3.930866	4.363234	2.2593875	7.6547494	6.7188687	4.778615	3.766003	5.158062	2.1473894	7.635669	4.6441355	3.0694602	3.1040182	4.2653174	2.6566262	4.389084	5.8666143	7.110993	8.1318	4.4844217	5.8828855	7.863913	1.5152421	2.5059197
4.21401	4.182394	3.9534287	3.078671	4.9133844	4.591612	4.7177463	4.055944	4.12137	7.6991425	3.8462324	4.0868387	3.3812487	2.4397588	4.0335917	2.0939615	2.1804123	5.56139	4.9914107	9.38629	4.9253516	4.317237	3.5489016	2.4109626	1.2475439
1.7547286	1.5778158	1.3996105	1.0826283	2.2884984	2.0157957	1.914803	1.418395	1.3307277	8.528184	1.5419866	10.664047	1.2417272	0.9483805	1.3737793	0.9930569	0.9874164	1.9973063	4.681189	1.0345166	2.7410681	2.1026227	3.49913	5.7037497	1.6394699
6.944527	6.0317526	6.665702	6.824836	9.156881	8.24504	9.23616	8.528146	7.890627	5.4940853	6.925236	5.3282237	9.123167	7.1843057	8.352165	7.2787533	5.1392555	8.7983675	9.437601	0.9553435	9.379007	10.230026	10.828692	0.9631611	0.995181
3.9538465	5.170291	7.669626	1.6796638	4.1586456	4.219244	6.043483	4.7663364	4.1608777	7.4080606	4.312604	4.862935	4.2318263	4.053949	4.3210573	4.2284656	1.8155215	5.1372666	5.726753	2.1727607	6.0489254	5.772999	7.248954	1.6735549	1.7753628
1.4837097	1.6739571	1.0972716	0.8927908	2.0475063	1.7919984	1.364315	1.2024288	1.1815071	6.890673	2.1594427	6.7040234	1.1176045	1.1584172	1.4486861	1.6291076	0.960386	2.011226	4.3721867	1.0318915	2.8178875	1.7464492	7.199233	1.8036809	1.2324266
7.3396015	6.067633	6.00602	1.1259882	5.1389217	5.4035373	5.7146397	2.5726895	5.285246	5.1735516	7.2997937	1.1897557	3.454812	6.6456733	5.29931	6.702561	2.8041666	7.394082	8.476555	1.6249009	6.467269	7.394847	3.7153897	6.0834565	10.6581
3.1132905	2.739689	7.040531	0.96505034	4.4962873	3.7217884	3.7122412	1.8431909	4.338435	5.433571	4.06338	3.9950411	1.7002523	2.039267	2.9848423	2.676426	1.7691579	4.276769	5.6025805	1.0486798	2.943746	3.530322	4.706065	9.401595	11.573033
4.747339	5.5284123	5.677008	5.6711063	10.2913065	9.880702	5.7604733	4.064694	7.807787	1.5760357	8.670013	2.7099268	5.9893036	3.5757592	7.002571	1.9685025	9.151316	7.1642814	9.987387	1.0913026	5.1964307	8.087344	10.352681	1.9882033	3.3809938
1.4333129	1.5898304	2.0896266	1.4843953	4.872505	2.4334974	2.6068668	1.5162477	1.8397802	5.5971384	2.3812194	5.0096946	1.2287245	0.91916084	1.4637624	1.0654473	2.6354024	1.9570768	4.547537	6.1885123	1.6485314	1.8703861	7.2079453	5.499924	1.7747178
1.8077633	1.2705889	4.876852	1.0080171	5.8074865	3.2856238	3.1148586	2.2395191	2.70965	8.277499	1.8906541	6.531836	1.1257231	1.0139667	1.6233063	1.027607	2.0055938	2.3755095	3.3711076	3.720756	1.7300029	2.449146	10.143785	4.492291	10.157155
4.238963	4.3665895	10.231938	1.1250389	8.281054	5.9250894	5.2009454	2.9803555	6.1027308	4.439866	5.7309384	4.22607	3.8785493	2.9026737	5.844739	2.307133	5.9651256	5.7371645	7.104167	1.7082653	4.6885653	6.6190667	8.942589	3.9698405	10.725579
2.4367595	2.4347675	2.6742585	1.4395471	4.3490853	3.0059097	2.5930417	1.4511187	2.1681948	7.6889887	2.91121	7.1538157	1.4549062	1.3881992	2.1047204	1.4615481	1.57819	3.8074477	4.842972	2.4958174	3.0134463	2.893022	3.2406197	6.872738	3.382681
2.3786278	1.6070788	1.8398061	1.5812802	3.3763237	2.24431	3.0374348	2.273946	1.8396981	8.474926	1.7892327	7.8357515	1.5705351	1.0590645	1.7479844	1.4497173	1.1081443	3.4287438	5.0095854	2.9180257	3.2239618	3.0051396	3.281726	2.3365192	0.9461688
8.357076	7.714674	1.8061455	7.366383	9.917883	9.19421	10.036391	7.6135993	7.579399	9.671339	7.0394826	3.494121	6.946472	6.880703	7.1406074	8.063492	6.881682	9.178455	9.923167	1.1527982	9.734222	9.745703	4.6989565	1.6470006	3.3569813
3.1937282	3.0808272	4.80809	1.0151569	3.6050599	2.9851491	4.000462	1.3615524	1.7849663	3.9915793	4.661177	5.976551	2.0200517	2.0590658	3.254831	1.7698214	1.27082	3.5850155	4.788234	3.9795074	3.9500775	4.059698	10.889974	1.6040237	2.926939
5.749338	4.6438737	4.8449526	1.1425524	5.9475603	5.735852	4.494596	2.7950187	4.427366	3.8811886	6.0878115	6.517917	3.3271382	3.3918257	2.8797255	4.397283	2.8016193	6.7690315	8.12684	8.933523	4.562862	5.611243	4.2501144	5.643021	7.4376
1.8356172	2.4416778	1.3948298	1.1972599	3.0605397	2.5915396	1.545814	1.3664346	1.970917	3.0884736	3.2858303	3.34141	1.3097543	1.0834631	2.4569414	1.6803739	1.7682002	2.129911	5.300979	1.2347672	2.6607952	1.8378255	7.7508416	6.687572	1.2748827
7.136028	8.844415	4.5669494	1.6156139	8.299684	8.267467	6.0130544	2.729043	6.520509	3.7772112	8.907107	7.2594953	7.7839746	5.881456	7.5183244	6.708738	4.274549	8.958128	10.342105	0.8947106	8.603028	9.035678	10.597668	1.104188	4.1041512
4.1190658	3.526444	2.4042494	4.669523	6.5328307	4.0783987	4.705285	4.148099	3.7507985	7.987701	4.03018	3.640032	1.688966	2.2715776	2.8604412	2.5248082	2.9484134	4.286787	4.5161037	1.5119814	3.8935053	3.289847	6.0708523	2.197528	8.290842
4.7626066	3.7950032	5.8341627	3.7465422	9.248935	7.2400236	4.529471	2.4085257	3.9081132	1.3738987	5.210243	3.7544286	4.8475537	2.5360725	3.9948575	3.5775602	2.6632495	6.899869	8.085677	0.9297472	3.8528895	5.782266	11.548489	0.8934378	0.92136383
3.4096274	3.715767	2.1626282	4.0826473	5.4034724	4.3208127	4.24594	3.4328299	3.7418742	7.0028887	3.324887	2.0700412	2.8257804	2.1223264	2.4583056	4.446773	3.213894	3.9457757	4.597412	1.7386061	4.380175	3.6491778	2.8395188	3.2944233	0.92263496
1.8344467	2.510368	1.332633	1.6057751	4.4873695	2.663914	2.1695757	1.169004	2.0360932	6.2375627	1.3539991	2.0998342	1.6728649	1.0211283	1.2876912	1.0708573	1.352361	2.4969406	3.6956913	1.2471862	3.1621106	1.8144947	1.0516509	6.608269	0.87636524
10.080027	8.906856	1.736237	9.8444395	11.169849	10.539596	11.051837	10.216734	10.286305	6.965357	10.736634	0.91614914	8.414847	7.9325414	10.262237	9.09981	9.028914	10.985537	11.795183	0.9042222	10.851808	11.361731	3.5818214	1.4274971	1.316025
7.164089	8.346125	3.6572826	1.529427	9.670413	9.045788	5.3933163	3.1594427	8.497809	3.5906096	7.0961933	5.7176657	6.6294084	7.329045	5.4406037	3.7702708	7.1827836	8.445573	9.912762	1.2163789	7.711973	8.721478	4.8609543	1.74653	9.303037
3.0768297	3.346324	3.2696366	2.569872	5.611805	4.1627946	3.8342986	1.9475877	3.3599365	8.125358	3.518533	7.841409	2.7818902	2.3003838	1.91696	1.7868998	1.873894	3.5108144	5.2919164	0.96022993	4.438422	3.7616088	5.0730944	2.5806153	3.958409
