ENSG00000213741	ENSG00000177600	ENSG00000143546	ENSG00000109475	ENSG00000137642	ENSG00000051523	ENSG00000166598	ENSG00000198692	ENSG00000121316	ENSG00000115523	ENSG00000110719	ENSG00000119535	ENSG00000147168	ENSG00000106066	ENSG00000163131	ENSG00000129824	ENSG00000160255	ENSG00000244734	ENSG00000090382	ENSG00000085265	ENSG00000081237	ENSG00000240356	ENSG00000177359	ENSG00000198336	ENSG00000257207
5.690385	6.0783396	5.379796	6.0641775	3.8306172	4.8008184	4.90797	4.178835	3.264483	5.7608385	4.3093457	4.186927	5.377486	3.6887858	4.7897997	4.009298	5.6718407	6.7659874	5.4625225	5.1339808	6.5749655	8.87598	3.9470918	3.622779	8.270451
7.397139	7.6605663	6.2581134	7.95994	4.733738	6.29049	5.9790792	4.4710207	3.6706755	6.192939	5.457245	4.340705	6.7767544	4.140524	5.975152	4.6763687	6.87794	8.592349	5.5524516	5.128641	7.7323775	9.521347	6.735684	3.4014094	6.251693
5.1020536	6.3563075	4.922155	6.623557	3.65671	4.2903166	4.44168	3.164635	3.150955	5.15008	3.8078947	3.6071377	4.246172	3.6376433	4.413331	3.1493704	4.6489544	7.339301	4.889028	4.6062703	6.1192627	4.988766	4.292287	3.3376105	12.029864
6.408142	7.1139336	5.6756363	7.1986995	4.691816	6.663879	6.2448096	3.5432832	4.0085697	7.546313	5.380146	4.490982	6.154849	4.20841	6.7159395	3.4632897	7.4044185	8.962338	6.1908007	6.260372	7.9261956	5.971593	5.98335	3.8138535	11.341847
4.921641	5.8956604	4.7907267	5.785879	4.397181	5.093789	5.6651583	5.8773937	4.1272583	5.454529	4.1655893	4.411654	5.3756533	4.5632596	5.6070952	5.250298	6.604457	6.603273	5.508522	4.5248423	6.9603405	3.7259922	4.1680956	3.5179949	8.708044
8.432371	9.430248	7.014654	8.96866	6.815956	7.5153413	8.394282	4.791992	5.895167	7.948443	8.453769	7.623712	8.675135	6.6831074	7.1542387	5.787823	7.9095707	10.021875	6.551031	8.036502	9.369531	4.452613	8.275822	7.001435	5.926794
5.14612	6.247669	4.928877	5.85559	4.3595214	6.3400035	5.981558	3.5881279	3.5845942	6.961774	5.0752654	5.312999	5.706792	4.3667674	6.251356	3.5309	6.6491117	9.23395	5.3647337	5.458935	6.902141	6.456025	6.5752783	10.511082	4.042172
6.118426	6.964084	6.2047434	6.7533207	3.9037228	5.02979	4.7416697	3.7445545	3.4369142	6.197994	4.823178	3.9864237	5.155734	3.8958588	4.836192	3.8070028	4.8895664	8.42	4.976234	4.80189	6.3120966	10.618124	5.776572	3.175432	6.4302497
6.799676	8.298985	6.4453464	7.8212924	3.964994	6.4839735	5.5261126	4.5956554	3.9822989	6.808628	4.8584523	5.1323338	5.143406	4.041596	5.475276	4.1729913	5.6593018	9.989933	5.5620437	5.814523	6.8441076	5.9978313	11.709519	3.5915751	10.591772
8.522608	8.782892	7.9836946	9.162314	7.744579	6.871134	6.772163	4.879906	5.361748	7.365403	7.981778	6.219297	7.9086213	6.9792557	6.524976	7.388411	9.166761	9.792264	7.9628825	7.127114	9.02434	7.449509	3.2605028	3.3713841	8.208672
6.759559	7.804376	6.4444256	7.892631	5.381633	6.2546005	6.17437	5.0200815	4.014199	7.284774	5.5377846	4.563805	6.5122404	4.5237823	6.767453	4.7325497	6.177423	9.9395	5.6651826	5.8782415	7.9756875	6.712057	5.0811133	7.0188103	9.398491
6.0050077	7.4642205	5.665859	6.898433	3.961089	4.9292006	4.869247	4.7614613	3.4239814	5.9870424	4.366756	3.8139572	5.059381	3.9014766	4.7525387	4.006606	5.1386847	7.6192994	6.1628036	4.883482	6.1115694	4.395643	4.4840875	3.2389934	12.384751
5.673462	6.500452	6.4182224	6.9338336	6.4548955	6.144867	6.1112757	5.1244516	5.740532	6.634205	4.99981	6.684598	6.6819687	4.6826653	7.029438	4.533696	6.8562646	9.043976	6.5886207	6.65341	7.783806	4.1721687	4.8189316	7.5083423	6.7670603
