ENSG00000010327	ENSG00000161638	ENSG00000103811	ENSG00000164308	ENSG00000105835	ENSG00000018280	ENSG00000139641	ENSG00000135046	ENSG00000160883	ENSG00000124126	ENSG00000111371	ENSG00000151651	ENSG00000120708	ENSG00000198502	ENSG00000081237	ENSG00000115232	ENSG00000049860	ENSG00000135048	ENSG00000011422	ENSG00000166825	ENSG00000100242	ENSG00000126759	ENSG00000179344	ENSG00000110719	ENSG00000131238	ENSG00000197249	ENSG00000136250	ENSG00000158578	ENSG00000169429	ENSG00000100906	ENSG00000044574	ENSG00000119535	ENSG00000151726	ENSG00000120129	ENSG00000240356	ENSG00000137642	ENSG00000177359	ENSG00000106066	ENSG00000038427	ENSG00000028137	ENSG00000121316	ENSG00000118503	ENSG00000163131	ENSG00000160255	ENSG00000198336	ENSG00000090382	ENSG00000085265	ENSG00000257207	ENSG00000206503	ENSG00000234745
1.8066506	4.570179	1.6755847	2.4124193	2.1510873	1.3035812	6.046343	6.0017633	1.4699421	3.943926	2.5487907	2.8510873	1.7326574	1.662121	6.386945	4.420873	3.1843195	1.6193024	1.1247323	1.2148589	4.255531	3.2121215	2.3756876	4.4344726	3.402461	2.5635154	2.2887034	9.803656	0.87487835	4.419298	4.6540465	1.8715699	1.0051426	2.764317	4.1546087	6.7225995	2.073245	2.9204242	1.2404537	2.3531158	1.100889	3.1114604	4.306434	5.315136	3.82664	3.0447702	3.3731894	9.805093	1.4741073	8.506441
4.1065664	3.4749513	2.5356681	2.2056878	3.855225	2.4560297	2.7701705	4.839457	3.3689754	3.1687949	3.2333405	2.6682103	3.325942	1.2376881	4.2764792	2.737083	2.1707335	2.6959314	2.536766	1.857455	2.6807435	3.7559175	2.3688252	4.2705812	2.8171403	3.5155013	3.782986	2.0404902	4.131998	5.4890447	4.4434676	3.9027154	3.092998	2.9003212	7.217794	2.1206048	5.9331374	3.0369492	2.56741	2.528403	2.4496217	2.3353634	3.457755	4.4247108	3.2520053	5.4063234	4.3937316	4.512956	3.2034307	2.7461867
1.6440685	1.0279697	1.9041378	0.88294536	6.2935944	2.4613237	1.7830087	5.8324127	4.5193987	1.2256882	1.4729817	0.9559481	2.248176	6.917645	6.4231243	2.0760682	1.0158293	1.1743056	3.3945162	1.5047939	1.014577	2.0809371	1.6551363	4.2821956	1.2659383	2.82505	1.365956	1.595524	0.9175018	4.0880313	1.3870814	2.407341	3.3936603	4.5378957	2.9340386	1.645308	4.0956492	0.93983567	2.3666384	2.3216848	1.7029043	0.90238565	3.348546	3.8766625	1.8849654	1.4422252	2.213323	3.8978953	9.422814	9.818273
5.04538	6.936655	6.672946	5.499961	6.629285	6.40603	5.4306793	8.3459015	5.806064	6.084206	7.535517	5.6784244	5.7681055	1.7716659	9.909635	6.6287527	5.8084216	5.761622	4.711333	6.01676	6.88915	5.9220395	2.8158524	8.019124	6.111885	6.2623105	7.272927	3.8620825	4.7877183	8.549755	8.566682	7.5430202	6.3899064	6.895676	8.972734	7.581493	4.8996906	7.7618966	4.7165174	7.273267	6.1553326	7.420816	7.7124906	8.370444	2.8222845	8.706276	8.816401	5.2741637	3.6987615	1.9066842
5.2579575	4.8954253	5.587535	6.4045496	4.665524	6.078811	6.941887	7.8976808	6.492162	6.0055957	5.193858	6.6941905	6.114687	5.92507	9.614312	5.675441	5.1754546	4.2451925	4.32985	3.9645245	7.403245	6.3268633	5.7021117	7.499038	5.82533	5.909484	5.5288887	6.9992566	1.754843	7.474734	6.6548243	6.704664	3.9744947	7.317315	6.7217665	6.747448	4.157131	4.9140344	5.2113895	7.027951	4.3316402	5.2495894	7.0043287	8.838732	2.920682	5.7818456	8.59719	6.0942497	2.0790834	10.1771145
6.3634543	4.396674	6.3489	4.655381	7.601991	5.0598364	5.2147756	6.5252557	4.5355067	6.2540073	4.0314736	5.761862	4.538245	3.5282905	7.9047594	6.173306	5.024999	5.5413113	5.910282	4.243351	4.5193696	5.7665095	5.4823494	7.08966	2.9339647	5.980191	6.6077347	4.016595	5.9305573	8.049796	7.4372134	7.6594105	6.0287385	6.5484405	6.2821937	6.080758	1.9713149	4.666905	3.8390448	3.710406	4.666496	5.263792	5.9196053	7.0505342	3.1497707	6.0967226	5.579609	4.841027	9.955358	3.9623694
1.846421	3.9372578	3.865195	2.7817774	5.1568813	2.7938333	5.3061657	6.0805364	3.7859201	3.3506567	3.8539562	4.512263	2.0327508	1.4589266	7.748726	3.195505	4.1024647	1.5250707	3.5237346	2.6266582	3.1793551	5.7496743	2.3058925	4.528475	4.1750264	3.6591625	3.4179783	2.9438884	3.2521102	5.387364	3.805081	4.836705	4.8674235	3.7520642	7.0695252	4.9037857	4.4464493	3.304844	2.7999606	4.033924	3.2713673	2.8938367	5.599338	6.258499	6.973836	6.368342	3.3288496	3.0354905	1.489573	2.097689
4.6565967	4.9028335	5.4292016	5.663604	5.9781146	4.5543704	7.105003	7.519735	4.843985	7.2830215	6.0200114	6.390836	4.31143	6.0453997	9.058746	6.3195386	5.72748	5.734159	4.3253794	3.5160806	6.9200315	6.50048	8.022439	6.7999	6.2360096	5.44958	7.2013183	4.969831	2.0927474	7.523869	7.778114	6.28715	4.0318093	7.3360114	2.6551547	6.4453945	4.1747417	6.2008715	4.939195	6.287144	4.18989	7.243611	7.417815	9.4946995	1.1561286	6.497182	7.9687676	4.99834	3.7556012	2.2495894
2.137694	4.81542	2.5135078	2.5289488	3.197437	2.1044137	4.264927	5.9490066	2.5337377	4.5850945	4.013151	4.055307	4.3512487	1.8501216	6.925559	4.9221873	2.5249457	3.745698	2.0828586	2.6463442	5.9105997	3.371743	2.837498	5.2030463	3.7729824	4.3582735	3.2746701	3.5709484	1.5558531	6.0630755	5.2749825	4.031023	2.596588	4.9589186	7.2630925	4.9612837	5.056332	3.1699889	3.2122602	4.562496	2.9487145	4.2121143	5.4696684	5.672743	3.6818397	6.189957	5.4461594	3.9063127	3.7169623	8.182079
0.9412256	1.391871	2.3497517	1.3386782	5.6234884	1.9193335	4.3632245	7.1324205	2.9196553	3.418971	1.0700992	2.2408943	2.2743983	1.1905264	7.019063	3.3199034	1.7775198	1.0139384	1.5793097	1.4901233	2.4912925	2.6210349	2.42247	5.1308556	2.385398	3.9031463	2.4405935	2.003972	2.561531	4.4031835	2.7462862	5.053482	2.825905	5.090488	5.007408	2.547019	1.3746579	1.8796654	2.7624075	1.9962444	1.685519	0.96896535	6.191762	5.8500404	3.071493	6.054719	4.1219187	0.8980233	5.6428127	1.2788038
1.0160944	1.8536363	3.8865526	5.13152	2.6389396	1.4249526	4.043276	3.925494	1.4707887	6.0087957	2.2329159	2.4403768	1.1802772	2.058963	6.0807676	1.6080794	1.5471778	1.2842252	1.1870852	1.3474989	4.8806925	2.4273653	0.8841869	5.005985	1.378448	1.4086287	1.9949889	7.2025	0.8816192	3.9192226	3.2818615	6.09884	0.9876718	5.2808414	3.1589663	3.9596944	7.885857	2.636061	0.96990293	2.3788922	0.9064436	2.074728	4.056746	5.5564394	1.4138942	2.1617634	3.117994	7.623579	9.490549	6.7081056
0.966499	4.1621184	1.0492808	1.0164176	2.7063203	1.3569319	3.203111	3.6996343	1.1135465	3.5068698	1.0243628	1.4673381	1.0519247	1.5748465	3.1940207	1.161587	0.8921368	0.8871654	1.0107285	0.9716167	2.6873407	1.322196	0.9444332	1.7226436	2.187127	1.7546072	1.3563944	3.3945026	1.0554867	3.299386	1.497222	2.8968139	1.903455	2.4097009	6.9720044	0.9624316	7.717484	1.1536039	1.1794508	1.6434228	1.2694194	0.9038856	2.0442228	3.058177	0.96706104	4.340002	1.9507935	4.2835183	5.578068	3.8127916
0.9851104	1.9296515	1.679837	1.4876275	4.7700505	3.4457939	4.6279445	4.6193056	1.2176957	2.4897594	1.190514	1.81563	1.1157578	0.8812001	5.149798	1.082544	1.5123761	0.9644195	1.1062732	2.8056543	1.189909	1.418638	1.0355475	2.3018727	1.6059922	1.2724975	1.5168333	3.8129773	2.1460629	8.744193	2.409984	5.445409	3.6163352	6.773871	11.333584	2.1179974	6.5635805	1.1799481	1.0447614	1.3948716	1.1276214	2.295703	3.523255	6.364764	4.777205	2.6274502	2.1371725	1.0973585	0.9666691	0.93921053
3.0026286	4.9402485	6.564132	6.0561557	6.147518	5.6964984	5.660011	7.516299	7.207445	4.4797745	3.4835668	6.1736236	6.8266025	1.2056677	10.704439	5.663055	7.9680343	1.2593772	4.425875	6.6418853	5.491337	8.088585	1.2966743	8.199974	10.005681	8.047554	7.5988135	6.3013453	2.50242	4.087175	4.571786	8.834916	7.608046	3.8357382	7.090357	6.497611	6.946919	8.132717	8.170468	7.6819572	9.653605	1.5124998	9.372738	9.390931	3.8246014	10.456516	10.543577	7.350821	0.8973203	0.90620166
5.9857574	8.527931	5.1576552	4.1262903	7.925871	6.0839815	4.8225746	8.979127	3.9128494	7.702324	6.6328115	6.92405	5.7022195	6.020242	11.040761	6.313358	4.4209476	8.673202	6.7136755	5.8277907	8.56924	6.7115574	7.117968	9.978279	5.700252	7.6470323	5.0004244	3.4267242	8.016088	11.522443	10.429116	7.6521177	6.7126856	8.145548	6.7397246	8.253613	2.685173	6.6064053	4.729976	9.570533	7.0834417	9.991861	7.5353856	10.165276	0.92681205	9.698033	10.227507	6.179777	2.4846156	7.435035
3.5045333	4.09607	3.2203639	1.3603973	3.344707	4.2380714	2.3736064	3.1799507	1.8665535	2.362347	2.0984504	1.6308317	2.4908726	6.246016	6.5455317	3.617177	1.5318619	1.747525	1.0797323	3.1269176	2.4955802	2.495404	4.0299535	6.070553	1.1081815	2.0253468	4.251277	2.8145192	2.3066254	9.215547	3.460393	3.8113446	1.6653707	4.162155	9.510727	3.5431216	2.9854913	1.1109385	2.531575	1.6654143	2.2897484	6.46493	3.3235216	4.1867123	10.713235	2.1959393	3.4631352	3.937447	10.563235	4.7223277
2.0194266	3.6594286	1.1794682	1.3430715	4.5434523	1.5797229	2.3461857	3.3612435	1.2733431	2.7108967	1.8643805	1.770518	0.99370086	0.8989105	3.9986722	1.1969407	1.1726173	1.6479931	1.5025194	1.1197786	1.2978766	1.2973683	0.9530673	1.6872344	3.9493032	1.5417675	1.488162	3.5226367	2.1325252	3.4741828	2.6926513	2.427831	3.445406	1.9633167	7.98792	1.124288	5.2809334	1.5451775	0.9500704	1.2229531	1.5013771	1.3158032	2.0432436	2.3046384	0.95185053	2.8695545	1.8315434	8.331188	1.099498	1.4697573
4.878474	6.593854	4.6948705	6.1744676	4.4025908	5.442624	6.0904984	8.132122	4.374373	6.4747047	5.423357	7.2088494	5.6115236	6.5107346	10.107373	7.2315893	4.6874466	4.6709495	3.335726	4.309448	8.835749	7.033097	6.8404784	6.7057543	5.8556843	7.038105	6.7993393	4.9042435	1.5130441	7.8870873	7.6796517	5.0499644	2.5594604	6.320881	6.41662	7.619746	3.8696537	4.9804235	6.8203106	7.8103547	5.5235977	6.559948	7.133641	9.17052	1.3661929	7.8084226	9.00675	4.0222893	2.1883025	8.751702
3.9473562	2.640205	2.4111142	3.075403	4.687582	4.87015	5.260653	6.3077307	4.3291883	5.3287454	4.6157794	4.9438457	2.5612001	5.18752	8.478804	5.4148993	3.2228773	3.4139583	3.6349418	3.6565125	4.4921823	3.5631108	4.5733943	6.908935	2.816113	4.5719056	4.34511	5.659624	1.0468429	6.9940763	4.570038	4.562889	1.8487569	5.718463	5.783379	4.990662	2.207273	1.8881006	4.2029915	4.902123	2.4256632	4.350149	5.523276	5.869587	2.1709864	4.6009154	5.4469347	6.832377	4.5173917	10.981298
2.0633144	3.315249	1.8878498	3.0508878	3.1158228	1.485158	2.5810003	3.364093	1.3047204	3.52023	3.1372125	1.8728548	1.0094748	0.8953227	4.4073367	1.363049	1.4220722	1.879312	1.4422681	1.3024902	1.8152685	1.3161743	0.89777195	2.747622	2.6188946	1.5077838	1.934185	2.2783365	2.904275	5.2466745	4.536709	2.9174602	3.3542404	2.7713099	9.496656	1.4781078	10.218259	1.9532931	0.93935645	1.6286271	1.2002548	2.1371803	2.4720118	4.163396	0.98300874	2.9757607	2.3602922	7.9826527	2.0568788	1.9913518
6.383892	8.080368	6.4159613	6.250657	7.1513524	6.942035	5.9894605	8.918338	6.307146	7.566929	7.34004	6.5601115	7.4490843	3.276222	9.863077	8.254839	7.3211503	7.1659026	6.0868797	7.73345	8.007692	7.870536	3.0441685	8.240652	6.818405	7.868884	7.2927775	4.1239862	4.5878186	8.0965605	7.4574475	8.111006	6.2388415	6.752475	5.5383487	7.6294765	6.7734356	7.8986173	8.544878	8.195064	8.950474	5.9195113	9.124217	10.115951	4.1798186	8.86518	10.531774	7.5404606	1.1670607	1.7919236
3.9439235	8.652995	5.0830727	3.0671797	6.1827517	5.5229726	3.9886432	9.343254	3.2881832	8.096177	7.7720175	6.464724	6.702296	8.347447	10.176973	7.9114184	5.4329176	7.0189037	5.2465425	5.293109	8.087765	7.1228833	8.020598	8.154222	9.002719	7.646477	8.064982	4.9294295	5.811596	10.436486	9.949046	7.3337903	6.332753	7.552555	3.8700798	7.9137154	7.517381	7.916349	7.609881	9.297771	7.1977706	9.825259	9.8774805	10.301421	1.538449	10.414615	11.041644	8.1579275	1.3787017	0.9737247
1.2958474	2.1525745	3.1776843	3.937196	3.8818061	2.411858	5.0353823	4.0298758	2.0665264	3.4431186	3.0038333	4.348629	1.382844	1.2992826	5.359068	2.1446702	2.1175199	1.5380088	3.088712	1.9474778	2.936349	3.3468099	1.9408121	4.592142	2.3461149	2.921809	3.2883124	2.8369486	4.309575	6.68367	3.609255	6.314727	2.3994703	4.501166	7.70979	3.0044622	8.409003	3.3733325	1.5234134	2.5332084	1.2643168	3.3179417	3.9023767	6.158022	2.97506	4.8511815	3.7608066	4.263688	1.8605144	1.1125159
4.913927	4.768365	1.5046453	1.0712774	5.068221	3.7406626	2.5504148	4.704711	2.3413193	2.7141533	2.1542552	1.7133574	1.5256081	1.4311807	5.201634	4.511479	1.6495633	1.814589	2.157962	1.464812	1.4132345	3.3989608	1.2177625	4.191296	1.4752498	3.0070014	2.996567	6.6542106	0.9560743	4.3890963	4.129505	2.6009386	2.2029307	2.0829523	7.423751	2.9015188	4.6583347	2.4535108	1.8610611	1.6568044	4.044344	1.206497	2.7882588	2.829341	1.8826146	2.3536263	2.5359182	10.269007	8.494419	9.656357
6.5320015	6.9403033	6.017388	6.9570503	6.5652575	6.70646	6.5304823	8.04898	5.972785	5.8695264	5.59769	6.2808943	6.0674715	1.69343	9.832895	6.544028	5.933454	5.450904	5.712891	6.0049863	6.1531663	6.720141	2.4284325	8.062595	5.1303577	7.0694594	6.540797	4.131344	3.888785	8.093227	7.527881	7.068114	5.6136003	6.365823	8.371822	7.4754386	3.355454	6.3926353	6.3952928	6.907168	7.2502837	4.9733777	7.566605	8.929593	2.3435483	7.0971704	8.354744	5.256992	1.9521575	6.6429043
3.0959072	4.3380237	2.6151106	2.4985821	2.6336803	1.602864	5.7210126	5.724301	3.6836033	5.983003	3.3821635	3.747612	2.9244208	1.1949595	6.556076	3.4674308	4.378693	3.1302922	1.6219318	1.7294824	5.032791	2.2057595	2.0553107	3.967589	3.132345	2.5757914	4.133414	5.5257974	0.87549245	4.33305	5.953677	2.3274136	1.7096066	2.5813785	3.3315434	5.619932	2.1688747	1.899168	1.0677413	2.3419707	1.2426031	1.3773017	3.4810505	5.8776	1.0576179	4.0352025	2.0234706	9.308735	1.6354239	6.6045227
6.671254	4.23292	5.729277	3.2910943	2.845358	2.348423	3.5659556	5.500471	5.688709	2.3414657	5.115605	4.4051013	3.2331905	4.471805	9.032015	4.419335	5.363767	3.0224552	3.1103323	1.5906887	4.0823264	3.4529595	3.658712	7.2975597	2.6379993	3.195057	4.4548326	2.5127678	0.894428	5.729809	5.0581703	2.525088	2.1897702	2.1304827	2.8515744	6.6666965	7.460577	2.7553313	1.8038399	3.5530844	1.2559139	3.48314	4.118615	6.896944	8.804664	2.6695542	3.8054051	5.9413605	5.1626277	2.276818
1.0271399	1.9104514	1.3715334	3.3325753	3.8698254	3.7703001	2.833304	3.5166016	1.3997467	5.5104814	1.2603823	2.7634897	2.3754349	1.0048456	5.049296	1.7854116	2.7631304	1.2568468	2.1356773	2.6289504	4.1172132	3.7622635	1.8035778	5.431546	2.7085485	3.4832275	1.2574363	11.38141	5.484106	3.665688	4.3673325	5.795425	2.883163	2.9813585	5.7859025	3.2068377	4.0517125	4.627309	1.37117	3.0366807	2.4043872	1.507571	5.5400276	4.8975754	1.7289667	3.5844946	4.773661	4.1232123	1.0290365	1.7990292
3.8104875	4.4449744	4.798557	3.8121438	6.093524	4.751663	4.6359034	7.7370076	5.0443735	5.280913	2.418613	4.96497	5.4640017	1.1993806	8.388706	5.229791	5.190759	2.3704875	4.687358	4.430829	4.1833363	6.5870895	2.1438017	6.3792505	3.6302273	6.7598853	5.559115	6.4421034	5.874436	6.306048	6.125158	8.110511	6.010432	6.443342	7.7810903	5.5997915	2.691291	5.8988175	4.617741	4.3981395	5.9463077	2.3128505	7.5266805	8.127701	4.7289433	7.8835187	8.4765625	2.533485	1.980895	2.8332214
2.8213763	2.8863685	3.9466395	5.787539	4.010084	2.203493	5.169662	4.927588	2.8479514	6.164174	6.596915	6.060736	1.8771055	1.6732833	7.9709034	5.1698356	4.5545692	6.1056767	2.9534516	1.8647003	3.7430637	3.1907892	4.1608615	6.1434355	2.7009063	3.188603	6.5833607	3.1180508	1.2343508	7.6884775	5.3319345	3.57443	1.4037033	5.5125985	2.274274	6.387055	3.3523157	2.808198	2.4979372	2.3616607	1.3595568	6.298287	4.4166	6.566294	2.1136725	3.1717792	3.8173833	5.813393	3.60375	1.6852348
2.044553	7.0403214	1.3403759	0.88277924	3.3596697	1.2229158	3.6250305	6.6846914	2.9830484	1.5215499	1.1882777	1.1234467	1.4519848	4.4606004	5.1559696	1.7188994	1.0280566	0.91843605	0.9767532	0.9324217	2.1310723	1.4181846	2.2850864	2.2814913	3.1658874	1.557272	1.4941646	6.7823615	0.8733804	2.8075876	3.1606066	1.2980713	3.3553267	1.7434499	6.2970185	1.7076042	1.7633057	1.082194	1.0702338	3.5209353	1.937587	0.8914955	2.009606	3.0636709	4.3583784	3.3910074	1.5477018	8.530177	1.9517992	6.4486394
7.108725	6.564165	6.778117	6.4090195	6.8199577	6.986354	7.3200154	9.474835	6.8290515	6.726426	6.3074856	6.735009	7.1530056	5.9515796	10.237456	7.498561	6.825514	6.200382	6.571748	6.3989844	7.985891	7.939509	5.514411	7.408213	6.639764	7.5039887	7.292126	4.8020797	4.108985	8.300176	8.009374	7.427922	5.6576457	7.2858906	5.0388813	7.575025	4.463538	7.837403	6.772832	7.7112727	7.459045	6.342521	8.708226	9.89678	1.1864694	8.272061	9.480848	5.9525337	2.2168329	4.433877
1.7034603	2.7040133	3.309239	3.389497	3.6356518	2.6686015	4.1352854	4.263473	1.6408349	4.5712304	3.6892836	4.155966	1.7215061	2.5737903	6.4353523	4.141457	2.3280787	5.1066055	1.8737957	1.488111	3.8391824	3.678785	6.3814673	6.413305	1.254534	3.8669178	5.4529324	3.187855	3.0828488	6.840074	6.180135	4.510951	1.7768856	5.1155424	2.7421088	3.4064608	3.67341	2.9203365	2.0967262	1.4838648	1.6619903	7.2788672	3.9857304	4.3554225	3.7039135	3.2946146	3.9558682	3.8375428	6.557954	0.96370876
2.4013174	2.537605	3.0758057	1.175282	4.6793184	1.9458399	3.6849303	4.7386026	1.7955226	3.0883896	4.855259	1.936841	1.1513392	1.4551508	5.7592998	1.8233509	1.401488	1.0647235	2.0977952	1.5821993	1.7905881	1.8842807	0.9307033	3.6375017	2.683298	2.3338857	2.516994	1.982702	1.0023742	4.0535154	4.0556407	3.0406866	3.9070845	5.4214287	9.658357	3.6011736	9.787344	1.3178196	1.2271657	3.4749663	1.5139884	1.9721222	3.1180277	3.733469	1.1379458	3.937686	2.6758013	11.238439	9.472197	10.230767
2.720851	2.4114451	2.3412604	2.2357605	5.6898217	4.284991	1.964781	3.6881566	2.4243224	3.4837759	1.6533464	2.5233283	1.9167733	2.5347488	5.257883	4.7356305	1.5947931	4.489751	3.0424652	1.969831	2.4718575	5.2811165	6.834453	6.484986	1.2438775	5.247234	4.868367	8.066552	6.559174	5.2871494	4.1459694	7.1367903	1.7843935	3.3756907	3.313671	3.0642817	2.6318285	4.682453	3.5682237	1.4044704	4.657745	2.9895873	4.07702	3.86993	3.3592827	4.323464	6.8596244	7.513889	4.094623	1.0932354
7.868355	7.167187	7.2821684	6.2397833	8.347478	8.299655	7.5114827	9.549246	6.751791	6.840921	5.871983	7.0291634	8.202895	3.0130036	10.899004	6.5020313	7.5680833	5.9387207	8.285009	7.9810157	6.7168417	8.594084	2.8311005	9.633781	6.601401	8.749132	7.0191703	5.7078905	7.1106567	9.687278	8.395355	9.660707	8.043162	8.765822	6.993794	8.144703	3.1865256	8.479444	7.1575613	8.235331	8.647025	6.473308	9.56315	9.864	2.2866635	8.556546	10.481219	7.479464	1.2039443	5.4612055
