ENSG00000197249	ENSG00000136250	ENSG00000158578	ENSG00000169429	ENSG00000100906	ENSG00000044574	ENSG00000119535	ENSG00000151726	ENSG00000120129	ENSG00000240356	ENSG00000137642	ENSG00000177359	ENSG00000106066	ENSG00000038427	ENSG00000028137	ENSG00000121316	ENSG00000118503	ENSG00000163131	ENSG00000160255	ENSG00000198336	ENSG00000090382	ENSG00000085265	ENSG00000257207	ENSG00000206503	ENSG00000234745
5.754219	4.961019	6.273616	1.9074478	6.0286045	6.467963	4.3731213	2.2938263	4.6340256	3.297631	7.2678285	5.9571376	5.492973	5.493215	4.534025	3.1731982	4.007404	6.9710946	8.657738	1.1098795	7.0972104	6.4834023	7.6354103	1.3445268	1.8448448
8.304139	7.021557	6.02573	3.3292387	10.23192	9.254685	10.048801	6.9967604	7.8208776	3.2277122	8.843682	2.1542182	7.6165485	5.724051	7.2331104	9.1743145	7.4479475	9.456923	10.808293	1.1921737	10.65127	11.001975	9.503486	0.90393126	4.995099
7.1500163	5.445501	2.924234	2.788877	7.024838	7.3845153	7.0996575	6.703834	7.928672	7.7063746	7.682384	5.368511	6.6908555	7.1295834	9.418896	4.760993	4.828839	7.9998784	9.776423	2.0510933	8.975803	9.19125	3.3325198	3.102466	4.97069
2.7380574	4.111597	3.5658462	3.782841	7.457286	5.80037	3.9745705	1.9738209	5.833729	6.502116	4.195271	5.999939	4.032396	1.4372537	2.4981651	1.3190259	6.873474	3.7274182	5.3687096	2.7206624	4.683089	3.3583894	2.734887	6.723316	1.2799661
5.1478567	5.189033	6.9524565	1.282742	4.7286057	6.4630637	3.8391273	3.1164432	5.537656	4.6519055	7.06743	5.580869	5.006702	2.7852156	4.3750606	3.845136	4.194897	5.940095	6.771537	1.9632647	5.283294	5.2364798	4.872808	4.8321557	8.593007
1.298686	1.7863613	1.4617634	0.9306627	3.4567006	2.7837899	2.0798542	0.99031633	1.5794933	7.765194	1.6731884	8.9908695	0.94698054	0.95604414	1.0629766	0.9017293	1.1731982	2.604553	4.732887	1.3493465	1.5597316	1.7265754	3.6970532	5.4735775	1.6916928
2.2574584	1.8386557	7.0665956	4.1775103	4.8080225	4.397773	3.4021962	3.403397	3.3365998	9.597689	1.7574484	5.9934025	1.9411919	1.1888167	1.971426	2.5528798	2.3307774	3.046769	3.2993364	1.7089248	3.0448706	2.7147822	7.4973917	6.9193225	9.559548
3.2271647	3.1852894	5.1892314	1.6275939	3.4765143	3.6007726	3.1033893	2.3724148	3.3474634	8.161532	4.479837	6.8482203	2.5584388	2.6545873	2.1828713	1.7096274	1.5883498	3.676155	4.9518576	2.6223414	4.2494636	2.410481	4.180668	4.790365	5.6609373
10.579003	8.353506	1.589879	6.5244055	9.60038	9.293015	10.993326	9.412021	7.9911447	8.942347	9.087662	3.0041058	7.6555367	8.585205	9.209744	9.943451	3.4486527	11.268636	11.413923	1.207153	11.4931755	11.472944	3.1097426	1.1650493	1.0825098
3.5218487	4.498325	6.7680945	1.711823	5.57812	4.3093777	5.4509153	2.125283	4.282953	5.528035	5.618835	3.8137236	3.6760776	1.6086881	3.0011294	2.6981888	3.3864326	4.9296527	5.200558	5.5904646	4.534305	3.61645	9.365907	2.9331455	4.7379637
5.6393595	6.8444953	4.3139677	0.9909419	4.6739507	5.769011	7.593507	5.9661965	4.225988	6.9365134	4.2445526	4.574874	6.5327234	4.525052	5.159958	5.4162908	1.5794799	6.033766	8.807676	4.710725	5.025798	5.1027517	6.400041	1.01923	1.7427745
5.6554375	5.966788	8.118639	1.6983309	6.947894	5.507597	6.16167	2.805817	5.437277	3.3693218	6.054954	5.582518	6.416547	3.891316	4.651447	4.2759895	4.347303	6.0598564	5.72062	2.5754685	5.8217907	6.8971567	8.051942	2.4632812	8.702433
5.380015	6.2416577	7.283276	3.5017169	7.1388044	6.807445	7.759912	4.482417	6.04503	6.5044346	6.5346723	3.0429566	6.306425	5.0459747	6.587618	5.7723618	5.7004633	7.7394204	7.9091754	1.7314787	9.263673	8.141313	7.300039	1.8892174	6.4452043
3.2079864	2.2538862	6.8161845	1.0448141	3.7729256	2.7419436	3.4414346	1.9123604	2.1707625	7.315575	2.1770315	7.7433567	1.6516116	2.054574	1.3741035	1.6297102	1.2390339	3.0453937	3.9300714	1.4826174	2.2251904	3.2803414	9.622781	11.03619	8.225937
1.7002523	1.2881017	1.6500461	1.1567773	2.3741624	1.4519093	1.9763734	2.0324156	1.28506	9.513023	1.1138142	2.0143087	0.9461151	0.93517065	1.0382451	1.1375015	0.9505355	2.1548293	2.5459569	5.8255534	1.5470868	1.332521	1.8543035	7.0536623	2.4386177
7.3601556	6.0851345	2.5802681	7.0780277	9.684924	8.604031	7.2993226	7.576133	8.0225	5.416736	6.7229114	3.7929246	6.93406	3.9546428	8.073485	6.751284	5.0599704	7.7898903	9.478338	2.118801	9.04175	10.629078	7.1769133	1.2786863	4.51988
5.291426	3.9920845	5.517427	5.609614	9.48718	8.470531	6.73361	5.116434	7.0801907	5.375102	7.0409026	7.0067787	6.2087903	4.1757936	5.018607	3.0829625	7.9249344	6.3437214	8.733944	1.2176208	7.4595	7.550582	5.589086	2.5040662	5.7643027
4.1514544	3.0525167	6.5275345	3.6562989	5.6901164	4.952752	4.751584	2.001296	3.7736552	7.2735147	2.8059356	8.188518	3.5555375	2.054846	2.1855545	2.3063793	3.41201	4.4951434	4.8029346	1.2956263	5.1441565	4.0172772	2.2178423	7.085106	8.19202
5.441852	5.393079	4.160458	8.199784	10.454312	8.00514	8.917719	8.407992	4.9932103	7.0394325	6.25619	4.286542	5.8378773	3.7959595	4.254654	5.778962	7.903109	6.4457016	4.0380807	8.490491	5.4717927	6.999478	9.023901	3.9394283	5.6697297
6.49824	7.7517734	2.6844738	10.993489	11.347788	10.143516	8.588977	7.1477284	8.008807	8.820613	5.2152734	4.0772047	7.469737	5.7840805	6.1464295	7.7073145	9.051765	9.841537	8.737481	1.9690306	10.135529	9.579011	7.8086624	1.010658	0.94075745
5.905581	6.8127937	6.930839	2.048404	7.90181	5.85137	6.6545362	4.6598554	4.8900642	3.7211037	6.4229712	5.4211516	6.8940263	3.6059554	4.9616203	3.483541	4.023038	7.9772387	8.197073	2.7079709	7.3096647	7.1120667	9.3366165	1.6557384	2.6972232
7.1154284	7.4398384	2.3118112	7.3610764	10.471231	9.563423	9.270192	5.3705516	8.380023	4.9628806	8.576295	2.893506	7.430404	4.751148	8.171146	5.0667353	9.059443	9.21994	10.715423	1.0801467	10.016124	8.813389	5.407117	2.1735034	2.9152918
5.352212	6.274862	6.4848237	1.0812027	5.5597935	5.9468594	3.7977247	1.6092949	4.1515026	3.5633986	5.43654	9.195274	6.5573926	4.7576194	3.5369186	2.8308742	3.5878513	6.545815	8.303868	1.8285482	5.358455	8.097558	3.9178302	5.4874067	2.391534
8.819898	7.424068	3.4403143	4.8625774	9.634589	9.193632	8.122942	7.5114646	7.469329	8.16907	7.1403193	1.7168095	6.335833	6.2694707	6.0358706	8.604465	4.930172	7.94822	8.838215	1.4613736	8.539578	9.145022	2.3803892	2.2648442	9.489347
2.7495425	1.6646309	3.2375627	2.111327	5.489805	3.0200226	4.9711113	2.7335806	4.011159	6.3098087	3.1736953	5.2282	2.5958796	1.3371065	1.699208	1.6247604	1.9869277	3.3869128	6.3859124	4.4700737	3.887538	3.3559275	5.3291903	4.4089303	2.106784
3.6585653	4.702833	4.928502	1.3766941	7.3231897	5.3768673	3.8858805	1.6485056	4.188235	3.7610884	4.894652	7.1473675	4.2355638	2.3198738	1.8674428	1.8848991	6.5664525	5.2973576	8.366303	3.9270768	4.5768595	5.1476703	1.8491988	8.044718	0.9396095
6.8406157	4.598127	5.4533696	3.7238169	7.5779386	6.073815	6.814258	5.4766693	4.824253	4.516086	6.0900455	4.423557	4.952828	3.9595044	5.874981	5.454198	4.5897884	5.764327	7.4141636	6.3103476	5.005999	7.196738	9.826407	1.9085159	3.1198297
3.964644	6.625656	2.7488346	4.5576725	8.504182	7.5839353	6.906244	5.264589	7.170313	8.067861	6.60074	4.1271415	5.5183425	5.8381433	4.9963675	4.074677	5.939404	7.2719984	8.970915	1.5668281	6.937708	7.5487604	2.3560865	4.709536	5.2240524
5.735168	6.2341156	3.195554	3.2136903	5.7214336	5.006778	6.4519105	4.8310313	3.9294822	6.3643613	4.770354	2.7968993	4.74271	4.0030036	5.7765117	3.80715	2.4731126	7.7630844	6.6796675	8.99092	6.177841	5.394175	6.773637	1.57164	1.9125762
