ENSG00000196126	ENSG00000105835	ENSG00000121316	ENSG00000211899	ENSG00000013441	ENSG00000019582	ENSG00000132334	ENSG00000136167	ENSG00000147168	ENSG00000111371	ENSG00000158578	ENSG00000028137	ENSG00000144802	ENSG00000106066	ENSG00000196565	ENSG00000269028	ENSG00000125347	ENSG00000120129	ENSG00000153922	ENSG00000109320	ENSG00000076928	ENSG00000109790	ENSG00000135048	ENSG00000108654	ENSG00000163131	ENSG00000184319	ENSG00000137642	ENSG00000123146	ENSG00000135046	ENSG00000175606	ENSG00000115523	ENSG00000118503	ENSG00000054654	ENSG00000163660	ENSG00000119535	ENSG00000110719	ENSG00000160255	ENSG00000081237	ENSG00000090382	ENSG00000177359	ENSG00000198336	ENSG00000085265	ENSG00000100906	ENSG00000169429	ENSG00000240356	ENSG00000044574	ENSG00000147099	ENSG00000244734	ENSG00000141068	ENSG00000257207
5.766533	5.9566307	5.431164	5.175212	5.944657	7.979326	6.048454	8.375426	6.355314	6.240535	5.355234	6.7758584	6.2021084	5.494376	5.734247	6.4084673	6.4119883	5.9721107	6.4520135	6.534155	6.822036	7.5547876	5.866805	8.506777	6.8273935	7.861461	5.6087584	7.130468	7.2967534	5.723047	7.388636	6.545414	6.10357	6.4273295	6.3967805	6.945361	7.7317667	7.769985	6.961053	6.440173	4.196261	6.5606756	7.2553763	6.103255	8.790947	7.7220445	7.3532743	9.733976	7.2820845	6.003355
4.8112936	4.3723817	3.446576	4.7173223	5.27687	6.687934	4.2762504	5.4088316	5.011016	4.390031	6.608901	3.5048535	3.3557239	3.1999474	3.8403654	4.5017185	4.614447	3.6826937	6.120246	4.961488	6.1521077	7.206508	4.4480925	6.9990406	4.558321	5.7777367	3.9809468	5.691805	4.3407183	5.104834	6.512615	3.5876513	7.2558885	4.5853486	4.478253	5.657767	4.849861	6.380803	3.4591503	4.802829	3.114225	4.775107	5.350268	3.219388	6.821598	3.8305483	11.819019	11.48755	11.695096	9.881529
5.474262	5.123358	5.6766224	5.4634852	5.939341	7.8747168	4.7893	7.9195404	6.366042	5.825508	5.083582	6.0035124	4.793968	5.828082	4.9097285	4.824418	6.112446	5.6930866	5.298092	6.3444195	7.1087036	8.848589	4.537859	8.975819	6.937046	7.0530796	5.4415092	7.028552	6.890338	5.6591206	6.732997	6.0855017	5.149067	6.171616	5.8355846	6.172419	7.3574543	7.994629	7.9510984	7.3220463	4.5335674	6.8254666	7.0654564	4.1499653	8.222274	7.014936	6.4240875	10.062145	6.1744237	6.026326
3.5286825	4.8137407	3.3019207	3.884749	4.1958284	6.520254	3.5659685	6.471574	3.8623247	3.2984533	6.0142984	3.2632775	3.3441567	3.59088	6.3547535	6.5413785	3.5041206	3.458434	4.297735	3.6292317	4.1923466	4.967032	3.1881213	6.4281816	4.4930887	7.6004734	3.5350535	4.063689	4.7293835	4.0513105	4.9225903	3.191587	3.5619774	3.8332298	3.6721137	3.9670625	4.2497616	5.037468	4.9722433	8.244133	3.321116	4.324994	4.7522526	3.7941685	8.684386	3.729883	6.077647	9.480937	5.417264	6.695783
6.6445065	3.907247	3.3277164	8.651699	6.131936	8.583826	4.266522	5.607909	6.999808	4.5434847	8.132331	3.904014	4.1152964	3.411221	3.4411197	5.9126487	5.0489264	4.5012083	6.0864305	4.3043146	8.069266	6.0270104	5.1201196	6.9868755	4.0845075	8.006958	5.763417	5.9710126	5.056181	5.068889	9.502617	3.6817656	9.486592	5.6472445	3.8799095	7.671929	6.5115833	8.017538	3.3477802	5.7708006	3.1899495	4.8347692	6.5797253	3.1307225	9.431521	4.7922683	10.685357	11.684532	10.411226	5.4907284
3.9144878	4.9184265	3.4445474	4.276883	3.8778162	6.680378	4.0337386	7.035257	3.666052	3.4032142	3.3790793	3.163069	3.1348636	3.3356664	3.6954226	7.2070074	3.5051053	3.5380127	3.7765374	3.3952308	4.811378	8.337714	3.2239962	6.9483557	4.824129	3.7083113	3.318121	3.741433	5.082306	7.9999313	4.569448	3.1584427	3.5220182	3.7538846	3.5055017	4.204323	4.043613	4.820073	4.155666	6.8393393	3.788723	3.829627	4.324655	3.2245133	3.9411378	3.7755985	5.5321965	7.709805	6.128005	8.446866
3.3288789	4.086979	3.20366	3.4371672	3.625002	5.959817	3.2641363	5.453411	3.5083132	3.1398633	5.2606864	3.1469407	3.1801558	4.0743065	5.802995	4.02043	3.2776394	3.324639	3.781793	3.701553	3.651319	3.7096663	3.1228034	5.4526825	4.1093473	5.9644823	3.3646233	4.0337276	3.9861782	4.079109	4.5527554	3.1149933	3.3179605	3.4311717	3.578794	3.430898	3.89198	4.4434423	4.7971525	7.4370966	3.1470487	3.9874468	4.4310365	3.437855	7.214209	3.4616306	6.0436897	9.137743	5.203335	4.0169325
4.2432084	6.069132	3.2873812	3.2809196	4.337317	6.8622293	4.566003	6.910494	4.2283297	3.4711683	3.5531626	3.6341033	5.15816	3.9406083	8.2875595	8.062291	4.3109756	4.7567806	5.224224	3.868075	4.128317	4.75494	4.05065	6.715411	4.590007	5.8391447	3.9794602	5.0584655	5.112497	4.607641	5.7224007	5.699502	4.2904873	5.069968	4.9868283	4.8326273	4.9583306	5.6259913	4.622829	3.360037	3.7312226	4.056512	7.8733315	5.344549	6.977618	4.709657	6.052899	8.884085	5.7740173	8.2791
6.1896	4.570276	4.561747	6.801216	5.237814	8.752171	5.0934057	7.2612724	6.495385	4.3831778	4.7768526	3.9688158	3.9901237	4.9302726	3.4834652	5.877593	4.8176055	5.0799785	5.147402	3.8902912	6.3994617	7.192294	4.515174	7.5367627	5.712289	8.47937	5.3977776	5.814581	7.7348094	3.8128684	6.929169	4.0646386	7.07585	5.121878	4.451743	7.1442056	6.8482537	7.7826886	4.8287067	8.019434	3.4631793	6.604671	6.084305	3.2740347	9.634098	5.6978664	7.575105	8.262119	7.9979725	9.426855
4.535822	3.8657298	3.5564737	4.6942744	5.7908235	6.8583593	4.17191	6.2707977	5.605069	5.1010685	3.989611	3.5988793	3.6169107	3.4371927	5.9439416	4.366007	4.6033096	4.1459293	5.3299932	5.824459	5.6816425	6.774576	4.1284585	6.8240833	4.390787	4.8806067	4.823271	6.1789675	5.4770865	6.2455926	6.348899	4.4595947	5.78461	5.476221	4.553185	4.8304486	5.2601132	6.28646	4.505998	6.255192	5.3519535	4.0858793	6.185194	3.3903513	5.37525	5.118617	8.334418	7.886055	8.579654	6.4083514
4.7057705	3.9649277	3.3343081	3.7898436	6.610465	6.745683	4.035182	5.777986	5.1900754	3.8692536	5.471429	3.64225	4.347531	3.6062648	9.332632	6.351197	5.4003134	4.5241585	5.9108405	4.174603	5.362609	4.3841257	5.940222	6.7672586	4.0776296	5.6747313	5.469844	5.5213614	6.2391253	4.9249244	7.7299886	5.2761354	7.0195837	6.939536	4.7845416	5.5140095	5.615699	7.3981566	3.9486601	5.6080284	7.145936	5.186564	7.4271326	3.3491883	6.222951	5.3064275	8.741904	11.840997	9.524217	5.954806
3.7777884	3.751942	3.3214147	3.9077065	4.40319	6.3131638	3.7425666	5.4558	4.134553	3.5773797	3.258293	3.5007715	3.4999092	3.451122	4.856046	5.9884644	3.9245088	3.864878	4.182519	4.344302	4.9230285	6.378581	3.7461789	6.3900967	3.9653387	6.4606905	3.5804143	4.784685	4.9876175	4.88859	6.5133524	3.7994187	5.1583624	4.3514705	3.487347	4.6066895	4.953864	5.7743654	3.7181835	8.932562	3.3544881	3.6948957	5.7950525	3.339844	8.1391115	4.7156086	6.442957	6.7442894	6.738211	9.334799
7.0465446	7.2724395	7.130883	5.475976	6.0146513	8.703559	6.2824435	8.957689	5.8008695	5.3364472	4.2701025	4.9855366	5.818583	6.721659	5.118149	7.4176908	6.48372	7.4866357	6.4675894	4.1229763	6.4344845	5.767442	5.207535	8.546022	7.3045306	6.2812	5.6014886	6.409023	7.305579	6.5338335	6.5481987	5.3488135	5.8601384	6.619999	8.005245	6.886336	7.5183825	7.41344	9.393549	4.937352	5.098935	7.8238134	7.6748867	6.2756376	7.6772146	6.547539	6.729286	8.484959	7.193314	6.0963583
4.3497043	5.2509775	3.9233298	4.405126	3.4459941	7.317817	3.7964997	6.2666626	4.236355	3.5807056	4.5324497	3.3517392	3.4853377	3.485628	3.2568123	4.8631926	3.6889067	3.7634008	4.3734736	3.8376486	4.6601424	4.5791764	3.2168767	6.571576	4.7407427	6.52026	3.6024818	4.6969852	4.426169	5.265023	4.562587	3.3145158	3.6350186	3.5537138	4.407122	4.028667	5.2214346	5.1022635	5.383007	5.24006	3.2160444	4.0523653	5.0594397	4.6858187	6.7655005	4.27908	7.7921715	8.409209	7.183129	9.740652
7.4615746	5.905154	4.3534994	5.97744	7.494797	10.024956	7.845824	8.033354	6.6278324	7.545141	4.116387	6.178283	7.0548897	5.10645	3.6902032	4.0548615	6.8739624	6.8694673	7.503201	8.471685	7.9334445	7.3659415	7.255894	10.343866	6.398583	5.2922926	6.240848	9.209165	8.171341	3.5109787	9.407513	7.462666	7.307816	8.507151	5.9547873	8.572593	8.095665	8.527281	5.731385	4.592848	3.7126608	6.323959	9.642231	7.2929406	5.9422235	9.328146	10.329597	7.968988	9.976353	4.678184
3.9771779	3.9926324	3.7982717	4.4898505	4.643865	6.66053	3.72821	6.174265	4.375823	3.713826	4.72717	3.3725262	3.366737	3.8973248	5.254695	6.9775505	3.9020455	3.8525808	4.884986	4.1424723	4.6543555	6.120908	3.5444088	6.7209964	4.713635	6.612493	3.9547787	5.1353126	5.249847	5.4403496	5.280095	3.290368	4.5907564	4.0750537	3.847901	4.320802	4.767049	5.78373	4.3689494	8.302723	3.1774693	4.688804	4.9357476	3.5063813	8.151188	4.827892	6.3011017	8.487199	6.0595336	6.01917
3.9174669	4.6121964	3.2879648	7.326138	5.3390427	7.6751842	3.7921076	7.4579954	5.7972803	4.758531	5.527973	3.619423	3.6607153	3.6070144	5.6648617	4.7284718	4.0893526	4.716252	4.2542996	4.8882613	5.929734	5.9472847	3.2906818	6.784811	4.91002	4.091422	4.991724	5.0619874	5.193288	7.1993737	5.083193	3.7446246	4.835536	4.6909156	3.8895986	5.5452433	5.135898	6.610132	3.753875	9.188019	10.342068	3.8655097	6.016636	3.446991	4.3937473	4.4624343	6.2331104	11.236794	5.300396	4.3288145
4.8278656	5.906438	3.9980721	3.6593285	5.5518594	7.6033525	5.3454094	7.493147	4.382896	4.9705524	3.3043103	4.1829243	5.670006	4.0186715	3.203237	5.54768	5.116902	5.308882	6.326331	5.9694557	5.6074586	4.8424206	4.488903	8.515995	5.500642	6.253413	4.845528	5.162718	6.218996	4.670862	6.300088	5.968773	5.2543235	6.112708	7.07205	6.694376	5.5086703	6.12894	4.438707	9.038633	5.1601596	4.999624	7.5946503	8.250786	8.04874	6.4478292	11.551371	8.733004	11.946491	8.304325
3.8615856	3.6419847	3.1841748	3.8136923	4.800781	6.4840765	3.7153196	5.9941244	4.1995673	3.7748861	4.142229	3.2328987	3.2265816	3.451543	4.8261814	3.925178	3.6555367	3.661895	4.402961	4.4474297	4.7642803	6.015071	3.4218407	6.120174	4.3278837	3.7348504	3.7559195	4.7072105	4.6796064	5.3441777	4.9636345	3.6616302	3.983924	4.0838633	3.6332097	3.8472342	4.731472	5.5807304	4.288355	4.588601	5.126644	3.8504083	4.873723	3.4802442	3.9803872	4.049093	7.125213	7.567357	7.2423515	5.397011
4.0552154	4.1369123	3.1828556	3.6544755	3.361781	6.4809933	3.5071232	5.5370994	3.3683474	3.159734	3.9574828	3.165531	3.1367207	3.3733716	6.782332	4.872171	3.194739	3.1549864	4.2779183	3.62319	3.913009	3.8701296	3.1152139	5.447775	4.0005684	4.480604	3.202712	3.6771703	3.996931	4.256476	4.695348	3.094878	3.2550936	3.3168108	3.33659	3.462533	3.8937054	4.2080812	6.5525255	5.5500784	3.9376347	3.8233857	3.7144146	3.2216716	4.7306404	3.2558687	7.732918	5.668067	7.693061	7.4389734
3.5491395	5.2489433	3.2720065	4.007594	3.9822958	6.6976013	3.8920884	6.826229	3.939946	3.2993417	5.863863	3.183185	3.1666698	3.3669639	4.886715	6.6587296	3.638256	3.575789	3.9659202	3.3916254	4.0790825	6.5706415	3.1346803	6.433412	5.0008287	5.714181	3.431468	4.258741	4.406577	4.081114	4.4880953	3.1719582	3.3769572	3.767219	4.041315	3.9875689	4.160849	5.2074194	4.481343	6.0051575	3.2062755	4.2165637	4.8980966	3.4013019	6.012901	3.4407306	4.738649	10.813702	4.3503647	8.025677
6.1828	4.5098443	3.8815274	7.330118	6.8831863	8.464575	5.3717003	6.9515343	6.784191	6.7953725	5.7076697	5.0104623	5.854705	4.0301027	4.1981626	5.7481046	6.9689393	6.472417	6.7643867	6.9290533	7.076855	6.6095123	6.7367454	8.475749	5.2411575	4.6611004	6.0180416	7.45193	7.0751104	4.336873	9.673267	7.2403593	8.387272	7.261991	4.251832	6.166615	7.767954	7.7497663	3.8829367	6.271979	3.7801936	4.7285633	7.8834186	3.6989286	5.0122056	7.424078	8.029637	8.630185	7.6275907	10.424736
4.9777174	3.897372	3.7878277	4.421311	5.657137	7.0140953	4.1887083	6.2361546	4.851499	4.1482496	5.2277985	3.740889	3.4227304	3.6674953	5.6068525	7.2260647	4.638207	3.8249292	4.9269705	3.799291	5.7297163	5.889872	4.109557	6.423072	4.604085	10.097288	4.7280025	4.704858	6.287565	4.1387644	7.3595033	3.4343672	6.004363	4.345479	3.7262821	5.6621833	5.190485	6.306819	4.133398	8.499793	3.2974296	5.6834354	5.7603526	3.162891	10.979481	4.2317286	8.803459	10.10853	9.466747	6.9264126
5.4860897	5.411372	3.5605755	4.4519386	5.493225	7.2836404	5.66762	6.559718	5.718645	4.3205376	5.0670853	3.5719721	4.456299	3.551206	3.3432956	6.9173474	4.960375	5.0188	6.249136	4.5434437	6.717931	7.1437044	4.787451	6.8895073	4.8844852	8.272147	5.108597	4.6860065	5.230808	7.1329174	7.2892585	4.5697064	6.4782	5.116511	6.14824	6.466255	5.8203716	6.453895	4.025813	4.8643875	3.3962467	4.5963783	6.638732	4.732897	9.21866	4.517355	9.909822	10.777182	10.6815605	10.7030735
7.0038505	7.3345194	6.9245625	6.4597435	5.6476355	9.357803	6.0173736	9.610928	6.912589	6.256265	5.039722	6.6203337	6.942113	6.9831743	3.636015	5.4514933	7.4459233	6.687375	5.8729763	5.919636	7.2985263	7.0558004	5.3256264	9.500969	7.454469	6.568267	7.4423876	7.9784627	9.212204	4.551098	7.873858	6.206501	7.2759852	6.4065666	7.14014	8.731651	8.778558	8.713476	7.695601	7.93844	9.603283	8.410259	7.706561	4.6236167	7.853779	7.507114	7.9845634	9.795216	8.3664665	9.350098
3.8013813	4.210619	3.1433673	4.530495	4.4658384	7.2631173	3.8342643	6.129368	4.478276	3.4202063	3.8002772	3.3536453	3.2747595	3.3425727	8.98797	5.8401833	3.5357037	3.5779111	4.48612	4.4603567	4.378764	5.419063	3.217373	6.377458	4.25257	3.9605577	3.7884877	4.78434	4.9236865	5.4528623	5.6411552	3.3541377	4.2527275	4.12891	3.8699975	3.8570883	4.2882853	5.493986	3.8490005	7.389207	4.013438	3.5587218	5.915921	3.5404959	4.36465	4.145162	4.9379954	7.813162	5.0932775	7.8334026
4.14248	5.3192387	4.3102055	3.7795784	5.836116	6.2989197	4.421053	7.13873	4.2130547	3.3276396	4.9889517	3.666045	3.6624467	4.035785	5.7261324	10.653053	4.4097114	4.869201	4.387184	3.4999547	4.878519	6.1719	3.3544183	7.3420978	5.5211315	6.766452	4.0096726	4.189192	5.818565	7.1920156	5.2935786	3.6140406	4.276311	4.7145543	5.429612	5.188896	4.730402	5.8858604	4.763515	7.8543563	3.2366593	5.3825784	5.339061	3.655799	8.123336	4.109667	5.2077446	11.221923	5.826223	9.241415
5.561692	5.7904897	3.5479567	7.6424603	5.1614766	7.8352327	5.680198	7.836099	6.679911	6.7397404	7.348088	4.3952193	3.861365	4.471211	5.012879	6.06523	5.2229557	5.956944	4.3854146	4.051813	8.135813	8.247288	3.367911	7.512795	6.3404474	6.8431168	4.7775383	5.6628356	5.2983675	4.8921194	5.4878926	3.6545439	4.634549	4.649785	5.793445	6.865655	7.1904073	7.6873517	5.561395	5.884219	5.381729	4.7570453	5.2322674	3.8372505	7.47901	4.5247827	4.8939295	11.942459	4.3922997	7.5329022
8.129234	6.4855185	7.487411	8.193274	6.824091	10.073214	6.6942673	9.549871	8.194596	6.719158	5.3903546	8.631636	5.988261	8.470829	3.8197746	5.758813	7.7767024	7.297685	6.787996	7.7390065	8.760781	6.4530063	5.144349	10.115726	8.669567	5.522674	7.689226	8.504589	9.045509	5.641646	9.187609	6.8016787	8.161291	7.6565924	7.64771	8.780193	9.259682	10.441633	8.500456	6.0093675	3.9906323	8.887624	8.279633	4.07958	6.244875	7.964759	6.831874	9.879206	7.1389527	7.420481
6.9350348	8.287237	4.651619	5.2791843	8.932637	10.575118	7.2664795	9.510223	7.045343	7.25227	4.091521	5.9088154	8.816954	5.555353	3.890979	7.012146	8.453575	8.333382	8.792527	6.510014	7.6228676	4.9542503	8.693035	10.655291	7.2022667	4.367256	8.573198	8.357592	9.106219	6.213969	9.942547	9.18807	7.82805	9.648195	7.846991	8.329317	8.810072	8.927786	7.4779205	3.4497154	4.0569654	7.837146	11.54553	8.420727	4.663137	9.623873	9.850672	10.849616	9.899183	5.3120785
5.531722	6.8768873	4.9186373	5.8593206	6.2162037	8.680414	6.225609	8.386812	5.8042593	5.006755	4.9747944	5.4579353	6.708997	5.9863453	4.269678	6.2484922	6.1170917	7.17113	6.68071	5.9706182	6.6286354	5.567571	5.2916603	8.343529	6.4691586	7.1177387	6.1840224	6.5089664	7.1675773	8.556658	6.9070644	6.49392	6.0486593	6.4546847	6.833107	7.086486	6.8280754	7.316928	6.3806562	4.9034824	3.6696072	6.377182	8.311131	6.2746634	7.6441793	6.7117653	8.436264	10.404701	7.8780556	4.202286
3.8664732	6.7537565	3.8012624	3.8174055	3.7595637	6.7290764	5.1723785	6.690813	4.297522	3.527629	4.3761997	4.1731787	3.6239429	3.739242	5.131178	4.998494	3.6236894	3.4794579	5.0574584	4.8665557	4.8667855	6.8058853	3.2403817	6.3546433	4.536186	5.4618015	3.9059863	5.097767	4.6612473	5.2895203	4.8458834	3.852161	4.0122004	4.6381106	5.7924767	4.8807316	4.7146444	5.205043	6.4232826	4.618728	3.1390057	4.752508	5.793661	5.2514353	6.2143774	4.636656	6.734871	8.995594	5.872938	12.251995
5.7136126	4.9616756	3.77567	7.0825014	6.7532635	9.11701	6.1146173	8.1254425	7.9239454	6.754844	4.6165857	6.5150647	5.727529	5.225268	3.4827738	4.3699517	5.9823856	5.121253	6.152627	6.826885	7.8228354	7.1746707	5.849913	9.504451	5.503407	8.833931	6.897865	7.997413	7.7705936	3.776999	9.150542	6.446036	8.735434	7.2487717	4.8198013	7.2370625	8.871294	9.260423	5.378068	7.3549247	3.3950398	5.8165073	7.5318136	3.9586716	9.816673	8.732203	8.155197	8.287973	7.682822	4.873038
3.7289157	4.5148993	3.2920427	3.8281255	3.5406194	6.550659	3.58775	6.9735584	3.701439	3.4367986	3.34768	3.1516466	3.1193998	3.2365596	3.5866647	5.1289606	3.2848573	3.3527212	3.8272896	3.350856	4.492896	8.771941	3.16713	6.460556	4.5847707	4.1912127	3.2374701	3.9199395	4.639535	4.3714933	3.9002109	3.117182	3.3517933	3.425233	3.3914738	3.4211712	4.1803946	4.578253	4.657525	4.21176	3.4726017	3.8657994	3.848254	3.1843512	4.865535	3.4148552	5.3293476	5.4205766	5.5225573	6.006896
5.9152718	6.6292973	5.465397	4.5163517	7.315858	8.555978	7.2536764	8.37985	6.0912094	5.46268	6.1380215	5.7803135	4.9980335	7.2514143	4.8235974	4.8181047	7.0669813	5.498707	7.692004	6.487705	6.4657106	6.5690923	5.466951	8.816192	7.1564274	6.768201	6.887374	7.4102263	8.603967	5.2302046	7.7033696	6.254344	6.590747	6.9155226	8.02449	7.240807	6.869523	8.884399	8.0350685	4.9529076	4.621664	8.68014	7.043438	4.5348415	7.648671	7.12969	9.28038	12.192857	9.904081	9.135372
4.4929333	4.4187927	4.3033676	5.7347183	4.4016104	7.3546114	4.3562217	6.1633496	5.4442353	4.722339	3.8836844	3.3504412	3.4623044	4.0429854	3.379575	4.7083745	3.97667	4.5514255	4.7252398	4.0692034	5.56888	6.9299574	3.8987079	6.851962	4.736156	7.614527	3.894012	5.2871356	5.7951055	4.530557	5.4416475	3.531458	5.4724693	4.2215986	4.129214	4.820553	6.237276	6.128162	4.3951654	6.552166	3.1174214	4.834807	5.4658327	3.3091633	9.139557	4.9618664	7.204243	7.444758	7.301884	10.092233
5.415532	5.168701	4.1612754	5.0122375	6.2772994	7.967306	4.8225074	6.8684587	5.9564867	5.433734	4.7108493	4.812149	5.574974	4.7465787	4.5907526	5.4101877	6.109989	5.2543893	6.5270905	6.843955	5.435649	5.591015	5.1999245	8.392063	5.37009	6.616686	5.178947	6.942375	5.9669576	4.8945413	7.906761	6.2726808	7.1788077	6.744181	5.021571	5.7789717	6.581702	6.7573934	4.8471346	5.965167	3.240304	5.3858023	8.037311	4.825918	7.5975595	6.889761	7.999611	8.444868	7.050171	7.4050274
