ENSG00000197249	ENSG00000136250	ENSG00000158578	ENSG00000169429	ENSG00000100906	ENSG00000044574	ENSG00000119535	ENSG00000151726	ENSG00000120129	ENSG00000240356	ENSG00000137642	ENSG00000177359	ENSG00000106066	ENSG00000038427	ENSG00000028137	ENSG00000121316	ENSG00000118503	ENSG00000163131	ENSG00000160255	ENSG00000198336	ENSG00000090382	ENSG00000085265	ENSG00000257207	ENSG00000206503	ENSG00000234745
0.9898167	1.0621	0.8838323	2.7469962	4.4695354	1.8129001	1.2811289	1.00769	0.9616484	6.747715	0.8889466	7.0877156	0.8810702	0.8746398	0.98815835	0.93838567	0.99323475	1.1541586	1.6222241	1.526453	1.4198544	1.2174091	7.770766	0.9955925	0.9562575
3.1999257	1.6457875	11.129817	1.9557145	3.7944133	2.6322346	7.8084254	2.2812493	2.5779433	7.9675155	2.3643456	4.6093383	3.4109523	1.7653922	1.6355712	2.0230224	1.0380988	5.2445197	5.6217775	4.271697	3.1923943	6.6668305	2.6507123	6.298457	4.86706
6.1773276	5.4871063	2.369378	3.0126302	6.66731	5.301683	4.1442895	3.2741513	4.8860164	6.3889284	4.2257657	6.257783	3.6094882	5.4634233	3.1087637	4.3158746	3.4083762	6.1584277	6.1636825	2.5823076	5.902927	5.75254	1.7970994	8.990844	6.4184313
8.303151	7.57906	4.6668196	4.6660094	8.119359	8.396441	8.6725855	5.6080112	6.961505	5.895832	7.014977	3.6544142	7.7586055	7.6890125	5.472783	7.497646	5.6434526	8.93705	9.248144	1.1443514	9.287665	10.368893	5.0329976	1.8237221	4.7943497
5.4793453	6.843102	3.3691647	2.6348462	7.7324886	7.4828362	4.640708	4.5344453	6.820311	6.3313465	6.7108455	3.9463012	5.6916904	5.9271827	6.7033668	5.174986	6.450772	6.7599673	8.060097	2.37394	7.1819615	6.6426163	4.9523864	1.9420424	1.44013
3.5028572	5.3593464	1.9798009	1.303105	8.689665	8.036986	4.277125	2.7046838	7.5043297	6.678094	7.808592	2.3352394	4.1016707	3.124031	4.0934806	2.1772768	9.781242	5.459367	8.667029	1.6930196	4.1063313	5.650046	1.5544186	9.270049	6.117976
2.9496768	3.052576	2.7316043	1.0320421	3.345902	2.3082538	2.0840197	1.0950451	2.0255673	4.3349977	1.2250929	7.4011283	1.2511841	2.7966142	2.5170627	3.2631795	1.1451952	2.1217227	2.835511	0.9204917	6.051923	2.5300705	3.0266614	8.521707	6.219994
1.4269772	1.317336	0.96813047	5.512606	2.2798617	1.397299	1.9553087	1.1834899	1.2237339	4.2101455	0.9252228	2.1066122	0.97910583	0.9704499	1.0007057	1.3290718	0.8899271	1.6399543	1.9376159	1.4382021	2.969375	1.3888526	1.0077405	2.5164833	0.890362
4.760207	4.714817	6.504415	1.2000071	6.216598	6.0761547	3.735888	2.0296395	5.392867	2.6315951	6.5390496	6.590372	5.807802	3.5039008	4.1134005	1.8205829	4.781756	5.54457	7.008351	2.2300072	5.432053	5.434333	6.259883	2.280405	3.6325495
7.3295193	5.9699125	3.3068433	8.404563	10.716295	9.088287	8.883317	7.5219126	8.818014	5.2097425	8.795235	2.1670418	6.069603	7.1437693	8.4836	6.23839	8.317433	8.372201	10.063704	1.0476443	9.765894	8.907242	5.5181975	2.243825	11.386124
3.1170948	2.6424525	8.687383	1.5082223	6.091686	5.4373975	4.574734	1.660738	3.747555	4.10946	3.7031	4.5372453	2.6503096	1.6714106	2.3028896	1.4018359	4.580914	4.6736226	5.348412	4.260187	3.053874	4.49674	7.394281	2.317982	9.160429
8.596958	7.261716	5.495762	7.7992334	9.839395	9.359128	9.497942	6.600221	8.230632	3.1202605	8.0111	4.637122	8.685005	7.591545	7.351123	7.862095	7.1761312	9.76604	9.992776	1.2495962	10.058833	10.637598	9.425104	1.2628406	2.2864418
3.0755005	3.2858427	5.415253	3.103669	7.256622	6.6702714	3.3670104	4.1350727	5.967975	5.2566032	4.764798	6.890712	2.823018	1.8233418	3.5528908	2.120344	6.357065	4.6103306	5.6878057	3.22151	4.059225	3.3632102	7.1349597	4.281404	5.277421
2.4001987	3.8946412	6.294474	1.5346998	5.3791385	4.012301	3.106012	1.4104341	3.106409	3.3486004	3.3354795	4.191462	3.034914	2.0672026	2.3534722	1.4410396	3.0135188	4.0076356	6.444938	1.3027927	3.926703	3.4462645	5.814924	2.1850498	1.4179914
2.105926	2.1076508	7.1785445	0.8884275	6.3286033	4.1651464	2.8254485	1.1773705	3.0382442	4.1097865	2.690933	4.793681	1.8649485	1.0809045	2.0404534	1.1046879	1.9672284	3.7259097	5.5608354	1.0254866	3.9040608	2.494935	5.921921	1.5864975	4.2699947
7.325912	7.6541615	4.567293	3.6840699	7.7781897	7.411122	7.1564236	4.4507995	6.2332444	8.665673	5.6715217	2.5525882	6.0967245	7.285608	6.053035	6.0035186	4.2646046	8.765808	9.006765	1.3938572	8.248425	9.510506	2.5943422	2.85993	3.2419417
4.8438683	4.6491666	4.4580355	4.777621	4.708045	4.8418546	5.454916	4.001827	3.1564374	10.035404	3.8975914	5.1444926	3.4609575	2.8604023	3.3266952	4.5054502	1.7554517	5.982032	6.659483	4.441257	7.5056386	5.423002	5.3527107	1.0710446	0.8853527
4.820181	4.556383	6.8993535	1.6909113	4.504598	5.8066044	4.4839425	3.2802813	4.6633096	7.796651	5.325033	4.837494	4.9565163	3.6058145	4.8070545	3.0341978	3.0127628	6.4707174	7.5035005	2.6615412	6.7174044	5.8765974	3.3185601	2.704142	2.2252266
5.6770372	7.1395006	3.6964817	1.310973	5.756858	6.4822087	3.37115	2.0773685	4.931086	5.7639318	6.1766324	3.9342947	4.512651	5.7338033	5.443926	4.8877635	3.786463	6.58183	8.163869	1.3042815	6.179311	6.111511	1.9861915	4.3121705	6.159972
8.234431	7.722854	4.016567	6.5530057	9.242343	8.386323	9.417701	5.352968	7.4885736	5.498841	6.772835	3.3873706	7.2783036	8.225476	7.27788	8.850296	5.5461836	8.818599	9.810111	1.0053835	10.072068	10.385446	8.594435	1.5487509	4.9890847
0.8954998	0.8846386	0.9309982	1.1836746	1.6255811	0.97942126	1.2340642	0.88718724	0.87636524	4.5706797	0.8738314	2.7837472	0.8746129	0.8735975	0.8794226	0.9154589	0.87343746	0.94197994	0.9699838	0.99288476	1.284194	1.0689214	8.987379	1.1823597	1.044406
3.0649614	2.1293848	5.5589294	1.6717448	5.983409	4.3793654	3.3563793	4.843062	3.1117027	9.2737255	2.831574	7.4494267	1.3823588	1.561487	4.1283193	2.10832	1.9106667	2.9275873	3.9650953	1.5159249	4.1774263	3.2239654	10.432688	5.3578844	9.269278
2.9195397	2.3260841	3.7637923	6.587628	5.162271	3.770039	3.6338325	3.2212062	2.8992436	8.324366	2.0330722	8.117493	2.4037871	1.3391299	3.1539097	1.7126585	1.4284637	4.8878713	5.193008	1.6616852	4.268275	2.9278584	3.509944	1.8065941	2.0062935
4.7474875	2.9982877	2.165319	0.885505	7.7366977	6.5504904	4.4380484	1.453324	6.3760014	6.7899256	5.5464654	7.9669986	3.3026803	3.9440281	2.0062394	1.3256611	2.8237429	6.464308	9.245054	3.004193	3.4011257	8.060944	0.9183266	10.238894	5.5384827
7.8251843	6.334417	3.341998	6.982944	9.968129	8.920401	9.291773	7.893042	8.729895	6.6832137	7.969809	4.6063333	7.154974	7.510138	8.1262	6.2024283	6.931942	8.92492	10.240874	0.9496781	9.928642	9.576361	6.9017587	1.9598517	10.771439
4.1310062	3.7520113	9.224267	4.6352496	5.9097586	5.3517885	4.881353	3.588721	4.0489616	9.758064	4.0493116	7.7352114	4.1906247	3.6965544	3.6647744	2.3403516	2.9630582	5.1372485	4.7794104	1.4170856	4.322591	4.6221356	9.310435	2.4269872	7.5074472
6.6220717	5.540068	6.2689114	6.330534	9.155878	7.438654	7.8841505	6.6266885	7.371169	7.8935757	6.0119743	1.9992912	5.331712	5.616439	6.446616	5.4209948	6.2806506	7.959307	7.7294564	3.5843518	8.568692	7.7093873	3.8503094	1.4292321	7.9524956
5.551244	4.986982	4.627523	7.2251334	9.172856	8.4781065	6.604914	4.411709	5.2006345	9.165272	5.3157916	5.6471767	4.9753933	3.0899518	4.566391	3.4872882	8.07591	6.7865086	7.3814816	5.8610635	6.664312	7.1081357	6.898842	2.4003873	0.9644561
1.3643594	0.93339854	1.4299012	0.8734653	2.2304118	1.2304727	1.4146478	0.8948663	0.9190353	5.8675723	0.9258789	0.97652936	0.87721425	0.8994125	1.0026044	1.4952806	0.8763696	1.1170518	1.0584035	1.7155406	1.8063586	1.210364	11.649005	8.221221	10.906729
1.1400604	0.9141599	2.085353	0.9970119	1.8905807	1.1142803	1.7725401	0.8934428	0.8960716	10.115871	0.8815044	3.202814	0.8922744	0.9200001	0.9154102	1.1108888	0.8737304	1.1249658	1.1205071	0.9721039	1.440954	1.5352101	7.1996403	10.927458	7.3352685
4.5890665	3.7574017	3.3419108	1.1436105	9.256733	6.47994	4.039529	2.7364886	3.7366927	3.0448945	5.065297	3.133363	1.9689629	1.3519455	2.5393233	1.828471	5.315758	4.915939	6.9104447	10.412448	2.988101	2.9697437	7.1844525	1.073311	7.5979176
5.510019	4.583517	4.09714	4.9178925	6.7748866	6.072007	7.4776	5.7201867	7.0436907	8.071492	7.233641	3.5353818	7.3148093	4.209449	6.6461463	4.4811673	5.647649	7.577251	8.864674	4.2669005	7.2506146	8.818783	4.427665	4.2103415	0.90266347
1.2309338	1.2411547	5.7272406	1.0266838	4.818258	2.8744352	1.6291227	0.9658953	1.3671285	7.2270527	1.1458077	6.3824577	1.1346039	0.8964757	1.3062164	0.9707828	1.1477872	1.9204605	3.5443313	0.9146381	2.3995426	1.853083	5.6216283	1.7168014	5.00767
5.965824	5.1218233	4.666404	4.572171	7.782717	6.4303555	7.721579	3.9655464	5.272944	8.100056	5.063139	2.7522843	3.7124617	5.147488	3.9608426	4.543849	4.0540915	8.059424	6.057496	7.500828	6.7730994	6.204015	2.4930944	1.3108697	5.48335
5.472169	4.971903	9.577041	1.2116888	6.56373	6.155771	4.928119	2.8226488	5.751208	6.10563	7.195974	4.7033906	4.484321	4.698181	6.372217	2.800831	5.399903	6.1196117	7.734611	1.9114139	5.873344	6.336651	5.616722	2.4907665	9.357622
3.1021135	1.8006097	3.024498	1.3566344	6.2383785	5.060464	4.8548627	4.4684887	4.557268	9.237187	3.888117	8.609426	1.4850295	1.1479466	2.7564375	1.062052	3.6078577	3.8201826	5.6901646	5.504136	3.6146786	2.8191416	8.977413	5.2352533	9.558021
2.6368093	2.8215919	1.8388826	0.88528454	2.995574	3.258664	2.0839345	1.0419846	2.1148474	2.1344028	3.9541562	2.557048	1.8725579	1.1256671	1.814996	1.1726552	1.2431537	3.3696816	5.1615405	1.5421863	2.75391	2.1274471	9.312118	4.4461164	1.519038
4.6835127	3.007791	10.126548	2.1665854	2.9201639	3.463592	7.1644535	3.6711285	2.8069317	9.178153	2.9333482	4.111093	6.396518	2.1977453	2.8152077	4.155701	0.98369837	6.8387012	6.7492414	2.2844782	5.7631416	5.5435576	2.7500029	1.8735156	0.88902074
5.175091	5.9104905	3.2696466	6.334784	8.410526	7.103273	6.083886	5.3200336	6.055937	8.071793	5.5195665	4.5024343	5.1013594	2.7768552	4.7408543	4.654113	6.7135506	5.5903854	7.910582	2.9016838	6.7890434	5.692326	4.534676	6.6624794	1.2025027
2.049333	2.545827	3.2447631	1.6135669	3.23043	3.1707168	2.2887073	2.2347288	1.5356266	10.388201	1.270928	4.3817973	1.580502	1.5210886	1.8784151	2.8829656	0.96812046	2.6393657	3.376818	0.9111613	5.1559186	2.5173376	5.6333656	1.0856527	1.8501525
8.559841	7.635483	4.944553	6.828143	9.686662	8.792064	8.742612	7.588381	7.9233236	5.372573	8.507203	4.7921576	8.161321	7.401482	8.112791	7.65402	7.342961	9.042888	9.934469	1.7691011	9.428002	9.909765	8.884021	4.616597	1.8439758
3.55002	3.8487163	7.304	3.2750835	5.9338627	4.4807277	4.5571537	2.600675	3.0207121	4.7857323	3.8946774	5.654534	4.293317	1.5803303	3.3122523	2.4449975	2.9573605	4.83087	5.7492375	6.2561903	3.7731397	4.9121428	9.080878	1.288771	1.2723908
1.4971598	2.1396158	8.725628	1.0061748	3.6865036	3.3982663	2.317163	1.0096552	2.180922	7.6109614	1.8340659	2.8310115	1.4262486	1.1952143	2.1663547	1.1224008	1.942344	3.002048	2.884872	1.0406644	2.7672682	2.8626146	9.280062	2.7667549	8.627789
2.3588984	4.121212	3.923733	3.4608796	5.016478	4.605744	2.1118622	1.6910535	2.9757104	8.248173	2.2376516	5.984032	1.7718542	2.3419774	3.2369177	3.4254072	2.9559789	3.3418467	4.0434394	0.9530146	4.914024	2.2683063	5.1265078	4.7301817	7.8518744
9.986145	9.584451	2.993696	4.3940296	10.7031355	10.34137	9.302762	4.6029058	8.80892	2.0097253	9.863839	1.7874267	9.570881	8.142426	10.659833	9.271937	9.664983	11.286944	11.668129	1.0393376	11.55781	11.851943	9.5200205	1.3108932	0.8752223
2.3198292	5.0542583	3.9359348	0.91949207	7.7580276	6.4365125	2.2225902	1.0978599	5.0780606	1.4936686	5.708452	5.906516	4.1406302	1.452424	2.723023	0.9890019	9.472271	3.7817216	6.750839	1.739199	4.459063	2.7825048	8.881078	2.950739	3.6887434
5.3485746	4.5888305	3.311235	7.0863247	4.938159	3.8264093	6.379027	6.1665063	3.8747172	7.4705453	3.1602085	2.6927228	3.609588	4.87376	2.6436944	4.20297	1.3926727	5.7990055	4.9461994	8.01312	5.172384	4.958672	2.9768019	1.6514313	1.2600108
5.353416	6.4547563	7.3645496	2.7688525	5.6493187	4.376109	6.6235123	2.777648	4.8967466	6.885885	4.4707417	2.4039056	5.124983	4.779217	2.4530473	3.925381	1.8814242	5.616411	6.9201665	3.8316314	4.337956	7.048777	1.8119504	9.15921	1.5735632
6.577156	6.124678	6.8966537	3.1049604	6.6277146	6.9297876	6.803736	6.145173	5.4079647	6.780886	5.9802885	8.450142	6.930667	5.0083017	6.210646	5.9721055	4.946171	7.5661616	9.07663	3.5787947	7.324828	8.908706	6.686123	1.4159803	0.97458744
8.889063	8.104398	3.6579294	7.0857105	11.048886	9.780213	10.078406	6.7379823	7.942319	3.4684234	9.147614	1.9757276	8.360344	8.174181	9.476909	7.919234	8.530498	9.983937	11.1201515	1.0043366	9.820912	10.91316	9.605653	6.186893	1.7805463
7.5181932	6.741525	4.7929487	5.83523	9.58223	8.0932865	8.090936	7.3420696	7.5926485	6.976072	7.4731197	3.3855786	6.165719	6.8100414	7.5056934	7.232256	6.2802534	7.838421	9.014817	1.5343387	8.543938	9.058438	5.976839	3.8329196	8.308815
2.5668824	2.5894444	9.234511	1.0593052	4.8722486	3.7363894	3.8303576	1.1226813	1.9614537	4.6543264	4.1743217	4.51217	2.6429992	1.2399554	1.570365	1.0154344	3.9556205	3.8028624	4.334748	2.7397757	2.5358543	3.7789955	9.914459	2.4005089	3.9941347
2.6060724	3.2015965	3.3106816	1.0887315	5.277316	4.064471	3.0497868	1.5263271	3.8637013	3.9610171	3.6574004	2.9521892	2.2514029	1.519743	2.2456841	1.9494123	3.5485003	3.9099715	4.802754	5.4516788	3.36279	2.8236766	5.776074	2.5031908	2.9421666
5.286171	2.444629	2.326015	1.6855677	4.2904086	4.825487	3.3620074	2.8709447	4.169219	4.0804205	3.1585062	6.132843	2.1739852	2.5979898	2.9561849	3.9934223	1.3638916	4.178276	5.046209	1.0185283	5.0946703	2.946382	3.8291435	3.84966	10.061173
0.90233225	0.87782127	1.4995893	0.87695587	1.8159513	0.99751186	1.3153524	0.87707937	0.8791377	2.5384254	0.87610185	9.294278	0.8809598	0.87340224	0.8779944	0.87647736	0.8735828	1.0033554	1.3101425	0.8764904	1.4818192	1.1027913	4.6084757	1.2477804	1.2354404
3.8304207	4.423381	8.276031	0.8898177	6.0327563	4.6801963	4.0000668	1.2151978	4.1047797	4.5671945	6.049749	4.5627675	4.05235	2.7432647	3.8136895	1.39151	4.357142	5.0451436	7.20903	1.9088452	4.0350227	4.6072226	7.2097106	3.9818017	6.313872
6.5578513	7.81455	2.8665428	3.5148623	7.8508797	7.5080686	6.029612	4.5476146	6.60415	5.3474813	7.050149	5.378004	6.622454	6.4434576	5.5355887	5.0203996	6.363436	8.60324	8.250954	3.0229955	7.4909678	7.8181067	8.321819	1.1212548	1.2326452
