ENSG00000196126	ENSG00000105835	ENSG00000121316	ENSG00000211899	ENSG00000013441	ENSG00000019582	ENSG00000132334	ENSG00000136167	ENSG00000147168	ENSG00000111371	ENSG00000158578	ENSG00000028137	ENSG00000144802	ENSG00000106066	ENSG00000196565	ENSG00000269028	ENSG00000125347	ENSG00000120129	ENSG00000153922	ENSG00000109320	ENSG00000076928	ENSG00000109790	ENSG00000135048	ENSG00000108654	ENSG00000163131	ENSG00000184319	ENSG00000137642	ENSG00000123146	ENSG00000135046	ENSG00000175606	ENSG00000115523	ENSG00000118503	ENSG00000054654	ENSG00000163660	ENSG00000119535	ENSG00000110719	ENSG00000160255	ENSG00000081237	ENSG00000090382	ENSG00000177359	ENSG00000198336	ENSG00000085265	ENSG00000100906	ENSG00000169429	ENSG00000240356	ENSG00000044574	ENSG00000147099	ENSG00000244734	ENSG00000141068	ENSG00000257207
4.1687336	3.501766	3.1914651	3.9705768	5.0867014	6.7395563	3.554113	4.698696	3.7665048	4.6459146	3.9708974	3.183603	3.3555322	3.2552319	3.5945733	4.5334983	4.5121894	3.4160776	5.3509655	6.121166	4.764415	4.4230843	5.9299583	5.8998175	3.7204185	4.7468023	4.170724	4.895555	4.5519667	4.020851	7.230359	4.4911036	4.340496	4.062122	3.345943	3.8733618	4.7348905	5.3236966	3.7309449	11.706063	3.5642478	3.837986	5.5291843	3.6273408	5.452854	4.781253	11.200167	8.550174	10.928021	8.19993
5.832782	5.635854	4.0682344	5.1046066	7.6062074	8.687949	7.4061074	7.32195	6.499099	6.4153385	3.7144363	4.7548904	7.615547	5.14933	3.6270223	5.222864	6.3133574	6.1642933	7.441404	8.815415	6.744442	5.0158587	7.456045	9.186819	5.85184	5.6920233	6.522379	8.546304	7.6332846	4.9527235	8.403372	8.711021	5.516202	9.253714	5.7730803	8.1654415	7.6748896	8.4260845	5.05591	4.409194	3.6225097	6.3819513	10.13858	7.205377	6.5389156	9.749186	10.658487	9.970781	9.789056	4.778015
4.945406	4.5424156	3.8578534	4.9878025	6.023201	7.7103066	4.9145813	7.395337	5.9500904	5.1082573	3.9360118	3.9675498	4.448486	3.7336297	4.4844947	5.1246357	5.110803	5.156839	6.382434	4.8634415	6.268799	7.4846854	3.9470465	7.076144	5.3868103	6.843274	4.735706	5.6146307	6.300089	6.671302	6.9903655	5.225854	6.2088594	6.1803646	5.4083557	5.9248343	5.974349	7.190563	5.5382032	5.008628	4.9629292	4.8951416	6.806967	4.994802	7.9950395	6.2347183	8.387518	8.978159	8.358433	6.4350977
3.2954712	3.8113086	3.1231859	3.3659012	4.260871	5.64468	3.2685935	4.8517113	3.4894314	3.2755919	3.1816564	3.1225026	3.254742	3.1605232	3.9232836	5.3868985	3.3515062	3.4171226	3.91795	3.8595862	3.7348735	5.7773333	3.1789894	5.486534	3.6110559	4.7349176	3.3362243	3.8856254	3.902475	4.7787247	4.962043	3.3941054	3.7716868	3.7470014	3.4082503	3.4780495	3.752971	4.296122	3.4529715	8.23553	3.4660385	3.2883873	4.4848022	3.6317112	6.501928	3.5988972	7.086723	6.0243206	7.513872	9.727569
5.4345264	6.713973	4.357268	5.6596766	7.686357	7.680786	4.4617167	9.43494	5.2038345	4.8415203	5.502535	3.688232	6.494578	5.392042	4.673278	4.7181687	5.5409946	9.039328	6.250119	4.1240535	7.6969376	6.013218	3.847809	8.970495	6.302902	4.15355	6.647035	6.024906	8.335934	5.649756	6.2129717	3.8087306	7.2346377	7.641631	6.4843836	7.848787	7.508788	8.310587	7.230486	3.4969177	4.54466	7.5673504	8.276679	5.2136087	4.277483	5.0812745	6.899474	10.394545	6.7096434	4.6621
3.8404663	4.056647	3.1727798	4.16199	4.950712	6.6511326	3.708048	6.388416	4.8321586	4.0234227	3.5615118	3.324659	3.5591006	3.2572412	3.4240441	5.1365633	3.9115882	4.2570167	4.851541	4.6643925	4.8246965	6.574689	3.471655	6.966458	4.0529633	5.5917416	3.9819238	4.7855372	4.7663136	6.0558305	6.006806	4.4722233	5.5450263	4.806118	4.1529493	4.1060724	4.476159	5.7323503	3.982629	5.51768	3.3244853	3.5951753	5.759717	3.7700229	6.9740305	4.549029	7.375826	8.258667	7.4550314	7.73203
4.4162555	4.7660923	4.0952864	4.378503	5.3553815	6.8593054	4.9585605	7.2761045	5.816102	5.0245857	4.242506	4.1609716	4.334268	4.08936	3.7169223	7.237135	4.7024207	5.1393194	5.287212	6.0661554	5.3947387	5.967577	4.638047	7.882425	4.9857583	7.25402	4.8311114	5.494658	5.802598	7.0807576	6.282833	5.6952586	5.3371634	5.5039988	6.003503	4.9784746	5.0816193	6.806143	5.328168	8.04866	3.8984115	4.4341063	6.4613075	6.719692	8.627136	5.69978	6.9112177	9.028868	7.222317	9.766706
4.0911183	7.3298116	4.938787	3.8851385	7.6330514	7.9599967	6.243324	10.120632	5.4433823	4.4270716	3.447656	3.9136562	5.0420547	6.480671	3.8435946	4.6798506	4.378288	7.6800165	5.820902	4.4789453	7.8862534	4.8158917	3.980936	9.356884	7.0163803	3.628216	5.6089444	5.9832606	6.936142	3.6594808	5.9412117	4.372261	4.723089	7.0095673	6.958247	6.232412	7.5263753	9.175457	6.999379	3.3355744	3.5361414	9.272922	6.493219	5.726523	4.6472893	7.673912	5.4195395	9.212634	4.5189795	3.7440467
5.342498	6.376439	4.834872	6.3049393	7.029553	7.837471	5.0819693	8.90781	5.474824	5.494196	6.0565434	5.860889	4.976325	6.036929	3.8172698	5.269537	5.633209	7.3924594	5.392537	4.842675	7.3731785	7.108193	4.642651	9.028616	6.20292	4.8040338	6.2951407	6.813034	7.505553	4.2151484	6.395686	5.362859	6.5638595	5.411654	6.4436793	7.3883	8.52986	8.5262575	7.9983315	3.8737001	3.69485	7.7988086	6.3343678	4.217329	5.8557987	7.461072	5.6939054	9.801228	4.9878864	6.2238684
6.816172	5.035405	4.8285017	5.7845125	6.610816	8.864296	5.173417	7.16569	6.857866	6.100396	5.788602	5.030881	6.846369	4.399342	4.931592	6.0709443	6.1648016	5.9459295	7.45673	6.5072174	7.421265	5.9015994	5.286438	7.8176665	6.131954	6.5111628	6.1079626	6.696954	6.8677716	5.6743145	7.6400647	4.896997	6.6864405	7.112282	5.279052	6.4677925	7.950915	7.6325183	5.0387077	7.759681	4.6881523	5.1725273	9.104967	5.1939344	6.6624174	7.4252744	9.252106	10.878033	9.493608	10.280378
4.9834647	6.290074	4.2587895	6.371873	3.9074466	8.095713	4.584588	7.4649124	5.3689213	4.246254	8.100363	4.1851916	3.9575186	4.9453573	3.7433116	6.5869656	5.1983356	4.0692787	4.006681	3.9662461	5.58797	5.6357617	4.452388	7.8255534	5.128083	5.6438613	4.45708	5.063398	5.739334	5.407897	4.878065	3.9836786	4.134214	3.917013	5.0309925	4.8559866	5.6415186	6.0456176	5.452746	6.865677	3.6932983	5.75206	4.97834	3.2094045	5.7523203	4.2993817	5.5910406	12.250125	5.1551075	7.2133856
3.3714252	5.710886	3.4533355	3.4130862	3.9458134	5.678135	3.541048	5.9251194	3.652449	3.2034287	3.4990005	3.1334147	3.3724933	3.8237252	5.180027	7.627503	3.525179	3.5416346	3.4409041	3.407593	3.8766258	4.441972	3.232098	5.7377815	4.2275124	5.6986256	3.4382153	3.7884405	4.4773536	4.886525	4.6019125	3.2313786	3.4125636	3.5378003	3.909551	3.5312047	4.000271	4.0630693	4.3313084	11.735029	3.937047	4.044677	4.2034187	3.3453314	7.1413803	3.2729123	4.8617606	8.5402775	5.0055428	12.787868
6.3196692	6.132161	4.750271	6.5235825	6.364538	8.261416	5.924217	8.9370165	7.318834	5.989055	5.5367374	5.698927	5.644501	4.8962417	5.521389	5.528534	6.2244444	6.891879	6.9660587	6.2224426	7.2341905	7.960377	4.2882767	8.7235775	6.961017	6.343135	6.048026	6.5969014	7.2737765	8.806295	7.015941	5.0276246	7.382199	7.4132915	6.7060604	7.3781157	6.6878786	8.298347	6.630514	4.5187526	6.045805	5.9594393	7.2926364	5.8467827	7.2262077	6.5245385	7.7368207	10.082474	8.305738	7.203677
4.972971	4.9032235	4.3191185	4.7764373	6.410159	8.543797	4.602782	7.241207	6.59807	5.171232	3.8755465	4.5717373	5.9490385	4.298651	4.028851	4.541196	5.499382	6.0230303	6.4088845	5.286052	6.244649	7.067502	4.2051272	8.58954	7.0870547	6.7217517	4.8949394	6.849306	7.034311	5.3061767	7.5931163	6.4963713	5.673977	6.9300914	5.4036617	6.4561853	7.4097476	8.162812	6.4249163	3.7226832	3.9696364	6.0780735	8.98572	5.2598796	8.770145	7.5565767	8.02244	10.312422	8.283322	4.8515897
3.8563704	5.331392	3.737163	4.0697827	4.8170233	6.333762	4.1705914	6.7498446	4.6158643	3.476336	5.3037577	3.704804	3.5290644	3.6807828	6.6494474	9.599445	4.019519	4.20189	4.084321	3.9859133	4.49792	6.2672796	3.3687122	6.936268	4.7874994	8.313875	3.8669255	4.207422	4.5172505	7.6832857	5.3571157	3.8633118	4.5984287	4.170947	4.922016	4.431914	4.388784	5.8217316	4.3398995	8.087731	5.2575846	3.9730814	5.1450787	3.9505382	9.792355	3.9327915	4.9914637	9.714819	5.1565337	8.847329
4.700147	6.147855	4.9491234	5.2836657	4.067047	7.3579907	5.369199	7.5681334	5.6212597	4.3083725	5.1370134	5.5008574	4.504987	4.9352717	4.4762874	6.0357237	4.5697274	4.3749547	4.8628626	4.3697042	5.68286	5.14999	3.8724234	7.3272367	5.54128	8.082989	4.8230224	5.903879	6.5712485	6.3774624	5.5301204	4.555378	4.6610727	5.1043463	6.0758224	5.8907385	5.7771544	6.2357817	6.0848417	6.4740934	4.1658163	5.4801664	5.991992	4.018775	8.34309	5.2441416	6.823559	10.334881	6.797449	6.6999164
5.0074387	5.182554	4.071604	5.4569435	7.30986	8.165207	6.596466	7.591674	6.600998	6.576127	5.1657257	5.050621	4.9874077	4.464042	4.622526	5.4766827	5.7349796	5.676516	7.578784	6.163063	7.3881674	5.201498	6.1860123	8.154637	5.6910715	6.890498	5.8575606	6.9012127	6.7916827	4.798739	8.840303	7.367612	7.3146634	7.4357085	5.255516	7.322683	7.287321	8.313532	5.5621257	5.674959	4.2073994	6.2748566	7.617115	5.506121	8.002604	8.31012	9.206104	9.865511	8.594126	5.0075636
4.1569057	4.89137	3.5228305	4.8886266	4.2772446	6.805106	4.124648	7.4278955	5.213905	3.60885	3.8592987	3.9622645	3.7408962	3.6948543	4.417307	5.6336746	3.919376	4.0322227	4.4805675	3.8156867	4.8062086	6.6318126	3.2085974	6.555335	4.6854696	7.197281	3.9626791	5.072153	5.9549875	6.339224	4.9431124	3.888749	5.20074	4.7764335	4.7469425	4.5906844	5.0041203	5.691128	4.731063	5.0670767	3.743625	4.029202	5.338829	3.5070698	7.696867	4.5241776	5.945935	7.9065404	5.963147	6.2211804
4.35628	4.455137	3.5688086	4.388911	5.0565042	6.9710145	3.9082205	6.6228614	4.744463	3.5417495	4.4792414	3.6268654	3.651654	3.5752263	6.348874	7.608222	4.3005247	3.928296	4.281313	3.872178	4.262079	8.009504	3.272221	7.0325317	5.277626	8.033356	3.7795057	4.7749777	5.4102335	6.43979	5.6932726	3.7035007	4.629521	4.5961323	4.44215	4.569502	4.9975123	6.3639784	4.760365	6.6618176	5.478861	3.8917475	5.2014875	3.7581918	10.452557	4.3338637	5.422739	8.2353525	5.569504	6.370493
4.6165237	5.7426353	4.2318006	4.4252806	5.3575664	7.478616	4.848223	6.6954737	5.2163663	4.625558	4.0105076	4.3760085	5.580633	4.22814	3.9337637	5.1832895	4.5643435	5.101878	5.783209	4.9809294	5.6048465	6.2470016	3.8438985	7.513497	5.76727	7.6873426	4.729621	6.339097	5.8972206	6.145199	6.018299	5.714242	5.2086077	6.6153684	5.9085474	5.761836	6.3000736	6.45891	5.321362	5.5554714	3.7576833	5.092038	7.789644	5.9511175	9.219221	6.7538695	8.011363	8.675431	7.5484853	6.0339518
5.6106157	6.1678247	5.1378307	5.597766	6.683503	8.397627	5.3569465	8.038172	6.1424303	5.2632017	6.169075	3.9898279	6.702951	5.865603	5.320477	4.5065165	6.1267138	6.027706	5.4698906	4.952292	7.508945	5.914912	4.092021	8.301579	6.062107	5.2575455	6.7827797	6.666828	7.764614	6.6111226	6.171533	4.0230336	4.645852	7.2076364	5.3159804	7.171201	7.3049173	7.49217	6.511598	3.7520387	5.6621594	6.8479147	7.944322	4.7744007	5.5277433	6.3388863	7.51173	12.438705	6.752506	4.217661
4.275876	5.1376424	3.5104678	4.0570173	4.004818	6.8085504	3.3887672	5.5427628	3.5823789	3.601889	3.8085792	3.2356055	3.3519118	3.7086036	4.2702756	4.217221	4.100501	3.4307308	3.6010714	4.140095	4.660597	4.567486	3.4471452	5.9918823	4.549764	5.827134	3.7018094	4.5860395	4.7037525	4.2274857	4.7205267	3.3102336	3.7687874	3.3440926	3.636702	4.0194	5.0257854	4.234526	4.612962	10.394854	3.3556736	4.495938	4.298266	3.2660577	5.9018936	3.4581163	8.619146	7.538908	8.710022	8.600586
5.069891	5.1949334	3.7018518	4.787951	5.498212	6.916245	3.8636672	7.2603855	6.484687	4.2764835	5.277658	4.2710958	4.7702837	4.563925	5.7606497	7.010881	4.72895	4.312758	4.9046173	4.4501796	6.202863	6.749871	3.651806	7.4362626	5.42834	8.862772	4.88834	6.2725253	6.1581287	5.6192236	6.134322	5.517988	5.82887	4.9814816	4.7011003	5.1881003	5.8222904	6.7844267	5.915473	6.137044	4.1006517	5.272509	5.7392044	3.841278	10.382948	4.983942	6.2914743	9.161224	7.2925673	9.160595
5.4573946	5.0903416	4.159257	5.7462697	4.944775	8.487825	5.074378	6.585637	6.249366	5.773328	5.0783963	6.3780823	4.7609763	3.8105397	5.309314	4.934285	5.2830963	4.805359	6.6526356	5.518088	6.8303046	4.723184	4.605021	7.408084	5.528829	8.843726	5.5039015	6.9881682	6.438501	5.3136134	8.606105	5.3755646	6.077544	5.7105703	5.1819506	7.865103	7.2910037	7.4305687	5.2881618	6.723318	4.566684	5.348918	7.7390327	3.8477657	9.140638	6.624073	9.403835	10.830474	9.571428	7.4517565
4.415691	6.0079155	4.3232613	4.601698	4.628955	7.1351233	4.767309	6.7303247	5.5758705	4.406149	4.1692343	5.006649	4.8121624	4.404144	4.322904	5.438058	4.33879	4.6322556	5.2747383	4.2472553	5.547104	5.5519357	3.602171	7.335104	5.351909	9.08852	4.546118	6.162718	6.1395035	5.971996	5.907235	5.1357613	4.8782725	6.0106087	5.701027	5.7022824	5.8959293	6.234781	5.7691784	5.567499	4.0009756	5.2299805	6.561263	4.670356	10.450954	6.0675964	7.0401297	9.073936	7.2171507	5.970702
4.6170797	5.8129935	4.128733	4.606589	5.0076885	7.0208035	4.3688498	7.595635	5.526716	4.286012	4.212349	4.413561	4.6973267	4.2942934	4.992411	6.303193	4.447611	4.591371	5.3278627	4.3726277	5.7046843	6.7521935	3.5461266	7.2769194	5.5508575	8.2108555	4.6606255	5.8789744	5.89816	6.8126917	5.449019	5.336484	5.6127844	5.5577455	5.480734	5.2211246	5.511951	6.3211746	5.526492	5.756922	4.151045	4.9917946	5.981489	4.9381948	9.321859	5.332693	6.686818	7.9394927	7.281859	6.5545754
4.677861	5.506425	3.6394153	5.143046	4.915411	7.5370383	5.3390355	7.4646673	5.6195593	5.434106	3.6181097	4.166467	4.5637913	4.0075045	3.5924616	6.1340103	5.1319084	5.393853	5.9427805	5.038195	5.817733	7.909425	4.3645363	7.9771676	5.0553093	5.633155	4.7197733	5.904071	6.209663	7.2157354	6.294264	4.664921	5.860122	6.8077745	5.10394	5.3642015	5.380692	6.169976	4.9569826	5.3739634	3.9233503	4.2462945	6.0773606	5.117303	6.369772	5.536985	6.9909496	6.9924746	7.858027	6.755351
4.1109066	4.1295743	3.1916618	3.7332275	5.8444834	7.5872045	3.4354987	7.716693	3.5813818	3.6523492	3.507045	3.1216264	3.6679583	3.5702963	3.3894825	5.520756	4.0739017	4.12597	3.551147	3.550058	4.961441	4.424191	3.3014693	7.1520767	4.257029	3.590395	4.4066253	4.8481536	6.062358	3.821417	5.60075	3.4138355	3.5184572	4.162817	3.4059463	3.9580941	4.9688025	5.475298	4.1863556	3.3296413	3.2825313	4.1387534	5.1067705	3.2265863	3.6355748	3.6514888	4.84939	9.929385	4.3623004	3.1836147
4.3433867	3.522562	3.1723268	3.329946	3.6244395	6.729254	3.1927638	4.6207952	3.3103502	3.2480378	3.243063	3.1118915	3.1887436	3.2836854	4.7671604	4.0277424	3.6418498	3.2260854	3.9833345	3.5903764	4.5958767	3.7490406	3.2866771	4.656478	3.9185224	4.3958817	3.3413868	3.7564168	4.173557	3.6489658	5.0446	3.1762133	3.3878446	3.319141	3.363627	4.3340497	4.0436077	4.1237926	4.049163	5.364236	3.9636912	4.3056717	4.446567	3.1587288	4.6173425	3.2655451	12.068405	8.336475	12.610539	4.5326385
