ENSG00000197249	ENSG00000136250	ENSG00000158578	ENSG00000169429	ENSG00000100906	ENSG00000044574	ENSG00000119535	ENSG00000151726	ENSG00000120129	ENSG00000240356	ENSG00000137642	ENSG00000177359	ENSG00000106066	ENSG00000038427	ENSG00000028137	ENSG00000121316	ENSG00000118503	ENSG00000163131	ENSG00000160255	ENSG00000198336	ENSG00000090382	ENSG00000085265	ENSG00000257207	ENSG00000206503	ENSG00000234745
7.141512	6.255094	4.397103	5.4019127	10.394185	9.056057	8.382556	6.5156593	8.947443	7.942081	8.302275	2.852709	4.859517	5.693362	5.8868623	6.058267	8.166921	7.7036467	9.874613	1.140699	7.961163	7.913473	3.6873906	2.6679788	10.81647
4.706914	3.0154421	4.9033675	1.812176	5.3445992	4.9798813	5.1151032	3.9952152	3.928317	5.28145	5.719853	7.8101826	2.541121	2.180202	2.9901705	2.2503276	2.026671	4.7697105	5.746707	6.9893956	4.1808896	4.5477347	9.896081	3.400556	10.213796
2.876766	1.213127	5.1814013	3.9988089	5.449554	2.9865112	4.142954	2.8593476	2.4850216	8.788526	1.3416953	5.77726	1.48828	1.1558831	1.5030268	1.2977806	1.1800265	2.5085914	3.0531716	0.9353062	2.7238412	3.0944462	8.829786	1.4764984	7.893661
2.889153	2.0117695	4.628982	1.6177316	4.1954536	2.8942304	4.1884904	1.4081919	2.0695457	4.1248875	2.4775314	6.693897	2.3582075	1.3261254	1.7771819	1.6095351	1.5109253	3.5272617	4.44791	3.943322	3.5498443	3.4265232	7.800121	1.0981004	1.3061903
3.9566185	3.0523412	4.732687	6.526988	7.228402	4.969775	5.2357683	4.1471915	4.5106616	8.329904	2.8427503	6.345117	4.1364684	3.0517502	3.2382395	3.6616018	3.1690278	4.6071234	4.216119	1.5671757	5.2471304	4.3472037	5.862916	3.5987182	2.5423415
5.674494	5.674889	4.242074	2.6101685	6.494628	6.051901	5.5595155	4.684676	5.483852	7.684656	6.4110746	5.975151	4.202566	4.6233263	6.3689356	4.9092865	3.555271	6.16245	7.4613566	2.627895	6.428045	6.8862677	5.783247	2.8624575	8.964407
3.0381904	6.2622313	2.2357647	4.1383343	9.395201	6.9806466	4.6968365	3.9382367	7.313964	7.4418626	5.0471363	4.9230833	2.3986459	1.3395041	2.9846215	2.4266145	9.908723	5.3618846	6.328067	5.5542054	4.1646	3.464581	3.6647868	9.04358	0.9921435
1.6818945	1.7522944	10.361341	0.8872708	4.578509	2.0302505	3.0236638	0.954224	1.6350408	1.9965072	2.595705	1.7574303	1.0843097	0.991718	1.2965102	0.9564267	1.3288388	2.2396262	3.3786263	4.332857	1.4060872	1.861495	10.653574	0.9684016	10.753946
8.095814	7.2243595	2.2451193	3.5358632	8.202639	7.7883487	7.565564	4.8723383	6.6844797	4.789379	6.7347636	2.5581665	8.356576	7.590191	7.080441	7.554885	5.5625105	8.744758	9.060501	1.5646563	8.238535	9.540829	6.2805037	3.3251398	1.4328475
7.8729033	7.7471666	4.22624	4.740286	9.499825	9.39241	9.735328	8.397753	8.643185	7.921702	8.766852	1.4695902	7.274446	6.7152963	8.495185	8.802543	7.5357575	9.716155	10.58501	8.656637	9.062183	10.546855	6.474169	2.3223665	3.086359
4.009797	3.2802327	4.8448405	8.33678	8.417464	5.3976	6.011812	4.6762238	5.2456956	5.6150227	3.7297983	6.445832	3.509145	1.8694619	2.1317742	3.444596	6.2449813	5.563914	5.741096	5.1100993	4.128119	3.5375297	6.2746305	0.9749485	0.967806
3.607782	4.254168	3.602962	2.0220308	5.043218	4.6262445	3.7046351	2.280028	3.6485982	7.266802	3.6265416	6.0738173	3.1161327	2.303579	3.2816608	2.9334526	2.5824466	4.5037236	5.552438	2.0161886	5.0413537	3.5970752	4.4656687	8.123722	4.671099
1.5468428	1.6227359	1.3848711	0.98333126	2.4496522	1.2829037	1.8508246	1.2342284	1.3415862	8.640776	1.1771333	7.5757856	1.0305297	1.1640772	1.1022158	0.9657188	0.899638	1.9471133	3.331566	1.7942104	2.7094054	1.5636101	1.4585913	7.3949037	0.9840202
7.992441	7.9899044	2.7865021	1.5411836	5.7724457	6.5503445	8.143356	5.340171	6.960319	6.8004518	7.029351	4.262415	8.223601	7.8468113	7.8589516	8.152659	3.7320986	9.302522	9.7757	5.000441	8.054804	9.828356	2.3454738	7.222388	1.4190239
7.844278	5.7986946	5.6706066	6.0780015	9.998908	8.310042	9.394848	7.708066	8.721518	6.200557	8.436062	1.9974527	6.3223796	5.8340616	7.3146386	6.759322	8.563085	8.94136	9.5245285	4.045039	8.618016	10.279611	5.500383	2.7236083	3.6269972
3.9414551	3.1568274	5.144072	2.1744576	4.078854	3.405637	3.887048	2.8642898	3.0845225	7.395594	3.0452669	6.5743604	2.163112	2.5265186	3.2706838	2.3977075	1.6873693	3.9769948	4.820778	3.6931357	4.2049413	3.6498504	5.880728	4.8207245	10.271159
1.8137041	2.3239305	7.715165	0.887706	5.455558	3.8575602	2.654506	0.9710522	2.3214507	2.1886132	6.352584	2.7892387	1.4433608	0.99058044	1.924236	0.9245044	3.7817974	3.1092288	5.81283	3.259947	2.499539	1.8209188	11.149163	0.92944527	6.2527676
6.295228	5.684882	6.8433814	5.1788936	6.8193197	6.7943115	7.6620626	5.5073643	6.4565744	5.951572	5.832441	4.6273885	6.7762675	6.700771	5.560888	6.7903166	4.7536497	7.9911013	8.072389	2.599904	7.754472	8.907754	9.2807045	1.4059808	1.3450047
4.177639	4.763635	9.191436	2.7660692	5.2192025	5.140335	5.1736875	3.2467594	4.6163197	7.103492	4.701666	7.945043	4.777344	3.3647642	3.1630034	3.4917223	3.2359486	5.057671	5.8671813	1.3877976	5.4263053	5.5148115	7.7643347	3.5753248	4.121236
6.447643	4.285033	10.523429	2.3639965	7.9490457	6.387199	6.774345	3.778061	4.77639	8.339103	4.474835	3.14505	3.3679633	4.4279904	3.6076329	3.8089514	4.942245	7.2009745	6.627412	2.3601828	5.6928897	8.268495	1.3318888	6.6605973	11.484343
5.3697553	6.403261	7.2234473	2.0227664	7.030501	6.7809825	5.8520737	2.6681333	4.955948	4.4824495	5.1064134	7.1967545	5.689191	3.5159187	2.7571995	3.2031953	3.9334922	6.4802456	7.644613	1.270715	6.0640726	6.5478816	7.2197905	1.2504009	1.1771696
1.6366141	1.6574514	4.270831	0.9294036	4.3502088	3.1012897	2.2696362	1.1101419	1.7230963	3.3133905	2.2980034	5.866888	1.5082268	1.0912801	1.631912	0.9660909	1.4150648	2.868787	3.7376363	1.0192528	3.1458602	1.8271083	8.163772	1.5002987	2.7334144
4.458906	3.0369298	4.3230324	10.390405	8.590519	5.9123836	6.7690263	6.3787336	3.5567474	4.822413	3.0130284	6.836068	3.8563821	1.9624205	3.2934809	4.384827	5.591794	5.2958045	4.2305837	5.9687166	5.7047663	4.923857	10.529963	1.0267661	0.90002996
4.1787343	4.104296	2.8338714	2.0787	5.4979334	4.3729253	4.2716475	2.4773757	4.3666754	5.3372216	4.5976634	2.2363875	3.1675322	3.3606777	4.6916265	3.359693	2.3174825	5.4372764	5.8705964	3.2651312	4.797485	5.093467	1.7126851	4.7872176	5.1377525
4.7662787	3.2007515	4.271526	2.4668343	6.2916565	3.5456946	5.192462	2.499067	4.7173705	4.4507365	3.684877	7.833773	3.8251333	3.1088083	2.660108	2.0012727	1.8529199	5.1809673	6.472819	2.1515028	4.432916	4.961528	3.457193	4.3988967	1.7233989
5.120012	7.2411046	1.5378668	2.5392077	8.800986	7.6948557	4.549996	3.2154644	7.561439	4.858501	7.192678	3.9552984	4.9705396	4.327533	6.233334	5.1565003	7.3862414	6.5418916	8.16099	3.0697567	6.756947	6.1512084	4.158633	4.764004	1.7905505
6.8026814	7.65211	4.322336	6.01513	9.426339	8.206108	8.010565	5.473333	8.122665	5.2095184	7.037619	4.9540124	7.4182844	6.720226	6.7710247	6.94526	8.609701	8.913534	9.02554	2.5553	8.759139	9.455831	7.0099297	3.739566	1.4378908
6.699669	6.943861	6.107644	1.150062	7.329756	6.6232514	6.391033	5.8083086	6.088036	7.804165	7.9029374	6.9086156	4.946328	6.524365	6.035734	3.8915412	3.7095134	6.9547987	9.651738	1.0667906	6.3169575	7.890707	10.352528	7.9450297	9.284637
5.6318793	4.5252147	4.7913785	7.745011	8.492952	7.5872736	7.688021	5.559033	6.9758134	3.9602003	6.699514	2.6160746	6.3385463	3.301282	6.14396	4.1322145	6.1046767	6.3409567	7.3630867	1.9996967	7.809205	6.992341	7.3859887	2.681171	3.1020877
2.6167684	2.4750159	4.833024	1.1513381	4.125061	3.4334195	3.1656225	2.4387162	2.5853927	8.970591	3.1636844	6.950769	1.6679962	1.2839551	1.6163783	1.313828	1.5576477	2.8772223	5.7404504	3.9757042	3.3910074	3.8302133	1.8273425	10.551372	2.3872771
4.867465	3.7831523	2.5490673	5.228563	7.447083	5.3989105	5.6678634	5.6415915	5.752208	9.188785	4.90904	4.3100705	3.4706485	3.1632588	3.6979175	3.6858141	4.5001774	6.2179646	7.6034055	3.1170034	5.6060224	4.672544	2.3680804	1.1127737	3.9430845
3.5053174	6.6405506	4.227657	1.5263815	8.540547	6.917327	4.2918878	1.6774538	5.9414377	3.1519372	6.737479	3.134307	3.7139416	1.6937213	3.409621	2.3827233	5.821795	5.5141277	7.9326186	1.6977739	4.1700077	3.6807816	8.198555	1.114921	1.9537203
8.800539	6.1100593	6.052155	4.458619	8.839651	8.028191	9.623751	8.534258	7.8225594	2.7751741	9.760022	4.184145	8.018331	6.712227	9.596628	6.8995905	6.438217	8.860452	10.085848	3.6310835	10.207412	10.543733	11.681138	1.5343099	1.9094448
1.4997574	2.5772786	2.6633842	1.0826353	4.593456	2.6676118	1.7373906	1.6262898	1.9272451	4.907234	1.529321	5.8426375	1.0268949	0.9082939	1.0802135	0.9476959	1.9626465	2.0901756	3.7314298	6.205335	1.913099	1.6367705	1.7906065	6.8551064	0.8802931
2.0961185	1.5797222	3.317342	0.96982545	4.095699	1.9977095	3.0600991	1.9025223	1.7780812	8.691197	1.4793547	5.3307824	1.2853483	1.4149934	1.1745226	1.0584401	0.92400306	3.0547445	3.2321815	1.4958917	1.6259308	2.2757504	3.7213514	10.259206	4.925433
4.2710147	2.7120705	4.393519	1.2962521	3.112678	3.0682058	4.13752	2.4272475	2.124774	5.3400917	2.1860223	6.449351	2.6301913	4.528405	2.4050412	3.1421816	1.2420427	4.5701675	4.2230153	3.5216963	3.8270657	4.651375	3.0538607	8.986412	9.409004
4.354451	2.12754	9.7150545	3.1672063	8.560526	5.005473	6.959185	5.062884	5.699141	6.0991764	4.0852838	3.5373032	2.3127825	1.4595041	3.0375624	2.0554118	5.079881	3.6539612	4.800902	5.8500633	3.055787	5.1022277	9.4254465	7.9713125	10.636171
4.221499	4.892882	8.438084	1.1906774	4.009643	4.9152794	4.3454404	2.1308005	3.874136	5.9501863	5.620823	4.2723994	5.8475785	2.7191372	4.6952786	2.0849059	3.5549486	6.419736	8.121071	1.0044725	7.165542	5.988991	9.558415	0.9361871	1.2040651
1.546923	1.4545958	6.2811217	0.88224703	3.2594388	2.4005604	1.7915277	0.9166747	1.527861	2.8191402	1.8391346	4.052262	1.3305502	0.95066804	1.2519972	0.92313325	1.2119932	2.1588063	3.92834	1.0677489	1.5865053	2.1012573	11.203223	0.915073	1.1656158
1.8925142	2.7634664	7.5813117	0.9243225	6.252644	4.5497575	2.218201	0.96791035	2.6490662	1.5913022	3.984169	3.8755474	2.3048844	1.0242628	1.5604604	0.93436867	4.051303	2.9565344	6.2187476	1.0231555	1.9841173	2.4783573	10.470292	0.9129851	0.9624219
9.239097	9.295555	2.0507407	2.2759285	7.615771	7.893948	9.558282	5.620909	7.2606063	3.203102	8.248314	4.267627	9.798871	10.263366	9.3710375	8.805125	5.5739837	10.070722	10.386765	0.98547417	10.297126	11.128158	8.42405	2.8168473	1.2157454
5.4250326	2.3150983	4.9801846	1.4143398	5.509714	4.673505	5.270982	2.0169609	3.1502378	5.413251	3.0807035	3.1733928	2.9690216	2.4480226	2.0967464	2.290822	1.4101686	5.1764145	4.875489	1.5420604	3.3014283	4.2945933	1.8983703	9.378394	9.281059
2.448185	2.8972278	8.850204	0.90850866	4.1828012	4.668067	4.1069202	1.1573766	2.1589506	5.0292807	3.2394328	7.89561	3.388584	1.2893627	1.5654459	1.141735	1.3647943	4.258398	5.6241155	1.1864282	3.635246	4.245412	10.118448	1.2306468	1.0913439
3.0516036	1.7854127	3.7201178	0.9774639	4.296259	2.832713	2.7119634	1.538442	1.8995697	7.6835194	2.0876012	4.040049	1.4290274	1.5836852	1.9826014	1.3346565	1.2498553	2.381705	4.0947156	1.0343875	2.250977	2.54167	9.279774	5.985725	10.4601
