ENSG00000009790	ENSG00000139626	ENSG00000122406	ENSG00000143947	ENSG00000163931	ENSG00000160593	ENSG00000145425	ENSG00000134516	ENSG00000164733	ENSG00000117289	ENSG00000108298	ENSG00000175606	ENSG00000163563	ENSG00000223553	ENSG00000114391	ENSG00000167526	ENSG00000211772	ENSG00000044574	ENSG00000126759	ENSG00000142937	ENSG00000122026	ENSG00000197958	ENSG00000108654	ENSG00000229164	ENSG00000084234	ENSG00000105372	ENSG00000155657	ENSG00000100906	ENSG00000130255	ENSG00000168010	ENSG00000028137	ENSG00000063177	ENSG00000142347	ENSG00000110077	ENSG00000172809	ENSG00000049860	ENSG00000100242	ENSG00000105640	ENSG00000138326	ENSG00000112306	ENSG00000197756	ENSG00000142676	ENSG00000144713	ENSG00000139641	ENSG00000141524	ENSG00000204287	ENSG00000197728	ENSG00000125691	ENSG00000164587	ENSG00000110700	ENSG00000140575	ENSG00000131469	ENSG00000231500	ENSG00000038427	ENSG00000145592	ENSG00000198242	ENSG00000137154	ENSG00000136250	ENSG00000135046	ENSG00000120129	ENSG00000196126	ENSG00000136167	ENSG00000177954	ENSG00000211899	ENSG00000197249	ENSG00000115232	ENSG00000076928	ENSG00000163682	ENSG00000184319	ENSG00000171858	ENSG00000071082	ENSG00000269028	ENSG00000188404	ENSG00000054654	ENSG00000019582	ENSG00000213741	ENSG00000177600	ENSG00000143546	ENSG00000109475	ENSG00000137642	ENSG00000051523	ENSG00000166598	ENSG00000198692	ENSG00000121316	ENSG00000115523	ENSG00000110719	ENSG00000119535	ENSG00000147168	ENSG00000106066	ENSG00000163131	ENSG00000129824	ENSG00000160255	ENSG00000244734	ENSG00000090382	ENSG00000085265	ENSG00000081237	ENSG00000240356	ENSG00000177359	ENSG00000198336	ENSG00000257207
6.4538374	5.9469624	8.476818	8.792584	7.219722	6.449422	8.65588	6.8466554	6.7069316	8.084633	9.273132	5.588869	7.8087034	4.2328124	7.2055645	9.353586	6.845	5.8411655	6.571849	7.761253	10.121946	8.917215	8.766504	6.1127625	6.803178	9.483282	4.662498	5.9214673	7.362019	6.1926804	5.996117	7.977908	7.5954323	5.6714907	7.4498954	5.6948156	6.078876	9.181894	7.2007637	8.8417225	7.6951857	8.497923	7.7740684	6.4040937	5.4417105	7.5470123	7.147319	8.246548	9.205169	8.194038	6.4181128	8.055952	9.626685	6.018036	7.8355494	7.3274617	9.8418865	5.5230513	7.556608	5.020824	6.4407816	9.526975	9.974611	6.6296344	6.3501153	6.1340404	7.5949993	8.770315	3.4382596	7.60071	8.130661	5.901451	7.846542	6.5799217	10.084528	7.3988686	8.217257	7.9262533	8.494797	6.637472	7.0378914	6.938015	3.2989347	5.5412083	7.0304003	6.8229437	6.26396	7.139047	6.749703	7.5263076	3.3582065	8.592625	10.125292	7.839199	7.656269	9.323219	3.7065923	4.2675757	5.693412	8.396027
4.8938746	5.299224	7.4263415	7.9764514	5.8077836	3.8606036	7.7260604	5.4056206	4.689727	7.4206915	7.3654976	5.8712683	4.752262	3.6442714	7.6880493	9.971939	5.797187	4.929523	3.590158	6.5673575	8.926188	7.9695373	6.0402517	6.1779284	5.2677073	8.878258	4.8299713	4.4778514	6.5517845	4.8531923	3.3071458	7.1376696	5.5764093	3.57375	6.43871	3.9259706	3.9205568	7.9562244	6.802122	8.310383	5.773939	7.836935	7.4709134	4.2822456	4.2954206	6.8156414	5.506625	7.337081	8.901859	7.5636053	5.3348145	7.553534	8.63159	3.4981017	7.0391884	6.2146673	9.157917	4.1817045	5.85835	3.6180532	4.7882767	7.3142967	10.2698	6.7131367	3.531157	4.2831693	6.5007515	7.9793735	6.7201605	6.618786	7.5867686	5.488352	4.9228992	6.277294	8.540559	6.60375	6.3727274	5.8740788	7.3325114	3.8739896	5.709132	5.2150373	6.332762	3.2481618	7.195634	4.1232123	3.2038596	5.0523314	3.4409359	4.669697	5.3857765	6.9264536	9.147281	5.0325756	4.019452	6.917259	7.2109036	4.9834337	3.123103	9.317759
5.020213	3.5517397	6.799918	6.875435	5.911042	4.7552876	6.6631117	4.640063	5.675987	6.0355144	6.8154497	5.6191406	4.9960394	9.021293	5.6687117	7.14312	4.76073	4.4463186	4.0872364	5.574231	7.714744	6.8322268	7.5037885	3.7419016	4.838764	6.5020976	3.3545372	5.391898	5.6150193	3.7213252	4.346606	5.981068	5.349992	4.217233	5.3022823	3.8299327	3.701275	6.615697	5.0538034	5.4917336	5.5347223	6.359024	5.6148252	4.450362	3.8090572	5.202402	4.471095	6.064904	7.315213	5.4563484	4.620485	5.4537506	6.8640695	3.5525632	4.8079777	5.0952454	6.861267	4.581275	5.331191	3.9564152	4.5873938	6.528707	7.5094886	4.0323386	4.61534	4.0648494	4.784562	6.807479	7.8206444	4.828704	5.087831	4.043476	5.23434	4.1420965	6.1774387	4.907647	5.8689737	6.5382595	5.852064	4.0517745	5.3761272	4.770326	6.4007454	4.305766	5.19403	3.9220085	5.7851715	4.4919205	5.0807867	4.76513	5.537528	4.765496	11.069744	4.940746	5.1556277	5.5195293	8.583391	5.5670977	3.991836	5.695025
6.680132	5.147153	9.37582	10.469023	5.965788	5.2457094	10.046567	5.312193	4.52767	8.105736	9.674423	3.430311	5.2834125	4.280145	9.254787	11.311004	7.3464117	4.418006	4.6885257	9.005728	11.475089	9.998924	8.576633	5.8720913	5.0694	10.770065	7.2728457	6.250267	9.293175	7.8866005	4.1470823	9.211584	6.352108	4.5703335	9.098629	4.5766816	5.369075	9.754213	9.466484	9.950677	8.864458	9.707199	9.105358	5.8383703	7.0281816	6.175596	6.115012	8.994484	10.945865	9.847575	5.9130516	9.216322	10.946761	4.2150264	9.825801	8.4118595	10.86389	5.3520303	6.3899746	4.9569983	6.952079	6.8319225	11.486145	6.431079	5.3270197	5.7023587	7.2394896	11.866442	5.564019	8.395371	9.211973	7.0843043	5.8811383	8.22374	8.95751	8.806587	10.167531	6.2670536	10.299421	6.9776735	7.0519333	6.906082	3.0830963	3.3100455	8.374588	7.6208067	4.767961	7.794421	3.9539208	5.5490494	3.0830934	6.756913	10.625513	4.0332975	5.074849	9.455536	6.1894045	3.7478437	6.6308537	5.2686386
7.336585	4.004601	8.795998	8.298966	6.0653296	5.500818	8.880039	5.2140417	4.1843424	7.113836	8.923389	5.140722	6.391137	9.320616	7.1490207	9.491898	6.7584085	3.8563528	4.862613	7.5225506	10.305037	8.83765	6.9316235	5.2715044	4.825978	9.53305	4.738863	6.446623	7.6120934	6.0056963	3.3700094	7.6821694	5.0866656	5.0194087	6.025303	4.030821	3.940147	10.024559	7.5176625	8.784436	6.8471594	8.206423	8.15949	3.9203358	4.5898046	6.990665	6.0364876	8.42429	8.866573	7.793082	5.010301	7.5272284	8.905201	4.0364304	7.762982	6.679107	9.016901	4.820245	6.849291	3.6097188	5.5836763	7.6730013	8.846695	6.044888	5.1395655	4.3134527	6.536364	9.198099	3.1049993	7.1765804	8.073034	5.17025	5.3956327	5.9403305	7.4432106	5.974783	8.121568	5.8755074	7.347252	4.746166	5.971241	6.3112874	3.0831413	5.074904	7.309202	5.304388	5.9884205	5.5016203	5.3870687	5.652606	3.0831234	5.465554	9.740162	4.9507217	6.2277904	7.0828238	3.1017804	5.9023495	6.0303054	10.7494955
5.778801	5.401819	8.025589	8.494947	5.698797	4.3032875	9.075386	5.7138157	4.8067813	7.574425	8.029854	6.211445	4.745439	5.1583066	6.7563486	8.6074705	5.9362473	4.90431	4.0247097	7.8094	10.213587	7.9957075	8.470457	5.0893188	4.6361446	8.95242	5.555069	5.683365	6.843957	5.245392	3.7305195	7.2001987	5.7688475	3.957312	7.5423675	4.9558268	5.01637	8.166082	6.970815	8.53834	7.6060104	7.9222727	7.892476	5.5484066	5.8059397	6.57253	6.299033	7.6479635	8.23514	7.4869885	6.204338	7.8010817	9.566206	3.6139143	7.8172398	7.356963	8.704387	4.937823	6.050664	4.587715	5.179678	7.6251144	9.382456	6.4179354	4.189968	5.087474	7.33526	9.073441	4.917115	6.9998164	8.084261	5.7754345	5.8916235	7.0847416	8.359775	7.713673	8.217855	4.7431793	8.288708	5.896348	6.0561256	6.111006	3.5614786	3.4070344	6.908405	6.001057	3.8306751	6.800106	3.7008355	4.949383	3.462476	6.194319	9.237015	4.128755	3.9181738	8.758099	5.920882	4.5282965	3.0981276	8.690983
7.868992	6.7088985	10.688837	10.860837	7.037163	6.5196824	10.585442	7.2405014	6.246974	8.939216	10.723211	5.8774056	6.844731	6.921022	9.5512295	11.28261	8.549044	7.6409054	5.740126	9.687382	12.210774	10.614514	10.001871	7.6620746	6.453294	11.081458	6.675232	7.928132	9.370348	7.245307	5.5203724	9.905014	8.264044	5.8089647	9.170597	5.8697023	6.819459	10.934335	9.172984	10.595303	9.27293	10.081374	9.870185	7.0125985	7.3032026	8.163864	7.861735	9.69809	10.902115	10.225137	7.442706	9.922121	11.765333	4.663023	9.541946	9.564415	11.498851	7.1711383	8.441175	7.5583324	7.3628197	9.302158	11.855793	7.8525987	6.894953	7.1496863	8.080077	10.783913	5.3362846	9.120268	10.096408	7.1366935	7.86784	7.9652004	10.051411	9.607091	10.318907	8.225443	10.351387	7.86261	8.252827	8.295798	3.140551	4.9825993	9.758858	7.548947	7.216023	9.067982	5.9278765	7.4810696	3.1391242	8.619638	9.453033	6.8953447	6.09731	9.902927	5.9977856	5.3932915	3.5229585	6.342567
5.279331	3.7499828	6.708031	6.697599	5.0204787	4.362325	7.091821	4.688301	5.0737696	6.161211	7.73774	8.808196	5.157186	9.367548	5.695661	7.0602026	4.9873366	4.543625	3.3610198	6.0880127	8.835264	7.4611087	8.072752	4.4774776	4.1693788	7.3464704	3.9842272	6.0844526	5.602291	3.915832	3.997777	6.49564	4.9805727	3.8682055	5.5033116	4.038153	3.748298	6.5484524	5.3433585	6.6385813	5.3319955	6.5338936	5.5195074	4.27059	4.0757446	5.1085157	6.936182	6.781126	7.1923637	5.9658985	4.649185	5.888793	7.9561563	3.3499367	6.1048965	5.327362	6.85215	5.704218	5.5975943	3.7322698	4.5010357	6.85999	7.8771114	4.5956135	4.407049	5.250788	5.1861973	6.6171083	3.796266	5.506364	5.5237713	4.1659527	5.2371473	4.8899183	6.8503885	4.9706903	6.23473	5.270112	5.984806	4.2891326	4.9344883	5.4422398	3.1930778	3.7866626	5.8707066	4.6075244	5.4431286	5.254223	3.8005	5.279538	3.1804416	4.9715457	7.5428534	4.803872	4.0358543	6.8569274	3.962141	6.8783054	8.476406	8.3356495
6.2088046	6.1621714	7.930323	8.428216	6.8676405	5.741445	8.1449375	6.779311	5.9910593	8.109196	8.106185	5.2505784	6.577798	4.1618843	6.645768	9.243755	6.7590113	6.6059046	6.2357554	7.3015685	9.298971	8.263457	8.960709	5.6130657	6.2430086	9.172228	4.719914	8.045227	7.513709	6.7779016	5.4784684	7.45851	7.8040957	5.1234684	6.2849083	4.52059	6.6383696	8.718006	6.8013115	8.166939	6.358607	7.5818367	7.261412	5.3273587	6.0585604	7.7556987	5.938441	7.6362057	8.11064	7.6629314	6.527998	6.9621882	9.03274	4.466758	6.8087645	6.635294	9.666819	5.820468	7.430926	8.62475	6.5650663	8.898898	9.151824	7.263037	7.0134535	5.4725857	8.006817	8.336721	4.8053975	6.4579954	7.082343	5.239418	7.2651	6.7307014	10.129932	6.431823	7.334915	6.334363	6.956626	6.0258455	7.4469166	7.0123024	3.0913262	5.6549606	7.567557	6.8470325	7.2510343	7.7673635	5.3216944	6.8987617	3.088727	7.81167	9.882759	7.279463	6.8549595	8.569642	5.7838016	9.955226	6.51618	8.16556
4.6367564	3.5860238	7.3698144	8.840368	5.289115	4.222358	7.8164787	5.7883058	3.9254925	5.8858414	7.382847	4.331909	7.0539274	3.3655193	6.161771	7.6370063	5.462982	4.300153	4.6215835	6.8091826	8.853399	7.1734285	6.14077	4.6841397	4.770892	8.17885	4.5997033	5.3863053	6.4219685	4.24476	3.2178917	6.19046	5.024768	4.0703893	6.3708487	3.7502713	4.441533	8.267536	6.110224	7.1402736	6.827325	7.4924183	6.2154098	3.9988182	4.0108466	6.8799696	6.8650374	7.103549	7.418066	7.0657806	5.0156493	6.5895805	8.144224	3.359506	6.506084	7.1096725	8.484848	3.360377	5.1516476	4.401851	4.7912683	7.0312614	8.731405	4.5711966	4.3744187	4.335542	4.5414762	8.023451	7.4444084	6.4042425	7.4735985	9.012974	4.834863	5.196054	7.8015323	7.2528696	6.987585	6.782481	6.7657385	3.623988	4.762524	4.412049	3.0831223	3.8938196	5.4575725	3.5298212	3.3819885	4.200287	4.293362	5.4505577	3.0830953	5.114252	7.937801	7.3901305	5.671655	4.8195543	8.547319	5.790387	5.6584396	10.634428
5.2359576	3.880595	7.6856427	7.8983593	6.329559	4.8761306	7.760164	5.443412	4.905139	7.108529	8.042181	6.9118385	5.834485	5.83259	6.6192136	8.106359	5.499398	4.5359406	4.4183774	5.9879723	9.688423	8.2449875	7.195977	4.518961	5.1332164	8.39445	3.875795	5.764358	7.1402144	5.2558117	4.18274	7.31325	5.702896	4.4516664	6.625028	3.839663	4.0180554	8.126594	7.515651	8.000985	6.19718	7.68748	6.992112	4.2173996	4.219286	6.5053735	6.6386776	6.989709	7.9350305	7.1258683	4.88868	6.9864063	9.086596	3.9777174	6.7618055	6.342787	8.346473	4.096753	6.503147	4.151961	4.720802	7.741106	9.148788	5.2524643	4.8522034	4.4558287	6.159417	8.134098	3.1144385	6.916723	7.6298475	5.401017	5.588877	4.9646587	7.508553	6.923444	7.2891006	6.4423943	7.037797	4.632842	5.136339	5.793919	3.881844	4.2693577	5.839808	5.2171516	5.631939	5.139307	4.9247403	5.4033413	4.1404448	6.37353	9.766008	5.212967	5.848075	7.3468695	3.1016755	4.562809	4.8592315	11.323671
5.9679756	5.0888414	8.365335	8.866926	5.658807	4.6298456	9.073183	5.411046	4.6622806	8.18564	8.694033	5.8340864	5.363721	5.3186455	7.257354	9.373853	7.283822	4.448263	4.2342687	7.9703298	9.703747	8.63042	8.335972	5.616355	5.3686323	9.920731	5.720544	5.371647	7.9434733	5.2780275	3.9329438	8.280256	5.8613777	4.2109814	7.139225	4.3965464	4.539879	8.984531	7.456128	9.08931	8.04165	8.674	8.195252	4.686184	5.588249	5.700096	7.2838345	8.1132965	9.0941925	8.220771	5.2923107	8.365694	10.180253	3.972085	7.3493767	7.3746142	9.262495	4.3696637	6.200415	3.7047243	5.5286007	7.1825757	10.267303	5.8694506	4.404792	5.1300097	6.6824026	9.630154	3.308031	7.637599	8.647688	5.1978793	6.706012	6.774002	8.28256	7.5512013	8.493048	5.019207	8.377056	5.976409	6.1872673	5.9760604	5.4980707	3.8387156	6.7613006	6.1603746	4.62899	6.0036106	4.0822854	5.769521	6.185129	6.551435	9.438032	4.844731	4.7179823	8.191249	3.350571	3.7273865	3.1308093	10.930542
