ENSG00000009790	ENSG00000139626	ENSG00000122406	ENSG00000143947	ENSG00000163931	ENSG00000160593	ENSG00000145425	ENSG00000134516	ENSG00000164733	ENSG00000117289	ENSG00000108298	ENSG00000175606	ENSG00000163563	ENSG00000223553	ENSG00000114391	ENSG00000167526	ENSG00000211772	ENSG00000044574	ENSG00000126759	ENSG00000142937	ENSG00000122026	ENSG00000197958	ENSG00000108654	ENSG00000229164	ENSG00000084234	ENSG00000105372	ENSG00000155657	ENSG00000100906	ENSG00000130255	ENSG00000168010	ENSG00000028137	ENSG00000063177	ENSG00000142347	ENSG00000110077	ENSG00000172809	ENSG00000049860	ENSG00000100242	ENSG00000105640	ENSG00000138326	ENSG00000112306	ENSG00000197756	ENSG00000142676	ENSG00000144713	ENSG00000139641	ENSG00000141524	ENSG00000204287	ENSG00000197728	ENSG00000125691	ENSG00000164587	ENSG00000110700	ENSG00000140575	ENSG00000131469	ENSG00000231500	ENSG00000038427	ENSG00000145592	ENSG00000198242	ENSG00000137154	ENSG00000136250	ENSG00000135046	ENSG00000120129	ENSG00000196126	ENSG00000136167	ENSG00000177954	ENSG00000211899	ENSG00000197249	ENSG00000115232	ENSG00000076928	ENSG00000163682	ENSG00000184319	ENSG00000171858	ENSG00000071082	ENSG00000269028	ENSG00000188404	ENSG00000054654	ENSG00000019582	ENSG00000213741	ENSG00000177600	ENSG00000143546	ENSG00000109475	ENSG00000137642	ENSG00000051523	ENSG00000166598	ENSG00000198692	ENSG00000121316	ENSG00000115523	ENSG00000110719	ENSG00000119535	ENSG00000147168	ENSG00000106066	ENSG00000163131	ENSG00000129824	ENSG00000160255	ENSG00000244734	ENSG00000090382	ENSG00000085265	ENSG00000081237	ENSG00000240356	ENSG00000177359	ENSG00000198336	ENSG00000257207
3.9189653	3.541716	5.940074	6.5435815	4.39544	3.5505915	7.3193817	4.0071263	4.774793	5.69096	6.7670183	5.3547735	4.815212	4.75086	5.0260324	7.661748	4.058841	3.7987452	3.6328497	5.525836	8.170803	6.9070244	6.970393	3.695639	4.288113	6.973281	3.3343346	4.0826697	5.5319595	4.5653715	3.760657	5.9928217	5.2145195	3.5311832	4.4052753	3.3417969	3.4595234	7.2374673	4.4878583	6.484395	5.2171125	6.4549985	6.3366375	3.5072663	3.5284414	5.726101	4.9375167	6.1304073	7.38138	5.3288364	4.027298	5.3290358	7.510528	3.4018006	4.98141	5.4757986	7.122226	3.8932886	5.5317335	3.3211462	3.8304105	7.549078	7.5717945	3.9196258	3.7078896	3.960052	4.4231195	6.295989	4.6526246	4.483927	5.638128	5.569758	4.441087	4.0118766	7.827131	4.810742	5.8831406	5.386121	5.6782417	3.7955704	4.664335	4.6713505	4.637306	3.2705805	5.051778	3.8435926	3.93598	4.548541	3.6145158	4.5866213	4.5875306	5.6427155	11.426694	4.202489	4.463086	5.6521254	5.0113053	4.3348145	4.3471856	5.8137374
4.178125	3.1218343	8.3635645	8.9531765	4.1049023	3.381106	8.383377	3.7075427	3.497289	5.4738803	9.823995	4.82401	4.1109743	3.7935886	7.622635	9.3817215	6.1852045	3.3378234	3.342894	8.147604	10.586752	8.479989	5.0822315	3.326801	3.4983442	10.528076	3.5408452	3.9881783	7.509069	3.723999	3.0949187	8.508083	3.5080485	3.1091375	8.874689	3.10005	3.1587906	8.408457	5.952928	9.216828	9.870029	8.602585	7.6341877	3.2207894	3.532118	5.193507	6.5631776	7.8300834	10.113037	6.5814905	3.5530524	7.934876	9.660185	3.0883007	8.045334	7.356015	9.168102	3.2281742	4.688313	3.1067894	4.2147074	5.0512476	10.481948	3.9604557	3.447627	3.2018552	5.4009714	10.568031	3.6724603	7.062125	7.5170007	6.401548	3.7681432	5.7456703	5.792593	7.658731	9.005212	5.4321113	9.775368	3.4331975	4.9543476	4.4955254	3.0927618	3.0874474	6.9683285	3.5876687	3.153881	4.5940394	3.1041381	3.9570754	3.1018348	5.393882	10.322126	3.441386	3.299377	6.065839	3.7793915	4.789685	3.1555839	5.872342
6.824321	4.6711664	8.001563	9.149803	7.610311	5.067415	8.362549	7.950795	7.4020543	7.472302	9.207556	5.697301	6.795981	4.4717665	7.6099167	10.068034	6.761606	6.8758116	4.5382986	7.617645	9.477896	9.484883	8.75059	5.613512	7.1914344	9.22045	4.604917	5.8361087	6.3470764	4.8469453	7.5297623	8.965395	7.4713616	4.486486	7.21257	4.65801	5.814805	8.7759495	7.6682653	7.9386554	6.8996096	7.855432	7.871957	7.1734695	4.7249794	7.176817	6.1827664	7.7156315	9.295353	8.176125	7.1024814	8.146418	10.062501	4.1697445	7.1959214	6.697227	9.284576	6.660468	6.9797673	6.204974	6.3469076	8.611301	9.262762	6.761068	5.5186133	6.962126	7.4632144	9.172507	5.119395	7.4349146	8.219145	4.8801513	5.508526	7.5771704	8.730314	8.11933	8.369045	8.074173	7.9636097	6.6084433	6.7396603	7.764983	3.8979566	4.352836	7.934766	8.048664	5.819412	7.6128592	6.046309	7.686762	3.5892315	7.3780694	10.147315	7.7471046	7.300736	9.276681	5.4269047	5.293884	3.7211041	5.8105874
4.934122	4.0409083	7.105533	7.2710447	5.2118382	4.3994274	8.216999	5.438387	5.062936	6.5254893	8.192884	6.421359	5.620591	4.3635216	6.1042533	8.104408	5.220303	3.7758803	3.871943	7.0261955	8.693566	7.7980475	7.9282455	4.690305	4.7895083	8.361633	3.3086834	4.9691133	6.124014	4.242781	3.4322724	6.4897995	5.746893	3.672536	5.8090963	3.3876748	4.6739683	7.252482	6.1984444	7.530428	5.884408	7.0683737	6.1648607	4.510376	3.5402882	6.230405	5.6446705	6.7590637	7.538105	7.269852	4.5966086	5.8232164	8.666996	3.1670475	6.370781	5.388157	7.1866465	4.620196	5.9463353	4.3423967	5.1038218	7.3718233	8.496149	4.854145	4.3570123	4.4288907	4.8364105	7.1974173	4.7806935	5.1715736	7.0654993	6.166899	5.7565484	4.2031584	7.8940883	6.826062	7.127615	5.6263247	7.3267546	3.614594	5.561823	4.826727	4.325634	3.3963144	5.878706	4.7198544	3.7914681	5.00854	5.775909	4.928694	4.009673	5.9732456	8.659547	5.174486	4.7282543	6.906519	6.3356314	5.8435326	3.6426015	8.886709
5.4851875	3.3038735	7.093275	7.8188086	6.1898165	3.852672	8.049812	6.72896	5.1581326	7.386321	7.8290367	5.4667683	5.211195	3.770421	5.500478	8.018994	5.0888386	3.9536192	3.5392215	6.116887	9.5175085	7.997292	8.52841	4.0862794	5.133213	8.010942	3.15702	4.1178007	5.4972897	3.8140185	3.2965248	6.639784	5.7129993	3.1414127	5.7328863	3.2288332	3.9873545	9.007212	4.546874	7.039562	6.6815987	7.233613	6.0099983	4.032003	3.7290392	6.2405033	5.0874243	6.0952525	8.886188	7.0019355	5.4993553	5.7325974	9.448307	3.1106644	5.6420975	5.292815	9.365442	3.94246	6.1165543	3.5895452	4.626861	9.449495	8.98414	5.164708	4.248055	4.044526	6.424292	7.7796216	3.5807748	6.0329657	6.6840906	3.9125438	4.2448034	5.0030327	8.221813	7.1144605	6.4624405	5.267955	6.7409105	3.8361099	5.294123	5.453745	3.1103735	3.1501076	5.9028597	4.0519123	4.4274316	5.0630274	3.3207254	5.044276	3.2313788	6.559881	7.163584	4.4605904	3.905504	7.4748917	3.9423735	3.7225842	3.0917952	6.9484763
7.4448795	5.7689924	9.111137	8.721521	6.270814	4.968058	9.091691	5.5274944	5.498955	7.364248	8.363695	4.9138618	5.9824815	4.9714317	8.735404	10.410908	7.5402055	4.9604774	4.3099117	8.474529	10.25241	10.43573	7.9503813	6.888221	4.110215	9.8876	6.4843483	5.4854565	7.8691006	6.4022956	3.7431755	9.401018	5.6697817	4.5398393	8.720179	5.280485	4.84023	9.92045	8.175164	9.026045	8.436636	8.71254	7.6654124	5.0310197	5.0168076	6.5042353	7.6193595	8.59252	10.103727	8.922536	4.820528	9.385138	9.847132	5.2604585	8.528829	8.385434	9.646187	4.6432467	6.5619316	4.5829015	6.1254587	6.916213	10.788864	6.249605	4.83676	5.8898287	6.6032324	10.631154	5.20061	8.468218	9.501596	6.6888547	5.578293	5.997766	7.98724	8.165072	8.7591095	6.2148175	9.831093	4.330125	7.697513	7.102045	4.4377327	3.5220695	7.5468383	6.1835856	3.9542482	6.2849884	4.1881638	6.244872	5.043711	8.978048	9.780973	4.5120716	5.1171045	8.552009	7.3193192	6.503483	6.17105	6.654437
8.270511	6.0408697	9.126017	8.556955	8.127724	7.0253725	9.118126	8.241837	8.511539	9.065544	8.224594	5.795847	8.889259	6.2343063	8.3864155	10.093301	8.100746	7.5669727	6.3504114	8.214392	9.881634	9.543467	9.696985	7.62051	7.0068536	9.2235775	6.837923	6.879658	8.242346	6.854364	8.860893	8.4512	8.020517	6.5287905	8.182289	7.3059893	7.5882525	8.794928	7.4365125	9.169994	8.37369	8.963417	8.540091	8.017345	7.065772	7.6073956	7.283823	8.28928	9.336855	8.9960575	8.105898	8.7348585	9.528772	7.462178	8.257393	7.9802847	10.000465	6.3524923	8.348309	5.995411	7.5317545	8.929184	9.733282	7.9246984	7.5464964	8.087494	8.123124	9.185694	5.044708	7.6551323	8.90605	5.806614	8.277676	8.054409	10.33271	8.425566	8.816229	8.158809	8.857109	6.908775	8.506239	8.0345125	6.822562	6.111463	7.50087	7.993521	7.802135	7.8277946	8.811485	8.289417	6.9375124	8.861521	10.3949995	8.361505	7.771959	10.426712	6.276574	5.2727594	5.3179636	6.525281
8.108288	7.0748596	8.958088	8.449843	8.040518	7.8375525	8.6531105	7.8626285	7.874933	8.526434	9.287905	6.918914	8.843391	7.0212655	7.6550817	9.9177	8.464312	7.313111	7.1157475	8.338708	9.347326	9.497904	8.853371	6.9449673	8.114865	9.267979	6.7997227	7.1350336	7.867802	7.9037194	8.262524	7.8798647	8.078431	6.565645	7.788255	7.2492085	7.223254	8.730024	7.7366343	8.517399	8.462141	8.242247	8.022915	7.3071294	7.1374955	8.277193	7.1068892	8.499124	9.180464	8.730223	8.179016	8.726698	9.387217	6.451088	8.96596	8.067268	9.01569	6.797632	7.706509	7.170252	7.6742406	9.351834	9.495298	7.4056625	7.19395	8.554892	8.130613	8.628056	6.8272705	8.284349	8.481157	7.219616	8.222563	8.2236	9.566663	7.8680353	9.078476	8.297901	8.486887	7.610536	8.084797	7.799973	5.686256	7.209403	8.07448	7.5835924	7.198927	7.925538	8.10611	8.973112	6.1304154	8.274208	9.817537	8.548882	7.4882684	9.124809	7.0420256	7.304533	6.5651965	6.565419
3.9547825	3.178551	4.8588696	5.40021	4.1200027	3.244302	5.861859	4.1184187	3.810017	5.2234592	5.906576	5.7159624	4.022995	4.4719453	4.2564273	6.174797	3.8602145	3.3626661	3.2785602	4.5566106	6.5120506	5.62327	7.000139	3.3596368	3.459561	5.9600563	3.0911846	3.439427	4.3939295	3.349716	3.0907938	4.2237177	5.6069794	3.1304047	3.5967135	3.1156325	3.246092	5.8283443	3.6915631	5.723832	3.7656336	5.152508	4.307898	3.5873733	3.2757006	5.0649796	3.982232	4.069576	5.4920177	4.5813704	3.6935797	3.8369613	5.9787006	3.089117	3.9812138	3.9478636	6.587676	3.3145008	4.767756	3.2950664	3.7978454	7.134819	6.6575146	3.7606397	3.4485407	3.6054564	4.6650743	5.165468	5.0853324	3.5825791	4.1479797	3.958901	4.043397	3.5008292	6.696102	4.299384	4.8658752	3.8499663	4.526882	3.2486875	3.6983006	4.2099385	3.3320434	3.0995343	5.113058	3.3361223	3.3390489	3.7338274	3.360823	4.086029	3.142601	4.2370315	5.016721	3.882192	3.2436533	5.0726523	5.2027054	4.0953765	3.1174216	12.400977
3.3829336	3.1070693	4.9678826	5.335125	3.7568023	3.1916602	5.9697075	3.89468	3.4435806	4.137693	5.601482	5.888615	3.81655	4.0480223	3.6906073	5.296549	3.5605686	3.1896465	3.1373508	4.040899	6.0875387	5.66259	7.4151225	3.1636324	3.3524528	5.5472474	3.0847983	3.255691	3.785488	3.1531553	3.0853176	4.4634485	4.2673917	3.0891628	3.5263565	3.0904882	3.1404493	4.6897135	3.5720236	4.9616585	3.4977167	4.4730835	3.9049811	3.4171321	3.112564	4.5207014	3.690526	4.0149016	4.762947	4.431173	3.3809304	3.4792824	5.2379475	3.0833263	3.5558724	3.4865587	5.6126766	3.1852314	4.055326	3.1549358	3.2913883	6.244526	5.891941	3.3142712	3.220497	3.2225127	3.9580965	4.6117725	4.6285033	3.5369864	4.069182	4.039595	3.4265814	3.2715547	6.5823956	3.8591955	3.8765457	3.728424	4.4661393	3.1304357	3.3212574	3.3379118	3.3529902	3.0896854	4.007163	3.1647704	3.1403315	3.5203738	3.1758873	3.5677907	3.105423	4.1330338	5.1848497	3.4245343	3.1880774	4.4013166	5.789093	3.857132	3.0998333	11.8152
7.938322	5.018892	9.334047	9.130638	7.471153	6.259698	9.366541	7.099326	6.0706205	8.6237	9.421076	6.4064903	7.090501	5.5455794	8.897784	10.49412	7.9707656	7.15572	5.4105787	9.656696	10.973596	10.290842	9.86469	7.464071	7.0796123	10.233138	6.7505245	7.279083	8.584551	6.9757376	6.3094826	9.3624735	7.764201	5.265354	7.611478	5.1232433	7.861824	9.54442	8.892243	9.000786	9.370392	10.224943	9.409216	6.093088	6.378453	8.154022	7.712433	9.110616	9.832981	9.158474	7.2410927	9.50207	10.859724	6.0394454	9.371145	7.9092636	10.710367	7.741484	8.295532	5.099592	7.1090145	8.889471	10.9589	8.056709	5.947361	6.8247113	8.292927	10.204342	5.377276	8.970642	10.09263	6.25278	7.443261	8.303871	9.345301	9.856281	10.181471	7.4154987	9.310324	6.101684	7.894771	9.668058	4.620951	5.2201576	8.871342	8.336339	6.857792	8.366267	6.147137	7.513809	6.0370665	9.235411	10.344664	6.835175	7.59787	9.534214	7.5532894	4.70796	3.8338993	7.8310013
6.374896	4.1763644	7.7383103	8.308321	5.659769	5.842084	8.030748	6.0309763	5.182571	6.3005214	7.8650627	6.6912403	5.718766	5.8993397	7.6956134	8.748444	6.7868347	4.891401	5.598837	7.76905	9.184775	8.232196	7.5421257	6.342534	5.5074415	8.6445675	5.6868896	4.6681223	7.3176823	4.7013636	3.651713	7.4200454	5.6445847	3.9593678	7.81391	4.8675733	4.176669	7.7673483	7.6453304	7.7152534	7.23465	8.677585	7.437122	4.7174096	5.309101	6.103645	8.3157215	8.757097	8.716441	7.6579905	6.0770516	7.7815104	8.3054905	3.5750046	7.5383773	6.9054375	7.738138	3.9868727	5.294506	5.0586576	5.5936966	6.643012	9.285122	5.681505	4.501693	5.259317	6.291786	8.926463	6.131898	6.3812323	8.005665	8.538147	5.1541696	7.5864086	7.4757986	8.285151	8.357251	6.1378965	8.403868	5.0566435	5.5548706	5.416304	4.810071	3.5054655	7.123191	5.66089	4.266265	5.556197	3.7103467	5.108229	4.2277994	6.1748786	8.943902	5.1914563	4.2969236	7.1997724	7.192376	7.1178517	4.951224	8.680283
